bus_id,grid_cell
way/159940153-500,IDN_318
way/159940153-500,wof-IDN_658
way/161960924-500,IDN_317
way/161960933-500,IDN_317
way/161965853-500,IDN_285
way/161965853-500,wof-IDN_590
way/166633831-500,IDN_414
way/169444592-500,IDN_304
way/169444592-500,wof-IDN_624
way/261185002-500,IDN_360
way/261185002-500,wof-IDN_804
way/264410236-500,IDN_334
way/264550744-500,IDN_325
way/265318414-500,IDN_459
way/265568001-500,IDN_492
way/265568001-500,wof-IDN_1052
way/267626657-500,IDN_371
way/267626657-500,wof-IDN_843
way/271376037-500,IDN_318
way/271376037-500,wof-IDN_693
way/310695690-275,IDN_90
way/310958602-275,IDN_78
way/314452486-500,IDN_347
way/337039411-275,IDN_92
way/337039411-275,wof-IDN_323
way/340205049-275,IDN_68
way/340978681-500,IDN_509
way/340978681-500,wof-IDN_1072
way/398909640-500,IDN_476
way/399038181-500,IDN_318
way/399038181-500,wof-IDN_658
way/399100034-500,IDN_326
way/399100035-500,IDN_326
way/469888049-275,IDN_87
way/527900241-275,IDN_207
way/528189342-275,IDN_178
way/544403426-230,IDN_1280
way/544403426-230,wof-IDN_2699
way/544403431-230,IDN_1281
way/562061281-275,IDN_392
way/604684007-500,IDN_317
way/610198177-275,IDN_225
way/614955990-230,IDN_1280
way/614955990-230,wof-IDN_2699
way/614955993-230,IDN_1280
way/614955993-230,wof-IDN_2699
way/615581232-275,IDN_849
way/615581232-275,wof-IDN_1563
way/615581242-275,IDN_835
way/615581242-275,wof-IDN_1564
way/615581270-275,IDN_809
way/615581270-275,wof-IDN_1526
way/629512849-500,IDN_370
way/629512849-500,wof-IDN_843
way/662591948-500,IDN_318
way/662591948-500,wof-IDN_658
way/689263666-500,IDN_398
way/689263666-500,wof-IDN_922
way/721674155-275,IDN_77
way/721674155-275,wof-IDN_298
way/721685825-275,IDN_8
way/721685825-275,wof-IDN_147
way/736595653-500,IDN_156
way/753733608-275,IDN_226
way/754073846-275,IDN_56
way/754073846-275,wof-IDN_275
way/754096394-275,IDN_80
way/754096394-275,wof-IDN_299
way/754178666-275,IDN_90
way/754178667-275,IDN_90
way/759130125-230,IDN_1281
way/769617021-500,IDN_334
way/841499143-275,IDN_167
way/926254403-500,IDN_317
way/928220391-275,IDN_3
way/928220391-275,wof-IDN_123
way/928928133-275,IDN_126
way/930719092-275,IDN_168
way/931931121-275,IDN_257
way/931931133-275,IDN_206
way/939542521-275,IDN_139
way/943539373-500,IDN_212
way/946191122-275,IDN_211
way/960747902-500,IDN_327
way/960747936-500,IDN_326
way/966209515-500,IDN_317
way/1013653012-500,IDN_350
way/1013653012-500,wof-IDN_766
way/1186182648-500,IDN_170
way/1193553154-275,IDN_835
way/1193553154-275,wof-IDN_1564
way/1308433899-500,IDN_413
way/1312287191-275,IDN_152
way/1316786278-275,IDN_223
way/1316876158-275,IDN_272
ID36-500,IDN_429
ID11-500,IDN_285
ID11-500,wof-IDN_590
ID26-500,IDN_317
ID13-500,IDN_318
ID13-500,wof-IDN_693
ID22-500,IDN_327
ID22-500,wof-IDN_693
ID38-500,IDN_526
