line_id,bus0,bus1,type,voltage,s_nom,length,network_country,geometry,bus0_name,bus1_name,link_name
AU_line_47,way/1157816987-275,way/312550977-500,way/1157816987-275;way/312550977-500,275.0,1843.3350719551768,420901.59,AU,,TorrensIslandBatte,Tarrone,Tarrone-TorrensIslandBatte
AU_line_48,way/598317777-275,way/1157816987-275,way/1157816987-275;way/598317777-275,275.0,3686.6701439103545,169556.98750000002,AU,,TemplersWest,TorrensIslandBatte,TemplersWest-TorrensIslandBatte
AU_line_49,way/170832455-275,way/44418650-275,way/170832455-275;way/44418650-275,275.0,1843.3350719551768,37712.13,AU,,Blackwall,Murarrie,Blackwall-Murarrie2
AU_line_50,way/243736783-330,way/172620016-330,way/172620016-330;way/243736783-330,330.0,3318.0031295193194,169377.60666666666,AU,,KangarooValleyTran,DaptoBulkSupply,KangarooValleyTran-DaptoBulkSupply
AU_line_51,way/172620016-330,way/681005983-330,way/172620016-330;way/681005983-330,330.0,1106.0010431731064,207366.56,AU,,DaptoBulkSupply,SydneySouthBulkSup,SydneySouthBulkSup-DaptoBulkSupply
AU_line_52,way/172887193-330,way/550224397-275,way/172887193-330;way/550224397-275,275.0,1843.3350719551768,45475.3,AU,,BulliCreek,Eurombah,BulliCreek-Eurombah
AU_line_53,way/174441055-220,way/88191017-220,way/174441055-220;way/88191017-220,220.0,1474.668057564142,86989.85999999999,AU,,Palmerston,Sheffield,Sheffield-Palmerston
AU_line_54,way/208359871-330,way/174875093-330,way/174875093-330;way/208359871-330,330.0,2212.0020863462128,174506.935,AU,,UpperTumut,Murray,Murray-UpperTumut
AU_line_55,way/174875093-330,way/51542858-220,way/174875093-330;way/51542858-220,330.0,4669.78218228645,488996.72184210527,AU,,Murray,Altona,Altona-Murray
AU_line_56,way/925410265-330,way/179923658-330,way/179923658-330;way/925410265-330,330.0,4424.0041726924255,97617.8775,AU,,SydneyWest,SydneyNorthBulkSup,SydneyWest-SydneyNorthBulkSup
AU_line_57,way/208359871-330,way/655511604-330,way/208359871-330;way/655511604-330,330.0,4424.0041726924255,337151.36499999993,AU,,UpperTumut,Canberra,Canberra-UpperTumut
AU_line_58,way/752982717-220,way/229759860-220,way/229759860-220;way/752982717-220,220.0,491.5560191880474,162605.85,AU,,Cemi,Chumvale,Chumvale-Cemi
AU_line_59,way/244141232-220,way/51542858-220,way/244141232-220;way/51542858-220,220.0,491.5560191880474,283587.4,AU,,Geelong,Altona,Altona-Geelong
AU_line_60,way/570175005-220,way/51542858-220,way/51542858-220;way/570175005-220,220.0,983.1120383760948,26322.06,AU,,Rowville,Altona,Altona-Rowville
AU_line_61,way/655511604-330,way/243736783-330,way/243736783-330;way/655511604-330,330.0,4424.0041726924255,250130.44,AU,,Canberra,KangarooValleyTran,KangarooValleyTran-Canberra
AU_line_62,way/925410265-330,way/243736783-330,way/243736783-330;way/925410265-330,500.0,5574.69212670081,319877.28196392785,AU,,SydneyWest,KangarooValleyTran,SydneyWest-KangarooValleyTran
AU_line_63,way/244141232-220,way/312550977-500,way/244141232-220;way/312550977-500,500.0,5943.359141091846,133574.9397744361,AU,,Geelong,Tarrone,Geelong-Tarrone
AU_line_64,way/244141232-220,way/51542858-220,way/244141232-220;way/51542858-220,500.0,5943.359141091846,188077.51691729325,AU,,Geelong,Altona,Altona-Geelong2
AU_line_65,way/170832455-275,way/44418650-275,way/170832455-275;way/44418650-275,275.0,1843.3350719551768,76601.24,AU,,Blackwall,Murarrie,Blackwall-Murarrie3
AU_line_66,way/306840322-220,way/88191017-220,way/306840322-220;way/88191017-220,220.0,983.1120383760948,270191.27,AU,,Farrell,Sheffield,Sheffield-Farrell
AU_line_67,way/583492111-220,way/337655870-220,way/337655870-220;way/583492111-220,220.0,491.5560191880474,253520.69,AU,,Karratha,TomPriceMine,TomPriceMine-Karratha
AU_line_68,way/570175005-220,way/480009927-500,way/480009927-500;way/570175005-220,220.0,2949.3361151282843,150220.99666666667,AU,,Rowville,Hazelwood,Rowville-Hazelwood
AU_line_69,way/950049612-330,way/37106533-330,way/37106533-330;way/950049612-330,330.0,1106.0010431731064,114496.31,AU,,Yandin,Perth,Perth-Yandin
AU_line_70,way/570175005-220,way/480009927-500,way/480009927-500;way/570175005-220,500.0,4468.691083527704,228454.05,AU,,Rowville,Hazelwood,Rowville-Hazelwood2
AU_line_71,way/51542858-220,way/480009927-500,way/480009927-500;way/51542858-220,500.0,4468.691083527704,199005.98,AU,,Altona,Hazelwood,Altona-Hazelwood
AU_line_72,way/570175005-220,way/51542858-220,way/51542858-220;way/570175005-220,500.0,5943.359141091846,46940.788796992485,AU,,Rowville,Altona,Altona-Rowville2
AU_line_73,way/583513574-330,way/950049612-330,way/583513574-330;way/950049612-330,330.0,1106.0010431731064,117625.31,AU,,Morawa,Yandin,Yandin-Morawa
