bus_id,station_id,x,y,tags,voltage
dem0,dem0,2.3989651377875094,48.979765276693826,demand0,300
dem4,dem4,0.24499889438419697,44.367436851497516,demand4,300
dem3,dem3,5.258390878929059,44.27625392648227,demand3,300
dem2,dem2,-1.3868202036759951,47.76256129495126,demand2,300
dem1,dem1,6.490184402534783,48.02430465803352,demand1,300
gen0,gen0,-1.066623256667251,47.32018925217188,generation0,300
gen1,gen1,5.306170970847986,44.8657704265343,generation1,300
gen2,gen2,2.1029931233023227,49.4745175084093,generation2,300
gen3,gen3,5.582341753491172,48.973786467650406,generation3,300
gen4,gen4,1.6509722063957981,44.19900212557004,generation4,300
sol1,sol1,2.78114241604635,49.10637128877661,solar1,300
sol2,sol2,1.674041835928396,48.253628392910834,solar2,300
sol3,sol3,3.12509329084606,50.48048402285422,solar3,300
sol4,sol4,1.5692611256773334,49.78229354027066,solar4,300
sol5,sol5,-1.4162951032797595,46.89905497145751,solar5,300
sol6,sol6,0.09783439403645305,47.48533038036571,solar6,300
sol7,sol7,-0.7791230012579338,48.82476216801343,solar7,300
sol8,sol8,-4.185376193505795,48.26658905397269,solar8,300
sol9,sol9,-2.5682291607938015,47.97835001665914,solar9,300
sol10,sol10,7.095532609225313,48.827300934632746,solar10,300
sol11,sol11,6.422464714807022,47.709549532276036,solar11,300
sol12,sol12,4.745511490448895,49.66193902652775,solar12,300
sol13,sol13,3.9548242050966373,47.79556498885975,solar13,300
sol14,sol14,4.582445963848575,48.68166793191243,solar14,300
sol15,sol15,4.476481606620605,43.940660437438304,solar15,300
sol16,sol16,3.030309185535452,43.15551164099398,solar16,300
sol17,sol17,9.082132547705505,41.95959507745175,solar17,300
sol18,sol18,6.454032376428356,44.04558988808038,solar18,300
sol19,sol19,5.817097553637216,46.64907927039606,solar19,300
sol20,sol20,5.786925944256431,45.46386282282118,solar20,300
sol21,sol21,1.9934093846022842,44.285506745544,solar21,300
sol22,sol22,3.1458222525425645,46.72012074450322,solar22,300
sol23,sol23,4.661838495851887,46.447023764065094,solar23,300
sol24,sol24,3.45866231982395,45.46240886490792,solar24,300
sol25,sol25,-1.1250397491329316,43.73694841988383,solar25,300
sol26,sol26,0.6697640081311265,43.404973872727794,solar26,300
sol27,sol27,1.7349467767796087,45.55298837267273,solar27,300
sol28,sol28,0.7957571086366722,46.19234177995662,solar28,300
sol29,sol29,0.12952594177537016,44.3430885517383,solar29,300
sol30,sol30,-0.49006707163622765,45.31217963627548,solar30,300
won31,won31,9.103060294181468,42.614218545101856,wind_onshore31,300
won32,won32,6.316689457117225,43.51353890882638,wind_onshore32,300
won33,won33,7.903919373454255,43.96319909068867,wind_onshore33,300
won34,won34,5.505637531999833,44.0673520271823,wind_onshore34,300
won35,won35,6.105207992363438,43.96319909068867,wind_onshore35,300
won36,won36,4.613432447449579,44.5104416360844,wind_onshore36,300
won37,won37,3.105104695884968,43.53215556363442,wind_onshore37,300
won38,won38,5.129365257357295,45.83525728300929,wind_onshore38,300
won39,won39,3.3802075774407023,45.31101259552103,wind_onshore39,300
won40,won40,-0.7395068331063666,44.29372223679981,wind_onshore40,300
won41,won41,0.026495410136498466,43.66076441953143,wind_onshore41,300
won42,won42,-1.427268245024125,43.06387872696413,wind_onshore42,300
won43,won43,2.0185502544823968,44.00533529029066,wind_onshore43,300
won44,won44,0.538962082162975,42.87146572844837,wind_onshore44,300
won45,won45,4.626574797088083,49.73060689166251,wind_onshore45,300
won46,won46,2.002136438930369,49.67735756903303,wind_onshore46,300
won47,won47,-1.6892079923634395,49.35912127303592,wind_onshore47,300
won48,won48,-1.1940596261642102,47.94928855243961,wind_onshore48,300
won49,won49,7.872651582033403,48.67455761800557,wind_onshore49,300
won50,won50,6.041786663329252,48.846087456127506,wind_onshore50,300
won51,won51,7.485775446894192,47.71208696816971,wind_onshore51,300
won52,won52,6.4255047849346605,47.3296900763976,wind_onshore52,300
won53,won53,5.339435289213897,47.35237543287625,wind_onshore53,300
won54,won54,3.0922381584499705,46.586181894004575,wind_onshore54,300
won55,won55,2.921838407964464,48.01555332207326,wind_onshore55,300
won56,won56,0.16488360150930928,46.523593726782934,wind_onshore56,300
won57,won57,0.780500305842495,44.621124077533544,wind_onshore57,300
won58,won58,0.7203090571071149,45.51925748223184,wind_onshore58,300
wof59,wof59,4.090178298336334,42.90590131561228,wind_offshore59,300
wof60,wof60,9.694168529135654,43.47772231591473,wind_offshore60,300
wof61,wof61,9.669089976088944,43.02806213405245,wind_offshore61,300
wof62,wof62,7.96232065735144,43.477722315914725,wind_offshore62,300
wof63,wof63,9.698082477538284,41.679081588465635,wind_offshore63,300
wof64,wof64,8.561682812583792,42.57840195219019,wind_offshore64,300
wof65,wof65,5.941816750461165,43.02806213405246,wind_offshore65,300
wof66,wof66,5.564872036422034,43.477722315914725,wind_offshore66,300
wof67,wof67,-1.8500303581743527,44.27585496152866,wind_offshore67,300
wof68,wof68,-1.6274738263661856,43.477722315914725,wind_offshore68,300
wof69,wof69,-2.6554562256017116,45.67925560198433,wind_offshore69,300
wof70,wof70,-4.007159565077097,46.863575450013066,wind_offshore70,300
wof71,wof71,-3.163363878117036,49.24649619745271,wind_offshore71,300
wof72,wof72,-1.5605842771399379,50.08208305856301,wind_offshore72,300
wof73,wof73,-5.312869334536928,48.91523037902365,wind_offshore73,300
wof74,wof74,-5.42305464671896,47.59932079873008,wind_offshore74,300
wof75,wof75,-7.014175320505165,48.27860381129376,wind_offshore75,300
