line_id,bus0,bus1,type,voltage,s_nom,length,network_country,geometry,bus0_name,bus1_name,link_name
PL_line_78,way/87667718-220,way/215282393-400,way/215282393-400;way/87667718-220,400.0,1787.476,187932.58,PL,,Krakow,Rzeszow,Krakow-Rzeszow
PL_line_79,way/215282393-400,way/88544449-220,way/215282393-400;way/88544449-220,220.0,491.556,85540.98,PL,,Rzeszow,Pulawy,Pulawy-Rzeszow
PL_line_80,way/216060722-220,way/170316833-220,way/170316833-220;way/216060722-220,400.0,1787.476,78001.04,PL,,Czestochowa,PiotrkowTrybunalsk,PiotrkowTrybunalsk-Czestochowa
PL_line_81,way/40946790-220,way/216060722-220,way/216060722-220;way/40946790-220,400.0,4558.065,43426.35546470706,PL,,Katowice,Czestochowa,Katowice-Czestochowa
PL_line_82,way/216060722-220,way/170316833-220,way/170316833-220;way/216060722-220,220.0,983.112,49254.425,PL,,Czestochowa,PiotrkowTrybunalsk,PiotrkowTrybunalsk-Czestochowa2
PL_line_83,way/255284259-220,way/245964556-220,way/245964556-220;way/255284259-220,220.0,491.556,80942.63,PL,,Konin,Wloclawek,Konin-Wloclawek
PL_line_84,way/254235846-400,way/88544449-220,way/254235846-400;way/88544449-220,400.0,3262.144,77888.877103733,PL,,OstrowiecSwietokrz,Pulawy,Pulawy-OstrowiecSwietokrz
PL_line_85,way/255277953-400,way/79033485-400,way/255277953-400;way/79033485-400,400.0,3574.953,77592.8,PL,,Opole,Wroclaw,Wroclaw-Opole
PL_line_86,way/255284259-220,way/29115701-220,way/255284259-220;way/29115701-220,220.0,491.556,146038.77,PL,,Konin,Warsaw,Warsaw-Konin
PL_line_87,way/255284259-220,way/170316833-220,way/170316833-220;way/255284259-220,220.0,491.556,71356.06,PL,,Konin,PiotrkowTrybunalsk,PiotrkowTrybunalsk-Konin2
PL_line_88,way/32036484-220,way/255284259-220,way/255284259-220;way/32036484-220,400.0,4066.509,81008.69053386086,PL,,Poznan,Konin,Poznan-Konin
PL_line_89,way/255284259-220,way/658600169-400,way/255284259-220;way/658600169-400,220.0,491.556,108115.83,PL,,Konin,Plock,Konin-Plock
PL_line_90,way/170316833-220,way/29115701-220,way/170316833-220;way/29115701-220,400.0,1787.476,180348.86,PL,,PiotrkowTrybunalsk,Warsaw,Warsaw-PiotrkowTrybunalsk2
PL_line_91,way/658600169-400,way/29115701-220,way/29115701-220;way/658600169-400,220.0,491.556,92833.64,PL,,Plock,Warsaw,Warsaw-Plock2
PL_line_92,way/88544449-220,way/29115701-220,way/29115701-220;way/88544449-220,400.0,6345.540999999999,38494.157213079234,PL,,Pulawy,Warsaw,Warsaw-Pulawy
PL_line_93,way/293489607-400,way/40946790-220,way/293489607-400;way/40946790-220,400.0,3574.953,34395.06,PL,,Gliwice,Katowice,Katowice-Gliwice
PL_line_94,way/39428977-400,way/32036484-220,way/32036484-220;way/39428977-400,400.0,1787.476,208139.86,PL,,Szczecin,Poznan,Poznan-Szczecin
PL_line_95,way/40946790-220,way/87667718-220,way/40946790-220;way/87667718-220,400.0,1787.476,84745.04,PL,,Katowice,Krakow,Katowice-Krakow2
PL_line_96,relation/18085709-400,way/255314292,relation/18085709-400;way/255314292,450.0,0.0,121.23430856144748,PL,,Slupsk,Ustka,Slupsk-Ustka
