GEM location ID,bus_id,bus_name
L100001073236,relation/18085709-400,Slupsk
L100001069562,way/40946790-220,Katowice
L100001069563,way/40946790-220,Katowice
L100001006474,way/40946790-220,Katowice
L100001006517,way/40946790-220,Katowice
L100001072289,way/32036484-220,Poznan
L100001069469,way/170259740-220,Grajewo
L100001069470,way/170259740-220,Grajewo
L100001069471,way/170259740-220,Grajewo
L100001070046,way/112614319-400,Gdansk
L100001072569,way/254235846-400,OstrowiecSwietokrz
L100001071374,PL18-400,GorzowWielkopolski
L100001006313,way/166838338-400,Krosno
L100001006372,way/79033485-400,Wroclaw
L100001072131,way/111615226-220,Boleslawiec
L100001072850,way/111615226-220,Boleslawiec
L100001070165,way/88544449-220,Pulawy
L100001069610,PL34-400,Legnica
L100001070612,way/101915790-220,Olsztyn
L100001072617,way/101915790-220,Olsztyn
L100001071975,way/32036484-220,Poznan
L100001071976,way/32036484-220,Poznan
L100001071977,way/32036484-220,Poznan
L100001071978,way/32036484-220,Poznan
L100001071979,way/32036484-220,Poznan
L100001071980,way/32036484-220,Poznan
L100001072744,way/32036484-220,Poznan
L100001071952,way/101915790-220,Olsztyn
L100001070075,way/101915790-220,Olsztyn
L100001069501,way/173613665-220,Zamosc
L100001071235,way/173613665-220,Zamosc
L100001071236,way/173613665-220,Zamosc
L100001071238,way/173613665-220,Zamosc
L100001071239,way/173613665-220,Zamosc
L100001072313,way/88544449-220,Pulawy
L100001072314,way/88544449-220,Pulawy
L100001070350,way/170259740-220,Grajewo
L100001006373,way/254235846-400,OstrowiecSwietokrz
L100001069635,way/254235846-400,OstrowiecSwietokrz
L100001070206,way/254235846-400,OstrowiecSwietokrz
L100000806668,way/215282393-400,Rzeszow
L100001070386,PL17-400,Bialystok
L100001073044,way/255284259-220,Konin
L100001069638,way/170316833-220,PiotrkowTrybunalsk
L100001072286,way/170316833-220,PiotrkowTrybunalsk
L100001071144,way/180535363-220,Lubin
L100001071145,way/180535363-220,Lubin
L100001070613,way/101915790-220,Olsztyn
L100001070224,way/303870256-400,Elk
L100001006475,PL15-400,Bydgoszcz
L100001072367,PL15-400,Bydgoszcz
L100001073217,way/32036484-220,Poznan
L100001072140,way/86494356-400,Gdynia
L100001072141,way/86494356-400,Gdynia
L100001072287,way/658600169-400,Plock
L100001070481,way/32036484-220,Poznan
L100001070482,way/32036484-220,Poznan
L100001071092,way/32036484-220,Poznan
L100001069896,way/170316833-220,PiotrkowTrybunalsk
L100001072497,way/40946790-220,Katowice
L100001072394,way/88544449-220,Pulawy
L100001072393,way/88544449-220,Pulawy
L100001070674,way/255284259-220,Konin
L100001069925,way/32036484-220,Poznan
L100001069926,way/32036484-220,Poznan
L100001069927,way/32036484-220,Poznan
L100001069928,way/32036484-220,Poznan
L100001071105,way/32036484-220,Poznan
L100001071099,way/32036484-220,Poznan
L100001071100,way/32036484-220,Poznan
L100001071101,way/32036484-220,Poznan
L100001071104,way/32036484-220,Poznan
L100001071106,way/32036484-220,Poznan
L100001071108,way/32036484-220,Poznan
L100001071109,way/32036484-220,Poznan
L100001071110,way/32036484-220,Poznan
L100001071111,way/32036484-220,Poznan
L100001073174,way/32036484-220,Poznan
L100001073175,way/32036484-220,Poznan
L100001069392,way/658600169-400,Plock
L100001069502,PL36-400,Olesnica
L100001073434,PL36-400,Olesnica
L100001073321,way/165763717-220,Police
L100001000607,way/165763717-220,Police
L100001072429,PL36-400,Olesnica
L100001072828,way/88544449-220,Pulawy
L100001073223,way/170259740-220,Grajewo
L100001071989,PL18-400,GorzowWielkopolski
L100001071990,PL18-400,GorzowWielkopolski
L100001073235,way/112614319-400,Gdansk
L100001070212,PL46-220,Swidnica
L100001070308,way/165763717-220,Police
L100001070310,way/165763717-220,Police
L100001072756,way/216060722-220,Czestochowa
L100001072648,way/216060722-220,Czestochowa
L100001073440,way/183945016-220,Sosnowiec
L100001073534,way/88544449-220,Pulawy
L100001071380,PL17-400,Bialystok
L100001071381,PL17-400,Bialystok
L100001072215,PL17-400,Bialystok
L100001070095,way/101915790-220,Olsztyn
L100001006409,PL17-400,Bialystok
L100001072389,way/29115701-220,Warsaw
L100001072129,way/170316833-220,PiotrkowTrybunalsk
L100001072664,way/170316833-220,PiotrkowTrybunalsk
L100001072665,way/170316833-220,PiotrkowTrybunalsk
L100001071294,way/658600169-400,Plock
L100001072127,way/658600169-400,Plock
L100001071927,way/165763717-220,Police
L100001070096,way/166838338-400,Krosno
L100001069964,way/79033485-400,Wroclaw
L100001070967,way/245964556-220,Wloclawek
L100001071632,way/245964556-220,Wloclawek
L100001006489,PL15-400,Bydgoszcz
L100001006490,PL15-400,Bydgoszcz
L100001006491,PL15-400,Bydgoszcz
L100001006492,PL15-400,Bydgoszcz
L100001070723,PL15-400,Bydgoszcz
L100001071412,PL15-400,Bydgoszcz
L100001070442,way/29115701-220,Warsaw
L100001071439,way/101915790-220,Olsztyn
L100001071440,way/101915790-220,Olsztyn
L100001069555,way/32036484-220,Poznan
L100001072784,way/29115701-220,Warsaw
L100001069782,way/32036484-220,Poznan
L100001070365,way/32036484-220,Poznan
L100001073043,way/165763717-220,Police
L100001071941,way/170316833-220,PiotrkowTrybunalsk
L100001071942,way/170316833-220,PiotrkowTrybunalsk
L100001069918,way/112614319-400,Gdansk
L100001070446,way/112614319-400,Gdansk
L100001073368,way/112614319-400,Gdansk
L100001069673,PL36-400,Olesnica
L100001070269,way/170316833-220,PiotrkowTrybunalsk
L100001071323,way/32036484-220,Poznan
L100001070223,way/170316833-220,PiotrkowTrybunalsk
L100001071320,way/32036484-220,Poznan
L100001006368,way/40946790-220,Katowice
L100001006298,way/215282393-400,Rzeszow
L100001071873,way/32036484-220,Poznan
L100001070788,way/32036484-220,Poznan
L100001071180,way/32036484-220,Poznan
L100001072883,way/255284259-220,Konin
L100001070108,way/170316833-220,PiotrkowTrybunalsk
L100001070238,PL17-400,Bialystok
L100000824055,way/255284259-220,Konin
L100001069401,way/170316833-220,PiotrkowTrybunalsk
L100001071289,way/255284259-220,Konin
L100001006357,way/303870256-400,Elk
L100001070541,way/170259740-220,Grajewo
L100001069857,way/121656686-220,Lomza
L100001073084,way/121656686-220,Lomza
L100001072013,way/32036484-220,Poznan
L100001072654,way/171917072-400,Radomsko
L100001072655,way/171917072-400,Radomsko
L100001072656,way/171917072-400,Radomsko
L100001070147,way/178838661-220,Koszalin
L100001070158,way/101915790-220,Olsztyn
L100001071444,way/101915790-220,Olsztyn
L100001071842,way/101915790-220,Olsztyn
L100001073065,way/101915790-220,Olsztyn
L100001071396,way/101915790-220,Olsztyn
L100001071720,PL7-400,Kwidzyn
L100001072977,PL7-400,Kwidzyn
L100001006391,way/29115701-220,Warsaw
L100001072264,way/180535363-220,Lubin
L100001072342,way/101915790-220,Olsztyn
L100001070104,PL15-400,Bydgoszcz
L100001071424,PL15-400,Bydgoszcz
L100001071425,PL15-400,Bydgoszcz
L100001069951,way/158232924-220,ZielonaGora
L100001070735,way/158232924-220,ZielonaGora
L100001073535,way/101915790-220,Olsztyn
L100001070926,way/199098050-220,Kielce
L100001070931,way/199098050-220,Kielce
L100001072455,way/245964556-220,Wloclawek
L100001069371,way/245964556-220,Wloclawek
L100001070395,way/658600169-400,Plock
L100001071332,way/658600169-400,Plock
L100001073048,way/658600169-400,Plock
L100000824056,way/255284259-220,Konin
L100001069249,PL17-400,Bialystok
L100001070595,way/170259740-220,Grajewo
L100001070596,way/170259740-220,Grajewo
L100001070597,way/170259740-220,Grajewo
L100001072788,way/88544449-220,Pulawy
L100001070275,PL17-400,Bialystok
L100000806670,way/170316833-220,PiotrkowTrybunalsk
L100001069818,PL17-400,Bialystok
L100001069630,way/79033485-400,Wroclaw
L100001070398,way/79033485-400,Wroclaw
L100001070300,way/199098053-220,Mielec
L100001070301,way/199098053-220,Mielec
L100001006294,way/121656686-220,Lomza
L100001073278,way/88544449-220,Pulawy
L100001069785,way/32036484-220,Poznan
L100001072099,way/112614319-400,Gdansk
L100001069529,way/180535363-220,Lubin
L100001069376,way/199098050-220,Kielce
L100001073181,way/29115701-220,Warsaw
L100001072806,way/32036484-220,Poznan
L100001072834,way/199098053-220,Mielec
L100001070401,way/101915790-220,Olsztyn
L100001072631,way/101915790-220,Olsztyn
L100001073189,way/101915790-220,Olsztyn
L100001069961,PL17-400,Bialystok
L100001069962,PL17-400,Bialystok
L100001069372,way/44389929-220,BielskoBiala
L100001069511,way/658600169-400,Plock
L100001072492,way/165763717-220,Police
L100001072493,way/165763717-220,Police
L100001073428,way/165763717-220,Police
L100001073429,way/165763717-220,Police
L100001006248,way/88544449-220,Pulawy
L100001070243,way/32036484-220,Poznan
L100001006439,way/216060722-220,Czestochowa
L100001006440,way/216060722-220,Czestochowa
L100001071662,way/88544449-220,Pulawy
L100001071663,way/88544449-220,Pulawy
L100001071664,way/88544449-220,Pulawy
L100001072856,way/88544449-220,Pulawy
L100001069424,way/88544449-220,Pulawy
L100001069425,way/88544449-220,Pulawy
L100001070038,way/88544449-220,Pulawy
L100001070227,way/173613665-220,Zamosc
L100001070649,way/173613665-220,Zamosc
L100001073023,way/173613665-220,Zamosc
L100001069331,way/32036484-220,Poznan
L100001069332,way/32036484-220,Poznan
L100001069333,way/32036484-220,Poznan
L100001071946,way/32036484-220,Poznan
L100001071651,way/32036484-220,Poznan
L100001071784,way/245964556-220,Wloclawek
L100001071785,way/245964556-220,Wloclawek
L100001071622,way/215282393-400,Rzeszow
L100001071623,way/215282393-400,Rzeszow
L100001071624,way/215282393-400,Rzeszow
L100001071142,way/215282393-400,Rzeszow
L100001071146,way/215282393-400,Rzeszow
L100001072234,way/215282393-400,Rzeszow
L100001072235,way/215282393-400,Rzeszow
L100001072236,way/215282393-400,Rzeszow
L100001072237,way/215282393-400,Rzeszow
L100001071141,way/215282393-400,Rzeszow
L100001006187,way/121656686-220,Lomza
L100001006303,way/121656686-220,Lomza
L100001006304,way/121656686-220,Lomza
L100001069467,way/121656686-220,Lomza
L100001070777,way/121656686-220,Lomza
L100001069810,way/121656686-220,Lomza
L100001070624,way/121656686-220,Lomza
L100001070625,way/121656686-220,Lomza
L100001070776,way/121656686-220,Lomza
L100001069677,PL18-400,GorzowWielkopolski
L100001071352,PL18-400,GorzowWielkopolski
L100001071897,PL18-400,GorzowWielkopolski
L100001072104,PL18-400,GorzowWielkopolski
L100001072995,PL36-400,Olesnica
L100001006390,way/199098053-220,Mielec
L100001072752,way/170316833-220,PiotrkowTrybunalsk
L100001072769,way/170316833-220,PiotrkowTrybunalsk
L100001072768,way/171917072-400,Radomsko
L100001069345,way/245964556-220,Wloclawek
L100001069359,way/245964556-220,Wloclawek
L100001071421,way/199098053-220,Mielec
L100001071703,way/170316833-220,PiotrkowTrybunalsk
L100001072597,way/170316833-220,PiotrkowTrybunalsk
L100001069716,way/215282393-400,Rzeszow
L100001069717,way/215282393-400,Rzeszow
L100001069718,way/215282393-400,Rzeszow
L100001072107,way/658600169-400,Plock
L100001072108,way/658600169-400,Plock
L100001006266,way/173613665-220,Zamosc
L100001072748,way/29115701-220,Warsaw
L100001070948,way/158232924-220,ZielonaGora
L100001070949,way/158232924-220,ZielonaGora
L100001070950,way/158232924-220,ZielonaGora
L100001071329,way/158232924-220,ZielonaGora
L100001071330,way/158232924-220,ZielonaGora
L100001069906,way/170316833-220,PiotrkowTrybunalsk
L100001069907,way/170316833-220,PiotrkowTrybunalsk
L100001006262,way/199098050-220,Kielce
L100001070584,way/336990960-220,KedzierzynKozle
L100001070176,way/183945016-220,Sosnowiec
L100001070621,way/183945016-220,Sosnowiec
L100001071496,way/32036484-220,Poznan
L100001071497,way/32036484-220,Poznan
L100001071498,way/32036484-220,Poznan
L100001071499,way/32036484-220,Poznan
L100001072268,way/32036484-220,Poznan
L100001072020,way/32036484-220,Poznan
L100001072265,way/32036484-220,Poznan
L100001072266,way/32036484-220,Poznan
L100001072267,way/32036484-220,Poznan
L100001072269,way/32036484-220,Poznan
L100001072270,way/32036484-220,Poznan
L100001072551,way/32036484-220,Poznan
L100001072552,way/32036484-220,Poznan
L100001072553,way/32036484-220,Poznan
L100001072554,way/32036484-220,Poznan
L100001072638,way/32036484-220,Poznan
L100001072021,way/32036484-220,Poznan
L100001006282,PL36-400,Olesnica
L100001070145,PL36-400,Olesnica
L100001070172,PL36-400,Olesnica
L100001071813,PL36-400,Olesnica
L100001073409,PL36-400,Olesnica
L100001073405,PL36-400,Olesnica
L100001073406,PL36-400,Olesnica
L100001073407,PL36-400,Olesnica
L100001073408,PL36-400,Olesnica
L100001073410,PL36-400,Olesnica
L100001073411,PL36-400,Olesnica
L100001073412,PL36-400,Olesnica
L100001073413,PL36-400,Olesnica
L100001073414,PL36-400,Olesnica
L100001073415,PL36-400,Olesnica
L100001073416,PL36-400,Olesnica
L100001069908,way/170316833-220,PiotrkowTrybunalsk
L100001069909,way/170316833-220,PiotrkowTrybunalsk
L100001072619,way/658600169-400,Plock
L100001069571,way/29115701-220,Warsaw
L100001000688,way/32036484-220,Poznan
L100001070598,way/121656686-220,Lomza
L100001070599,way/121656686-220,Lomza
L100001072785,way/303870256-400,Elk
L100001071736,way/112614319-400,Gdansk
L100001073355,way/112614319-400,Gdansk
L100001073356,way/112614319-400,Gdansk
L100001006350,way/199098050-220,Kielce
L100001070352,way/101915790-220,Olsztyn
L100001072516,way/101915790-220,Olsztyn
L100001006283,way/255284259-220,Konin
L100001069919,way/158232924-220,ZielonaGora
L100001069932,way/158232924-220,ZielonaGora
L100001070366,way/158232924-220,ZielonaGora
L100001070702,way/158232924-220,ZielonaGora
L100001070705,way/158232924-220,ZielonaGora
L100001070707,way/158232924-220,ZielonaGora
L100001071204,way/158232924-220,ZielonaGora
L100001072662,way/158232924-220,ZielonaGora
L100001073293,way/79033485-400,Wroclaw
L100001071397,way/101915790-220,Olsztyn
L100001071201,way/32036484-220,Poznan
L100001069814,PL17-400,Bialystok
L100001069815,PL17-400,Bialystok
L100001071697,way/121656686-220,Lomza
L100001070802,way/245964556-220,Wloclawek
L100001072242,way/180535363-220,Lubin
L100001072243,way/180535363-220,Lubin
L100001069387,way/32036484-220,Poznan
L100001069388,way/32036484-220,Poznan
L100001006160,way/170316833-220,PiotrkowTrybunalsk
L100001006161,way/170316833-220,PiotrkowTrybunalsk
L100001070139,way/199098050-220,Kielce
L100001070140,way/199098050-220,Kielce
L100001069516,way/88544449-220,Pulawy
L100001069941,way/29115701-220,Warsaw
L100001071877,way/198635989-220,Debica
L100001070180,way/183945016-220,Sosnowiec
L100001069527,way/194903381-400,Chelm
L100001069866,way/194903381-400,Chelm
L100001071676,way/194903381-400,Chelm
L100001071686,way/194903381-400,Chelm
L100001071432,way/194903381-400,Chelm
L100001072914,PL15-400,Bydgoszcz
L100001072915,PL15-400,Bydgoszcz
L100001006451,way/170316833-220,PiotrkowTrybunalsk
L100001006452,way/170316833-220,PiotrkowTrybunalsk
L100001006453,way/170316833-220,PiotrkowTrybunalsk
L100001073352,way/170316833-220,PiotrkowTrybunalsk
L100001073353,way/170316833-220,PiotrkowTrybunalsk
L100001073392,way/86494356-400,Gdynia
L100001070953,way/158232924-220,ZielonaGora
L100001070954,way/158232924-220,ZielonaGora
L100001070982,way/158232924-220,ZielonaGora
L100001071516,way/158232924-220,ZielonaGora
L100001073158,way/215282393-400,Rzeszow
L100001072218,PL18-400,GorzowWielkopolski
L100001072659,PL18-400,GorzowWielkopolski
L100001072466,way/254235846-400,OstrowiecSwietokrz
L100001069507,way/79033485-400,Wroclaw
L100001069508,way/79033485-400,Wroclaw
L100001069509,way/79033485-400,Wroclaw
L100001069208,PL18-400,GorzowWielkopolski
L100001072956,PL18-400,GorzowWielkopolski
L100001071902,PL36-400,Olesnica
L100001072330,way/178838661-220,Koszalin
L100001073004,way/32036484-220,Poznan
L100001073005,way/32036484-220,Poznan
L100001069619,way/101915790-220,Olsztyn
L100001069340,PL36-400,Olesnica
L100001071242,PL36-400,Olesnica
L100001070049,relation/18085709-400,Slupsk
L100001073502,way/255284259-220,Konin
L100001072184,way/32036484-220,Poznan
L100001072185,way/32036484-220,Poznan
L100001072186,way/32036484-220,Poznan
L100001072187,way/32036484-220,Poznan
L100001072188,way/32036484-220,Poznan
L100001020805,way/88544449-220,Pulawy
L100001072993,PL17-400,Bialystok
L100001006344,way/255284259-220,Konin
L100001069963,way/29115701-220,Warsaw
L100001073093,way/170316833-220,PiotrkowTrybunalsk
L100001006197,way/191038569-220,Tarnow
L100001071888,way/79033485-400,Wroclaw
L100001073139,way/79033485-400,Wroclaw
L100001071652,way/29115701-220,Warsaw
L100001072392,way/88544449-220,Pulawy
L100001006407,way/255284259-220,Konin
L100001069386,way/255284259-220,Konin
L100001072612,way/255284259-220,Konin
L100001006370,way/170316833-220,PiotrkowTrybunalsk
L100001072835,way/199098050-220,Kielce
L100001070761,PL34-400,Legnica
L100001072533,PL34-400,Legnica
L100001006170,way/32036484-220,Poznan
L100001070385,way/121656686-220,Lomza
L100001071029,way/121656686-220,Lomza
L100001071048,way/121656686-220,Lomza
L100001070412,PL34-400,Legnica
L100001070413,PL34-400,Legnica
L100001070923,way/32036484-220,Poznan
L100001070539,way/165763717-220,Police
L100001070540,way/165763717-220,Police
L100001071297,way/32036484-220,Poznan
L100001070081,PL15-400,Bydgoszcz
L100001070082,PL15-400,Bydgoszcz
L100001006178,way/165763717-220,Police
L100001072625,way/46092396-400,Grudziadz
L100001006356,way/101915790-220,Olsztyn
L100001070604,way/101915790-220,Olsztyn
L100001072339,way/101915790-220,Olsztyn
L100001073372,way/215282393-400,Rzeszow
L100001073373,way/215282393-400,Rzeszow
L100001006174,way/199098050-220,Kielce
L100001071795,way/255284259-220,Konin
L100001071796,way/255284259-220,Konin
L100001006250,way/112614319-400,Gdansk
L100001006251,way/112614319-400,Gdansk
L100001006252,way/112614319-400,Gdansk
L100001006253,way/112614319-400,Gdansk
L100001006254,way/112614319-400,Gdansk
L100001072016,way/112614319-400,Gdansk
L100001070583,way/658600169-400,Plock
L100001070559,way/180535363-220,Lubin
L100001069545,way/303870256-400,Elk
L100001069856,way/170259740-220,Grajewo
L100001070011,way/170259740-220,Grajewo
L100001072041,way/158232924-220,ZielonaGora
L100001071367,way/32036484-220,Poznan
L100001072517,way/112614319-400,Gdansk
L100001072519,way/112614319-400,Gdansk
L100001070622,way/336990960-220,KedzierzynKozle
L100001070623,way/336990960-220,KedzierzynKozle
L100001046914,way/336990960-220,KedzierzynKozle
L100001006343,way/336990960-220,KedzierzynKozle
L100001070188,way/255284259-220,Konin
L100001070189,way/255284259-220,Konin
L100001069496,way/191038569-220,Tarnow
L100001070144,way/170259740-220,Grajewo
L100001071020,way/170259740-220,Grajewo
L100001072064,PL36-400,Olesnica
L100001071382,PL17-400,Bialystok
L100001071383,PL17-400,Bialystok
L100001071384,PL17-400,Bialystok
L100001070239,way/255284259-220,Konin
L100001072882,way/255284259-220,Konin
L100001069682,way/178838661-220,Koszalin
L100001071617,way/88544449-220,Pulawy
L100001006380,way/165763717-220,Police
L100001073134,way/165763717-220,Police
L100001072966,way/29115701-220,Warsaw
L100001006314,way/166838338-400,Krosno
L100001071181,way/158232924-220,ZielonaGora
L100001006278,PL36-400,Olesnica
L100001069239,PL36-400,Olesnica
L100001070498,PL36-400,Olesnica
L100001070792,PL36-400,Olesnica
L100001071068,PL36-400,Olesnica
L100001071069,PL36-400,Olesnica
L100001006450,PL7-400,Kwidzyn
L100001006401,way/79033485-400,Wroclaw
L100001069939,way/79033485-400,Wroclaw
L100001069940,way/79033485-400,Wroclaw
L100001071613,way/79033485-400,Wroclaw
L100001006424,way/121656686-220,Lomza
L100001006263,way/101915790-220,Olsztyn
L100001006264,way/101915790-220,Olsztyn
L100001006265,way/101915790-220,Olsztyn
L100001006412,way/101915790-220,Olsztyn
L100001073179,way/101915790-220,Olsztyn
L100001072073,way/101915790-220,Olsztyn
L100001073176,way/101915790-220,Olsztyn
L100001073177,way/101915790-220,Olsztyn
L100001073178,way/101915790-220,Olsztyn
L100001072072,way/101915790-220,Olsztyn
L100001069442,way/158232924-220,ZielonaGora
L100001069443,way/158232924-220,ZielonaGora
L100001069444,way/158232924-220,ZielonaGora
L100001069445,way/158232924-220,ZielonaGora
L100001069450,way/158232924-220,ZielonaGora
L100001069446,way/158232924-220,ZielonaGora
L100001069447,way/158232924-220,ZielonaGora
L100001069448,way/158232924-220,ZielonaGora
L100001069449,way/158232924-220,ZielonaGora
L100001069451,way/158232924-220,ZielonaGora
L100001069452,way/158232924-220,ZielonaGora
L100001069453,way/158232924-220,ZielonaGora
L100001069454,way/158232924-220,ZielonaGora
L100001069455,way/158232924-220,ZielonaGora
L100001070874,way/158232924-220,ZielonaGora
L100001069456,way/158232924-220,ZielonaGora
L100001069457,way/158232924-220,ZielonaGora
L100001069458,way/158232924-220,ZielonaGora
L100001069459,way/158232924-220,ZielonaGora
L100001070875,way/158232924-220,ZielonaGora
L100001071898,way/158232924-220,ZielonaGora
L100001072430,way/158232924-220,ZielonaGora
L100001072431,way/158232924-220,ZielonaGora
L100001072432,way/158232924-220,ZielonaGora
L100001072437,way/158232924-220,ZielonaGora
L100001072433,way/158232924-220,ZielonaGora
L100001072434,way/158232924-220,ZielonaGora
L100001072435,way/158232924-220,ZielonaGora
L100001072436,way/158232924-220,ZielonaGora
L100001072438,way/158232924-220,ZielonaGora
L100001069833,PL7-400,Kwidzyn
L100001071818,PL7-400,Kwidzyn
L100001069417,way/255284259-220,Konin
L100001070489,way/254235846-400,OstrowiecSwietokrz
L100001070273,way/199098053-220,Mielec
L100001069665,way/170316833-220,PiotrkowTrybunalsk
L100001070511,way/32036484-220,Poznan
L100001072615,PL7-400,Kwidzyn
L100001072618,way/39428977-400,Szczecin
L100001069837,way/215282393-400,Rzeszow
L100001073469,way/215282393-400,Rzeszow
L100001072075,way/111615226-220,Boleslawiec
L100001072694,way/111615226-220,Boleslawiec
L100001072695,way/111615226-220,Boleslawiec
L100001072696,way/111615226-220,Boleslawiec
L100001072713,way/111615226-220,Boleslawiec
L100001072697,way/111615226-220,Boleslawiec
L100001072709,way/111615226-220,Boleslawiec
L100001072711,way/111615226-220,Boleslawiec
L100001072712,way/111615226-220,Boleslawiec
L100001072714,way/111615226-220,Boleslawiec
L100001072715,way/111615226-220,Boleslawiec
L100001072716,way/111615226-220,Boleslawiec
L100001072717,way/111615226-220,Boleslawiec
L100001072718,way/111615226-220,Boleslawiec
L100001072729,way/111615226-220,Boleslawiec
L100001072719,way/111615226-220,Boleslawiec
L100001072720,way/111615226-220,Boleslawiec
L100001072721,way/111615226-220,Boleslawiec
L100001072722,way/111615226-220,Boleslawiec
L100001072730,way/111615226-220,Boleslawiec
L100001072731,way/111615226-220,Boleslawiec
L100001072732,way/111615226-220,Boleslawiec
L100001072735,way/111615226-220,Boleslawiec
L100001072736,way/111615226-220,Boleslawiec
L100001072741,way/111615226-220,Boleslawiec
L100001072737,way/111615226-220,Boleslawiec
L100001072738,way/111615226-220,Boleslawiec
L100001072739,way/111615226-220,Boleslawiec
L100001072740,way/111615226-220,Boleslawiec
L100001071661,way/180535363-220,Lubin
L100001072062,way/180535363-220,Lubin
L100001072063,way/180535363-220,Lubin
L100001073364,way/180535363-220,Lubin
L100001069889,way/194903381-400,Chelm
L100001006299,way/199098053-220,Mielec
L100001070653,way/112614319-400,Gdansk
L100001070654,way/112614319-400,Gdansk
L100001069674,way/255277953-400,Opole
L100001006431,PL18-400,GorzowWielkopolski
L100001006432,PL18-400,GorzowWielkopolski
L100001006433,PL18-400,GorzowWielkopolski
L100001006484,PL18-400,GorzowWielkopolski
L100001073520,way/112614319-400,Gdansk
L100001069369,way/112614319-400,Gdansk
L100001070130,way/101915790-220,Olsztyn
L100001070131,way/101915790-220,Olsztyn
L100001069830,way/112614319-400,Gdansk
L100001069831,way/112614319-400,Gdansk
L100001069958,way/254235846-400,OstrowiecSwietokrz
L100001070087,way/86494356-400,Gdynia
L100001070186,way/255284259-220,Konin
L100001072390,way/79033485-400,Wroclaw
L100001072083,way/183945016-220,Sosnowiec
L100001071987,way/88544449-220,Pulawy
L100001070687,way/88544449-220,Pulawy
L100001071215,way/88544449-220,Pulawy
L100001070486,PL36-400,Olesnica
L100001071324,PL36-400,Olesnica
L100001071325,PL36-400,Olesnica
L100001073161,way/101915790-220,Olsztyn
L100001073162,way/101915790-220,Olsztyn
L100001070042,way/254235846-400,OstrowiecSwietokrz
L100001072454,way/79033485-400,Wroclaw
L100001069399,PL36-400,Olesnica
L100001072803,PL7-400,Kwidzyn
L100001073073,PL7-400,Kwidzyn
L100001070629,PL17-400,Bialystok
L100001070630,PL17-400,Bialystok
L100001069877,way/121656686-220,Lomza
L100001071830,way/255277953-400,Opole
L100001069757,way/336990960-220,KedzierzynKozle
L100001069565,way/178838661-220,Koszalin
L100001071350,way/170259740-220,Grajewo
L100001006472,way/170259740-220,Grajewo
L100001069756,way/199098050-220,Kielce
L100001069627,way/165763717-220,Police
L100001069628,way/165763717-220,Police
L100001069686,way/165763717-220,Police
L100001069687,way/165763717-220,Police
L100001072003,way/165763717-220,Police
L100001070803,PL7-400,Kwidzyn
L100001073315,way/101915790-220,Olsztyn
L100001072605,way/255277953-400,Opole
L100001072645,way/255277953-400,Opole
L100001071695,way/165763717-220,Police
L100001070819,way/121656686-220,Lomza
L100001069570,way/29115701-220,Warsaw
L100001069410,PL17-400,Bialystok
L100001070506,way/32036484-220,Poznan
L100001070508,way/32036484-220,Poznan
L100001071559,way/215282393-400,Rzeszow
L100001069222,way/165763717-220,Police
L100001069432,way/255284259-220,Konin
L100001071715,way/199098050-220,Kielce
L100001072846,way/199098050-220,Kielce
L100001071962,PL18-400,GorzowWielkopolski
L100001073500,PL18-400,GorzowWielkopolski
L100001069334,way/112614319-400,Gdansk
L100001073191,way/191038569-220,Tarnow
L100001069622,way/32036484-220,Poznan
L100001071354,way/32036484-220,Poznan
L100001073508,way/170316833-220,PiotrkowTrybunalsk
L100001071171,way/32036484-220,Poznan
L100001073135,way/32036484-220,Poznan
L100001072328,way/198635989-220,Debica
L100001072398,way/199098053-220,Mielec
L100001073305,way/199098053-220,Mielec
L100001070957,way/32036484-220,Poznan
L100001070958,way/32036484-220,Poznan
L100001071478,way/32036484-220,Poznan
L100001071583,way/32036484-220,Poznan
L100001072877,way/86494356-400,Gdynia
L100001072660,way/32036484-220,Poznan
L100001072661,way/32036484-220,Poznan
L100001073458,way/32036484-220,Poznan
L100001070932,way/32036484-220,Poznan
L100001070933,way/32036484-220,Poznan
L100001072014,way/32036484-220,Poznan
L100001072015,way/32036484-220,Poznan
L100001070661,way/658600169-400,Plock
L100001071379,way/88544449-220,Pulawy
L100001070276,way/658600169-400,Plock
L100001073523,PL15-400,Bydgoszcz
L100001069482,way/199098053-220,Mielec
L100001069483,way/199098053-220,Mielec
L100001073354,way/112614319-400,Gdansk
L100001072365,way/86494356-400,Gdynia
L100001006169,way/216060722-220,Czestochowa
L100001069383,way/216060722-220,Czestochowa
L100001069428,way/216060722-220,Czestochowa
L100001069429,way/216060722-220,Czestochowa
L100001073327,way/180535363-220,Lubin
L100001071166,way/199098053-220,Mielec
L100001071614,way/199098053-220,Mielec
L100001069212,way/255284259-220,Konin
L100001069229,way/32036484-220,Poznan
L100001069230,way/32036484-220,Poznan
L100001072489,way/245964556-220,Wloclawek
L100001069860,way/180535363-220,Lubin
L100001069861,way/180535363-220,Lubin
L100001069892,way/32036484-220,Poznan
L100001070475,way/32036484-220,Poznan
L100001070476,way/32036484-220,Poznan
L100001070477,way/32036484-220,Poznan
L100001070840,way/32036484-220,Poznan
L100001069590,way/165763717-220,Police
L100001069591,way/165763717-220,Police
L100001069800,way/158232924-220,ZielonaGora
L100001071151,way/32036484-220,Poznan
