GEM location ID,bus_id
L100000800969,PH19-230
L100001018638,way/116434364-138
L100000800989,way/153737206-138
L100000808690,way/615643343-230
L100000808692,way/232340888-230
L100000808693,way/232340888-230
L100000801013,way/727170005-230
L100000830817,way/157339625-230
L100000830818,way/343559372-230
L100000801018,way/504311565-138
L100000830820,way/239879814-230
L100000830821,way/1268841071-230
L100000801043,PH80-230
L100000830824,PH92-138
L100000801097,way/1362017481-138
L100000801098,relation/2412468-230
L100001019085,PH13-230
L100000830825,PH26-230
L100000801100,way/542427619-138
L100000808694,way/1177962161-230
L100000808695,way/62214652-230
L100000808696,way/98564119-230
L100000808697,way/97533269-230
L100000830827,way/1177962161-230
L100000830826,way/90992537-230
L100000808698,way/1020283720-230
L100000801103,way/1020283720-230
L100000801106,PH17-230
L100000830828,PH77-230
L100000830829,way/239879814-230
L100000801111,way/232660843-230
L100000830830,way/343559372-230
L100000830831,PH75-138
L100000830832,PH53-500
L100000801123,way/98564119-230
L100000830833,way/99286335-230
L100000801126,way/794493572-500
L100000808699,way/239879814-230
L100000800788,way/444273204-230
L100000801129,way/30665662-500
L100000830834,way/727170005-230
L100000808701,way/239879814-230
L100000801132,way/120493460-138
L100001018229,way/504311565-138
L100000801137,way/449725899-138
L100000830835,PH27-230
L100000801138,way/91196376-230
L100000830836,way/79080873-230
L100001020837,way/79080873-230
L100000801140,relation/8601923-230
L100001042873,way/246390064-230
L100000801144,way/246390064-230
L100001019092,way/168703936-230
L100000830847,way/168703936-230
L100000801177,way/1362017481-138
L100000808703,way/168703936-230
L100000801181,relation/8601923-230
L100000801188,way/98564119-230
L100001019099,PH42-230
L100000808704,relation/15283858-230
L100000830846,way/102369229-230
L100000801210,way/62214652-230
L100000808705,PH22-500
L100000808706,PH37-230
L100000830849,way/727170005-230
L100001042904,PH44-230
L100000801231,way/1268841071-230
L100000808709,way/168703936-230
L100000808710,way/97533269-230
L100000808707,PH58-500
L100000830852,way/239879814-230
L100001018161,way/936835406-230
L100000830851,PH22-500
L100000830853,PH19-230
L100000830854,way/232340888-230
L100000801248,way/232340888-230
L100000801249,PH68-138
L100000801250,PH74-138
L100000830855,PH11-230
L100001019109,way/896657928-230
L100000830856,way/239879814-230
L100000801283,PH45-500
L100001019096,way/62214652-230
L100000808708,way/615643343-500
L100000801303,way/616829150-138
L100000801304,PH68-138
L100000808714,way/1177962161-230
L100000808715,relation/8601923-230
L100000801310,way/1362017481-138
L100001019100,way/504311565-230
L100000808716,way/615643343-500
L100001019087,PH34-230
L100000801320,way/1362017481-138
L100000801321,PH26-230
L100000801322,PH26-230
L100000830860,PH26-230
L100000808717,PH80-230
L100001019030,way/246390064-230
L100000801323,PH80-230
L100000808718,way/30665662-500
L100001019091,way/232340888-230
L100000801324,way/99286335-230
L100000808720,PH22-500
L100000830863,PH12-230
L100000801325,way/157355359-500
L100000830864,PH27-230
L100000808721,PH27-230
L100000808719,PH26-230
L100001018215,PH74-138
L100000830865,PH9-230
L100000801327,way/90992537-230
L100000801328,way/156958991-230
L100000830867,PH12-230
L100000830868,PH27-230
L100000801334,way/528730876-230
L100000801335,way/343559372-230
L100000808723,PH42-230
L100000830869,way/239879814-230
L100000801336,way/120024023-230
L100000801338,PH6-230
L100000808724,PH10-230
L100000801340,PH139-138
L100000808725,way/102369229-230
L100000808726,way/102369229-230
L100001019095,way/242578663-230
L100000830870,PH86-138
L100000830871,PH86-138
L100001019028,PH86-138
