from_cluster_id,from_cluster_type,to_cluster_id,to_cluster_type,s_nom,num_lines,voltage,length,bus0,bus1,type,line_id,from_bus,to_bus,connection_type,length,water_distance_km,water_share,crosses_water,water_types
16,renewable,2,demand,49155.60191880474,20.0,500.0,231.62561770317953,sol16,dem2,Renewable cluster 16 to Demand cluster 2,,,,,231.62561770317953,0.0,0.0,False,[]
17,renewable,2,demand,11171.72770881926,3.0,500.0,305.93144584631443,sol17,dem2,Renewable cluster 17 to Demand cluster 2,,,,,305.93144584631443,0.0,0.0,False,[]
18,renewable,0,demand,4468.691083527704,2.0,500.0,866.6867317770294,sol18,dem0,Renewable cluster 18 to Demand cluster 0,,,,,866.6867317770294,0.0,0.0,False,[]
18,renewable,2,demand,6703.0366252915555,2.0,500.0,390.8376241432961,sol18,dem2,Renewable cluster 18 to Demand cluster 2,,,,,390.8376241432961,0.0,0.0,False,[]
19,renewable,2,demand,13406.073250583113,5.0,500.0,343.84056804918316,sol19,dem2,Renewable cluster 19 to Demand cluster 2,,,,,343.84056804918316,0.0,0.0,False,[]
21,renewable,2,demand,4468.691083527704,1.0,500.0,566.4386741472479,sol21,dem2,Renewable cluster 21 to Demand cluster 2,,,,,566.4386741472479,0.0,0.0,False,[]
21,renewable,2,generation,40218.21975174933,11.0,500.0,501.43932150236765,sol21,gen2,Renewable cluster 21 to Generation cluster 2,,,,,501.43932150236765,0.0,0.0,False,[]
23,renewable,0,generation,17874.764334110816,5.0,500.0,348.3951016942299,sol23,gen0,Renewable cluster 23 to Generation cluster 0,,,,,348.3951016942299,0.0,0.0,False,[]
23,renewable,3,demand,512877.5646292203,94.0,632.9787234042553,319.403646344146,sol23,dem3,Renewable cluster 23 to Demand cluster 3,,,,,319.403646344146,0.0,0.0,False,[]
26,renewable,3,demand,83450.20790866851,16.0,593.75,84.49897427751166,sol26,dem3,Renewable cluster 26 to Demand cluster 3,,,,,84.49897427751166,0.0,0.0,False,[]
27,renewable,3,demand,138529.42358935883,45.0,500.0,228.6133677073965,sol27,dem3,Renewable cluster 27 to Demand cluster 3,,,,,228.6133677073965,0.0,0.0,False,[]
29,renewable,0,demand,24577.80095940237,8.0,500.0,267.4108013925005,sol29,dem0,Renewable cluster 29 to Demand cluster 0,,,,,267.4108013925005,0.0,0.0,False,[]
32,renewable,0,demand,75967.74841997097,25.0,500.0,349.09077392315425,sol32,dem0,Renewable cluster 32 to Demand cluster 0,,,,,349.09077392315425,0.0,0.0,False,[]
32,renewable,3,demand,2234.345541763852,1.0,500.0,684.985559036088,sol32,dem3,Renewable cluster 32 to Demand cluster 3,,,,,684.985559036088,0.0,0.0,False,[]
34,renewable,2,demand,42452.56529351319,16.0,500.0,546.5063092797072,sol34,dem2,Renewable cluster 34 to Demand cluster 2,,,,,546.5063092797072,0.0,0.0,False,[]
36,renewable,0,demand,6703.0366252915555,3.0,500.0,442.26881088291026,sol36,dem0,Renewable cluster 36 to Demand cluster 0,,,,,442.26881088291026,0.0,0.0,False,[]
38,renewable,0,generation,4468.691083527704,1.0,500.0,292.37576900868135,sol38,gen0,Renewable cluster 38 to Generation cluster 0,,,,,292.37576900868135,0.0,0.0,False,[]
38,renewable,3,demand,189919.37104992743,61.0,500.0,255.5217497283021,sol38,dem3,Renewable cluster 38 to Demand cluster 3,,,,,255.5217497283021,0.0,0.0,False,[]
39,renewable,3,demand,79206.68343012477,22.0,545.4545454545455,407.61041533211005,sol39,dem3,Renewable cluster 39 to Demand cluster 3,,,,,407.61041533211005,0.0,0.0,False,[]
40,renewable,0,demand,91608.16721231793,30.0,500.0,517.4824095969277,sol40,dem0,Renewable cluster 40 to Demand cluster 0,,,,,517.4824095969277,0.0,0.0,False,[]
40,renewable,0,generation,58092.98408586015,21.0,500.0,651.4278815388916,sol40,gen0,Renewable cluster 40 to Generation cluster 0,,,,,651.4278815388916,0.0,0.0,False,[]
40,renewable,3,demand,26812.146501166222,9.0,500.0,707.9192303548779,sol40,dem3,Renewable cluster 40 to Demand cluster 3,,,,,707.9192303548779,0.0,0.0,False,[]
42,renewable,0,demand,2234.345541763852,1.0,500.0,535.3251776610641,sol42,dem0,Renewable cluster 42 to Demand cluster 0,,,,,535.3251776610641,0.0,0.0,False,[]
43,renewable,0,demand,619807.4532852926,170.0,491.7647058823529,266.52509838096,sol43,dem0,Renewable cluster 43 to Demand cluster 0,,,,,266.52509838096,0.0,0.0,False,[]
46,renewable,0,demand,33515.18312645778,11.0,500.0,392.34973272262323,sol46,dem0,Renewable cluster 46 to Demand cluster 0,,,,,392.34973272262323,0.0,0.0,False,[]
46,renewable,0,generation,4468.691083527704,1.0,500.0,463.53239974114206,sol46,gen0,Renewable cluster 46 to Generation cluster 0,,,,,463.53239974114206,0.0,0.0,False,[]
46,renewable,3,demand,2234.345541763852,1.0,500.0,552.2737539872878,sol46,dem3,Renewable cluster 46 to Demand cluster 3,,,,,552.2737539872878,0.0,0.0,False,[]
48,renewable,0,demand,8937.382167055408,2.0,500.0,403.4116456459647,sol48,dem0,Renewable cluster 48 to Demand cluster 0,,,,,403.4116456459647,0.0,0.0,False,[]
49,renewable,0,demand,17874.764334110816,7.0,500.0,574.7424303769682,sol49,dem0,Renewable cluster 49 to Demand cluster 0,,,,,574.7424303769682,0.0,0.0,False,[]
50,renewable,0,demand,20109.109875874667,7.0,500.0,281.0561852541639,sol50,dem0,Renewable cluster 50 to Demand cluster 0,,,,,281.0561852541639,0.0,0.0,False,[]
54,renewable,4,demand,46921.25637704089,12.0,500.0,559.0413780149966,sol54,dem4,Renewable cluster 54 to Demand cluster 4,,,,,559.0413780149966,0.0,0.0,False,[]
55,renewable,4,demand,53624.29300233245,18.0,500.0,338.7947126923337,sol55,dem4,Renewable cluster 55 to Demand cluster 4,,,,,338.7947126923337,0.0,0.0,False,[]
58,renewable,4,demand,11171.72770881926,5.0,500.0,189.23129667023065,sol58,dem4,Renewable cluster 58 to Demand cluster 4,,,,,189.23129667023065,0.0,0.0,False,[]
65,renewable,4,demand,11171.72770881926,5.0,500.0,375.4212113854542,sol65,dem4,Renewable cluster 65 to Demand cluster 4,,,,,375.4212113854542,0.0,0.0,False,[]
66,renewable,4,demand,2234.345541763852,1.0,500.0,338.92532101453014,sol66,dem4,Renewable cluster 66 to Demand cluster 4,,,,,338.92532101453014,0.0,0.0,False,[]
68,renewable,4,demand,2234.345541763852,1.0,500.0,760.6292124511182,sol68,dem4,Renewable cluster 68 to Demand cluster 4,,,,,760.6292124511182,0.0,0.0,False,[]
73,renewable,4,demand,17874.764334110816,6.0,500.0,410.5980817990099,sol73,dem4,Renewable cluster 73 to Demand cluster 4,,,,,410.5980817990099,0.0,0.0,False,[]
83,renewable,1,demand,13406.073250583111,6.0,500.0,504.8419418461322,sol83,dem1,Renewable cluster 83 to Demand cluster 1,,,,,504.8419418461322,0.0,0.0,False,[]
83,renewable,4,generation,4468.691083527704,2.0,500.0,457.94939098263,sol83,gen4,Renewable cluster 83 to Generation cluster 4,,,,,457.94939098263,0.0,0.0,False,[]
87,renewable,1,generation,10807.997039229793,1.0,750.0,506.4643315136895,sol87,gen1,Renewable cluster 87 to Generation cluster 1,,,,,506.4643315136895,0.0,0.0,False,[]
87,renewable,2,demand,59443.98371576386,10.0,750.0,1435.3475408253587,sol87,dem2,Renewable cluster 87 to Demand cluster 2,,,,,1435.3475408253587,0.0,0.0,False,[]
90,renewable,1,generation,21615.994078459586,4.0,750.0,917.370084320126,sol90,gen1,Renewable cluster 90 to Generation cluster 1,,,,,917.370084320126,0.0,0.0,False,[]
90,renewable,2,demand,10807.997039229793,2.0,750.0,2478.3295952288413,sol90,dem2,Renewable cluster 90 to Demand cluster 2,,,,,2478.3295952288413,0.0,0.0,False,[]
91,renewable,1,generation,5403.998519614896,1.0,750.0,494.35718211828777,sol91,gen1,Renewable cluster 91 to Generation cluster 1,,,,,494.35718211828777,0.0,0.0,False,[]
91,renewable,2,demand,10807.997039229793,2.0,750.0,2186.1969907460903,sol91,dem2,Renewable cluster 91 to Demand cluster 2,,,,,2186.1969907460903,0.0,0.0,False,[]
96,renewable,1,generation,32423.99111768938,6.0,750.0,532.6629005082684,sol96,gen1,Renewable cluster 96 to Generation cluster 1,,,,,532.6629005082684,0.0,0.0,False,[]
101,renewable,1,generation,64847.98223537876,12.0,750.0,309.3050195309418,sol101,gen1,Renewable cluster 101 to Generation cluster 1,,,,,309.3050195309418,0.0,0.0,False,[]
103,renewable,2,demand,225668.89971814904,81.0,500.0,830.2876708201337,sol103,dem2,Renewable cluster 103 to Demand cluster 2,,,,,830.2876708201337,0.0,0.0,False,[]
104,renewable,2,demand,20109.109875874667,6.0,500.0,1046.7078960308518,sol104,dem2,Renewable cluster 104 to Demand cluster 2,,,,,1046.7078960308518,0.0,0.0,False,[]
105,renewable,2,demand,6703.0366252915555,3.0,500.0,961.3350780662828,sol105,dem2,Renewable cluster 105 to Demand cluster 2,,,,,961.3350780662828,0.0,0.0,False,[]
106,renewable,2,demand,140763.76913112268,50.0,500.0,626.9065571800235,sol106,dem2,Renewable cluster 106 to Demand cluster 2,,,,,626.9065571800235,0.0,0.0,False,[]
107,renewable,2,demand,272946.95856154914,94.0,506.3829787234043,398.226335768656,sol107,dem2,Renewable cluster 107 to Demand cluster 2,,,,,398.226335768656,0.0,0.0,False,[]
108,renewable,0,demand,2234.345541763852,1.0,500.0,731.4418826436798,sol108,dem0,Renewable cluster 108 to Demand cluster 0,,,,,731.4418826436798,0.0,0.0,False,[]
108,renewable,2,demand,11171.72770881926,5.0,500.0,709.4574584551108,sol108,dem2,Renewable cluster 108 to Demand cluster 2,,,,,709.4574584551108,0.0,0.0,False,[]
109,renewable,2,demand,17874.764334110816,8.0,500.0,604.3668127265516,sol109,dem2,Renewable cluster 109 to Demand cluster 2,,,,,604.3668127265516,0.0,0.0,False,[]
110,renewable,2,demand,2234.345541763852,1.0,500.0,890.2207723347364,sol110,dem2,Renewable cluster 110 to Demand cluster 2,,,,,890.2207723347364,0.0,0.0,False,[]
112,renewable,1,demand,58092.98408586015,15.0,500.0,223.68653434202406,sol112,dem1,Renewable cluster 112 to Demand cluster 1,,,,,223.68653434202406,0.0,0.0,False,[]
113,renewable,0,generation,80436.43950349867,22.0,500.0,501.33785072325804,sol113,gen0,Renewable cluster 113 to Generation cluster 0,,,,,501.33785072325804,0.0,0.0,False,[]
113,renewable,1,demand,89373.82167055408,26.0,500.0,471.7750001287665,sol113,dem1,Renewable cluster 113 to Demand cluster 1,,,,,471.7750001287665,0.0,0.0,False,[]
113,renewable,3,demand,53624.293002332444,14.0,500.0,467.19877964309734,sol113,dem3,Renewable cluster 113 to Demand cluster 3,,,,,467.19877964309734,0.0,0.0,False,[]
114,renewable,1,demand,150030.24095161617,25.0,680.0,366.80896935758034,sol114,dem1,Renewable cluster 114 to Demand cluster 1,,,,,366.80896935758034,0.0,0.0,False,[]
117,renewable,1,demand,199636.17608038883,56.0,535.7142857142857,323.019981968732,sol117,dem1,Renewable cluster 117 to Demand cluster 1,,,,,323.019981968732,0.0,0.0,False,[]
119,renewable,4,demand,8937.382167055408,4.0,500.0,372.66114668212,sol119,dem4,Renewable cluster 119 to Demand cluster 4,,,,,372.66114668212,0.0,0.0,False,[]
120,renewable,4,demand,4468.691083527704,2.0,500.0,631.0670216347839,sol120,dem4,Renewable cluster 120 to Demand cluster 4,,,,,631.0670216347839,0.0,0.0,False,[]
122,renewable,2,demand,308027.9156180491,44.0,750.0,625.5728093999821,sol122,dem2,Renewable cluster 122 to Demand cluster 2,,,,,625.5728093999821,0.0,0.0,False,[]
123,renewable,2,demand,16211.99555884469,2.0,750.0,807.5790885825564,sol123,dem2,Renewable cluster 123 to Demand cluster 2,,,,,807.5790885825564,0.0,0.0,False,[]
123,renewable,3,generation,4468.691083527704,2.0,500.0,389.170700640506,sol123,gen3,Renewable cluster 123 to Generation cluster 3,,,,,389.170700640506,0.0,0.0,False,[]
125,renewable,3,generation,2234.345541763852,1.0,500.0,290.06219730891684,sol125,gen3,Renewable cluster 125 to Generation cluster 3,,,,,290.06219730891684,0.0,0.0,False,[]
127,renewable,1,demand,181033.95040709907,47.0,563.8297872340426,26.368709282505435,sol127,dem1,Renewable cluster 127 to Demand cluster 1,,,,,26.368709282505435,0.0,0.0,False,[]
128,renewable,1,demand,80938.73423769364,27.0,518.5185185185185,202.41772270853977,sol128,dem1,Renewable cluster 128 to Demand cluster 1,,,,,202.41772270853977,0.0,0.0,False,[]
129,renewable,1,demand,132605.80982747325,39.0,564.1025641025641,235.9141788968668,sol129,dem1,Renewable cluster 129 to Demand cluster 1,,,,,235.9141788968668,0.0,0.0,False,[]
131,renewable,1,demand,10807.997039229793,2.0,750.0,660.7372165389471,sol131,dem1,Renewable cluster 131 to Demand cluster 1,,,,,660.7372165389471,0.0,0.0,False,[]
131,renewable,2,demand,118887.96743152772,14.0,750.0,593.0850383081664,sol131,dem2,Renewable cluster 131 to Demand cluster 2,,,,,593.0850383081664,0.0,0.0,False,[]
131,renewable,3,generation,43231.98815691917,5.0,750.0,345.1874230766599,sol131,gen3,Renewable cluster 131 to Generation cluster 3,,,,,345.1874230766599,0.0,0.0,False,[]
132,renewable,2,demand,75655.97927460854,12.0,750.0,493.9752599754281,sol132,dem2,Renewable cluster 132 to Demand cluster 2,,,,,493.9752599754281,0.0,0.0,False,[]
135,renewable,1,demand,37983.874209985486,14.0,500.0,420.39507787977726,sol135,dem1,Renewable cluster 135 to Demand cluster 1,,,,,420.39507787977726,0.0,0.0,False,[]
138,renewable,1,generation,10807.997039229793,2.0,750.0,1073.2567606524246,won2,gen1,Renewable cluster 138 to Generation cluster 1,,,,,1073.2567606524246,0.0,0.0,False,[]
155,renewable,1,demand,11171.72770881926,5.0,500.0,858.2389376754538,won19,dem1,Renewable cluster 155 to Demand cluster 1,,,,,858.2389376754538,0.0,0.0,False,[]
155,renewable,3,generation,40218.21975174933,12.0,500.0,415.0453497715865,won19,gen3,Renewable cluster 155 to Generation cluster 3,,,,,415.0453497715865,0.0,0.0,False,[]
156,renewable,3,generation,6703.0366252915555,3.0,500.0,338.68555857206985,won20,gen3,Renewable cluster 156 to Generation cluster 3,,,,,338.68555857206985,0.0,0.0,False,[]
157,renewable,2,demand,32423.99111768938,5.0,750.0,955.8363210249696,won21,dem2,Renewable cluster 157 to Demand cluster 2,,,,,955.8363210249696,0.0,0.0,False,[]
158,renewable,2,demand,5403.998519614896,1.0,750.0,679.7180710145607,won22,dem2,Renewable cluster 158 to Demand cluster 2,,,,,679.7180710145607,0.0,0.0,False,[]
159,renewable,2,demand,16211.99555884469,2.0,750.0,867.1860886273752,won23,dem2,Renewable cluster 159 to Demand cluster 2,,,,,867.1860886273752,0.0,0.0,False,[]
159,renewable,3,generation,16575.726228434156,6.0,541.6666666666666,113.48896448664975,won23,gen3,Renewable cluster 159 to Generation cluster 3,,,,,113.48896448664975,0.0,0.0,False,[]
165,renewable,1,generation,21615.994078459586,4.0,750.0,581.3629261942261,won29,gen1,Renewable cluster 165 to Generation cluster 1,,,,,581.3629261942261,0.0,0.0,False,[]
169,renewable,2,demand,27019.99259807448,4.0,750.0,951.7963241111071,won33,dem2,Renewable cluster 169 to Demand cluster 2,,,,,951.7963241111071,0.0,0.0,False,[]
172,renewable,2,demand,10807.997039229793,2.0,750.0,1860.9948948976873,won36,dem2,Renewable cluster 172 to Demand cluster 2,,,,,1860.9948948976873,0.0,0.0,False,[]
173,renewable,1,generation,21615.994078459586,4.0,750.0,325.0127415132335,won37,gen1,Renewable cluster 173 to Generation cluster 1,,,,,325.0127415132335,0.0,0.0,False,[]
173,renewable,2,demand,24214.070289812906,8.0,562.5,1641.4644269624575,won37,dem2,Renewable cluster 173 to Demand cluster 2,,,,,1641.4644269624575,0.0,0.0,False,[]
174,renewable,1,generation,27019.99259807448,5.0,750.0,476.4795466623458,won38,gen1,Renewable cluster 174 to Generation cluster 1,,,,,476.4795466623458,0.0,0.0,False,[]
178,renewable,2,demand,2234.345541763852,1.0,500.0,1514.2527795976632,won42,dem2,Renewable cluster 178 to Demand cluster 2,,,,,1514.2527795976632,0.0,0.0,False,[]
181,renewable,0,demand,73005.94153902818,19.0,552.6315789473684,366.14933400052047,won45,dem0,Renewable cluster 181 to Demand cluster 0,,,,,366.14933400052047,0.0,0.0,False,[]
186,renewable,0,generation,17874.764334110816,4.0,500.0,343.9939648595059,won50,gen0,Renewable cluster 186 to Generation cluster 0,,,,,343.9939648595059,0.0,0.0,False,[]
186,renewable,3,demand,145232.46021465037,36.0,500.0,311.55688656364777,won50,dem3,Renewable cluster 186 to Demand cluster 3,,,,,311.55688656364777,0.0,0.0,False,[]
187,renewable,0,generation,11171.72770881926,3.0,500.0,264.4805286856616,won51,gen0,Renewable cluster 187 to Generation cluster 0,,,,,264.4805286856616,0.0,0.0,False,[]
187,renewable,3,demand,873507.8632731363,202.0,539.6039603960396,179.61247872939225,won51,dem3,Renewable cluster 187 to Demand cluster 3,,,,,179.61247872939225,0.0,0.0,False,[]
188,renewable,0,generation,2234.345541763852,1.0,500.0,370.23973746454453,won52,gen0,Renewable cluster 188 to Generation cluster 0,,,,,370.23973746454453,0.0,0.0,False,[]
188,renewable,3,demand,109482.93154642875,29.0,500.0,279.82731662036736,won52,dem3,Renewable cluster 188 to Demand cluster 3,,,,,279.82731662036736,0.0,0.0,False,[]
190,renewable,2,demand,13406.073250583111,6.0,500.0,180.68668136109082,won54,dem2,Renewable cluster 190 to Demand cluster 2,,,,,180.68668136109082,0.0,0.0,False,[]
191,renewable,0,demand,15640.418792346965,5.0,500.0,508.26531992024394,won55,dem0,Renewable cluster 191 to Demand cluster 0,,,,,508.26531992024394,0.0,0.0,False,[]
192,renewable,0,demand,32787.72178727885,5.0,700.0,624.5216293209559,won56,dem0,Renewable cluster 192 to Demand cluster 0,,,,,624.5216293209559,0.0,0.0,False,[]
192,renewable,3,demand,52394.53692895854,14.0,535.7142857142857,520.0318614903349,won56,dem3,Renewable cluster 192 to Demand cluster 3,,,,,520.0318614903349,0.0,0.0,False,[]
193,renewable,0,generation,8937.382167055408,2.0,500.0,475.3281443273471,won57,gen0,Renewable cluster 193 to Generation cluster 0,,,,,475.3281443273471,0.0,0.0,False,[]
193,renewable,1,demand,4468.691083527704,2.0,500.0,577.8642420992952,won57,dem1,Renewable cluster 193 to Demand cluster 1,,,,,577.8642420992952,0.0,0.0,False,[]
193,renewable,3,demand,11171.72770881926,3.0,500.0,514.2799774466575,won57,dem3,Renewable cluster 193 to Demand cluster 3,,,,,514.2799774466575,0.0,0.0,False,[]
196,renewable,0,demand,4468.691083527704,1.0,500.0,182.9360911667537,won60,dem0,Renewable cluster 196 to Demand cluster 0,,,,,182.9360911667537,0.0,0.0,False,[]
200,renewable,0,demand,22343.45541763852,9.0,500.0,446.16188840598994,won64,dem0,Renewable cluster 200 to Demand cluster 0,,,,,446.16188840598994,0.0,0.0,False,[]
204,renewable,2,demand,113951.62262995646,44.0,500.0,676.925551127842,won68,dem2,Renewable cluster 204 to Demand cluster 2,,,,,676.925551127842,0.0,0.0,False,[]
206,renewable,4,demand,8937.382167055408,3.0,500.0,334.58095441576256,won70,dem4,Renewable cluster 206 to Demand cluster 4,,,,,334.58095441576256,0.0,0.0,False,[]
207,renewable,4,demand,26812.146501166226,8.0,500.0,447.6171901699905,won71,dem4,Renewable cluster 207 to Demand cluster 4,,,,,447.6171901699905,0.0,0.0,False,[]
209,renewable,4,demand,2234.345541763852,1.0,500.0,648.4266536697866,won73,dem4,Renewable cluster 209 to Demand cluster 4,,,,,648.4266536697866,0.0,0.0,False,[]
210,renewable,4,demand,29046.492042930076,9.0,500.0,486.5782082696952,won74,dem4,Renewable cluster 210 to Demand cluster 4,,,,,486.5782082696952,0.0,0.0,False,[]
213,renewable,4,demand,49155.60191880474,14.0,500.0,681.1147583741027,won77,dem4,Renewable cluster 213 to Demand cluster 4,,,,,681.1147583741027,0.0,0.0,False,[]
215,renewable,4,demand,8937.382167055408,3.0,500.0,443.31622142178406,won79,dem4,Renewable cluster 215 to Demand cluster 4,,,,,443.31622142178406,0.0,0.0,False,[]
215,renewable,4,generation,2234.345541763852,1.0,500.0,952.2530502184741,won79,gen4,Renewable cluster 215 to Generation cluster 4,,,,,952.2530502184741,0.0,0.0,False,[]
219,renewable,1,demand,49155.60191880474,19.0,500.0,403.8193339488426,won83,dem1,Renewable cluster 219 to Demand cluster 1,,,,,403.8193339488426,0.0,0.0,False,[]
220,renewable,1,demand,57365.52274668122,15.0,566.6666666666666,246.14379925837295,won84,dem1,Renewable cluster 220 to Demand cluster 1,,,,,246.14379925837295,0.0,0.0,False,[]
223,renewable,1,demand,103057.02305034822,28.0,553.5714285714286,250.5665298085567,won87,dem1,Renewable cluster 223 to Demand cluster 1,,,,,250.5665298085567,0.0,0.0,False,[]
225,renewable,2,demand,37827.98963730427,5.0,750.0,663.011561089807,won89,dem2,Renewable cluster 225 to Demand cluster 2,,,,,663.011561089807,0.0,0.0,False,[]
227,renewable,1,demand,37827.98963730427,6.0,750.0,538.365473189131,won91,dem1,Renewable cluster 227 to Demand cluster 1,,,,,538.365473189131,0.0,0.0,False,[]
229,renewable,1,demand,178747.64334110817,63.0,500.0,408.5296864175992,won93,dem1,Renewable cluster 229 to Demand cluster 1,,,,,408.5296864175992,0.0,0.0,False,[]
232,renewable,1,demand,120654.65925524801,38.0,500.0,530.6186798527403,won96,dem1,Renewable cluster 232 to Demand cluster 1,,,,,530.6186798527403,0.0,0.0,False,[]
232,renewable,4,generation,26812.146501166222,6.0,500.0,470.4267105213864,won96,gen4,Renewable cluster 232 to Generation cluster 4,,,,,470.4267105213864,0.0,0.0,False,[]
233,renewable,1,demand,126127.93980716566,34.0,514.7058823529412,474.6041997970281,won97,dem1,Renewable cluster 233 to Demand cluster 1,,,,,474.6041997970281,0.0,0.0,False,[]
234,renewable,1,demand,110487.52101481869,31.0,532.258064516129,128.97280319820817,won98,dem1,Renewable cluster 234 to Demand cluster 1,,,,,128.97280319820817,0.0,0.0,False,[]
235,renewable,1,demand,229011.75777675697,40.0,675.0,197.98514282772223,won99,dem1,Renewable cluster 235 to Demand cluster 1,,,,,197.98514282772223,0.0,0.0,False,[]
236,renewable,1,demand,382956.4335534788,74.0,594.5945945945946,211.33232042812648,won100,dem1,Renewable cluster 236 to Demand cluster 1,,,,,211.33232042812648,0.0,0.0,False,[]
