line_id,bus0,bus1,type,voltage,s_nom,length,network_country,geometry,bus0_name,bus1_name,link_name
AU_line_1,way/169794711-220,AU104-220,AU104-220;way/169794711-220,220.0,491.5560191880474,364483.33,AU,,Balranald,Horsham,Balranald-Horsham
AU_line_2,way/89180086-220,AU104-220,AU104-220;way/89180086-220,220.0,491.5560191880474,9862.98,AU,,Ballarat,Horsham,Ballarat-Horsham
AU_line_3,AU3-220,way/583492111-220,AU3-220;way/583492111-220,220.0,491.5560191880474,303265.38,AU,,PortHedland,Karratha,Karratha-PortHedland
AU_line_4,way/223939702-220,AU51-220,AU51-220;way/223939702-220,220.0,491.5560191880474,397665.03,AU,,Merredin,Kalgoorlie,Merredin-Kalgoorlie
AU_line_5,AU57-330,way/87853100-330,AU57-330;way/87853100-330,330.0,4424.0041726924255,109241.5125,AU,,Perth,Australind,Perth-Australind
AU_line_6,way/950049612-330,AU57-330,AU57-330;way/950049612-330,330.0,1106.0010431731064,114496.31,AU,,Yandin,Perth,Perth-Yandin
AU_line_7,AU73-330,way/160201298-330,AU73-330;way/160201298-330,330.0,2212.0020863462128,294224.79500000004,AU,,CentralCoast,Armidale,CentralCoast-Armidale
AU_line_8,AU73-330,way/169408193-330,AU73-330;way/169408193-330,500.0,4468.691083527704,255312.99,AU,,CentralCoast,MountPiper,CentralCoast-MountPiper
AU_line_9,way/925410265-330,AU73-330,AU73-330;way/925410265-330,330.0,4424.0041726924255,194361.225,AU,,SydneyWest,CentralCoast,SydneyWest-CentralCoast
AU_line_10,way/925410265-330,AU73-330,AU73-330;way/925410265-330,500.0,6680.693169873917,406718.2146488294,AU,,SydneyWest,CentralCoast,SydneyWest-CentralCoast2
AU_line_11,way/169408193-330,way/925410265-330,way/169408193-330;way/925410265-330,500.0,6680.693169873917,277747.53364548495,AU,,MountPiper,SydneyWest,SydneyWest-MountPiper
AU_line_12,way/655511604-330,way/925410265-330,way/655511604-330;way/925410265-330,330.0,4424.0041726924255,250130.44,AU,,Canberra,SydneyWest,SydneyWest-Canberra
AU_line_13,way/171486427-275,way/119995150-275,way/119995150-275;way/171486427-275,275.0,921.6675359775888,112764.85,AU,,Bouldercombe,Calvale,Bouldercombe-Calvale
AU_line_14,way/119995150-275,way/171486427-275,way/119995150-275;way/171486427-275,275.0,1843.3350719551768,35585.9,AU,,Calvale,Bouldercombe,Bouldercombe-Calvale2
AU_line_15,way/119995150-275,way/432510474-275,way/119995150-275;way/432510474-275,275.0,921.6675359775888,222044.73,AU,,Calvale,CalliopeRiver,CalliopeRiver-Calvale
AU_line_16,way/119995150-275,way/170709510-275,way/119995150-275;way/170709510-275,275.0,1843.3350719551768,361220.94,AU,,Calvale,Tarong,Tarong-Calvale
AU_line_17,way/166113109-275,way/121646942-275,way/121646942-275;way/166113109-275,275.0,3686.6701439103545,67901.1475,AU,,Nebo,Broadsound,Nebo-Broadsound
AU_line_18,way/121646942-275,way/171486427-275,way/121646942-275;way/171486427-275,275.0,1843.3350719551777,115458.925,AU,,Broadsound,Bouldercombe,Bouldercombe-Broadsound
AU_line_19,way/121646942-275,way/171486427-275,way/121646942-275;way/171486427-275,275.0,921.6675359775888,151710.23,AU,,Broadsound,Bouldercombe,Bouldercombe-Broadsound2
AU_line_20,way/160201298-330,way/172587651-275,way/160201298-330;way/172587651-275,330.0,1106.0010431731064,371100.73,AU,,Armidale,Brisbane,Brisbane-Armidale
AU_line_21,way/160201298-330,way/172887193-330,way/160201298-330;way/172887193-330,330.0,2212.0020863462128,89557.16,AU,,Armidale,BulliCreek,BulliCreek-Armidale
