GEM location ID,bus_id
L100000920605,gen3
L100000920606,gen4
L100001000543,gen3
L100001000667,gen1
L100001000668,gen0
L100001000669,gen1
L100001000701,gen4
L100001000704,gen1
L100001000708,gen2
L100001000712,gen1
L100001000715,gen4
L100001000716,gen1
L100001000717,gen4
L100001000764,gen0
L100001000765,gen0
L100001000766,gen0
L100001000768,gen0
L100001000780,gen3
L100001000781,gen3
L100001000782,gen3
L100001000783,gen3
L100001000784,gen0
L100001000785,gen0
L100000824049,gen2
L100001000599,gen3
L100000806278,gen2
L100001007729,gen1
L100000806929,gen4
L100000824050,gen1
L100000824051,gen3
L100000824052,gen3
L100000824053,gen4
L100000824054,gen3
L100000806286,gen4
L100000806668,gen2
L100001000607,gen3
L100000824055,gen4
L100000824056,gen4
L100000806670,gen1
L100001000688,gen3
L100001020805,gen2
L100001020807,gen4
L100000824057,gen1
L100000824060,gen4
L100000824059,gen3
L100001000602,gen1
L100001042902,gen3
L100000824063,gen4
L100000824065,gen3
L100000824066,gen3
L100001000671,gen1
L100000824068,gen3
L100000806410,gen1
L100000824069,gen2
L100000824070,gen4
L100000824072,gen2
L100000824073,gen2
L100000806080,gen3
L100000824074,gen2
L100001000611,gen0
L100000824075,gen2
L100000806728,gen0
L100001006220,gen4
L100001006280,gen3
L100001006281,gen3
L100001006242,gen2
L100001006513,gen2
L100001006467,gen1
L100001006497,gen2
L100001006312,gen2
L100001006425,gen2
L100001006448,gen2
L100001006188,gen3
L100001006510,gen3
L100001006511,gen3
L100001006512,gen3
L100001020803,gen4
L100001006218,gen2
L100001006240,gen2
L100001006309,gen0
L100001006284,gen3
L100001006179,gen4
L100001006441,gen2
L100001006442,gen2
L100001006192,gen2
L100001006318,gen2
L100001006319,gen2
L100001006210,gen3
L100001006376,gen3
L100001006468,gen4
L100001006483,gen2
L100001006200,gen4
L100001006495,gen4
L100001006507,gen1
L100001006486,gen1
L100001006232,gen4
L100001006449,gen0
L100001006371,gen1
L100001006196,gen2
L100001006166,gen2
L100001006326,gen2
L100001006327,gen2
L100001006328,gen2
L100001006208,gen2
L100001006233,gen1
L100001006164,gen4
L100001006221,gen4
L100001006349,gen1
L100001006406,gen2
L100001006177,gen2
L100001006202,gen3
L100001006462,gen3
L100001006374,gen1
L100001006183,gen4
L100001006360,gen2
L100001006205,gen2
L100001006247,gen2
L100001006466,gen3
L100001006150,gen2
L100001006193,gen2
L100001006236,gen2
L100001006157,gen0
L100001006488,gen0
L100001006165,gen4
L100001006198,gen1
L100001006301,gen2
L100001006325,gen2
L100001006377,gen3
L100001006378,gen3
L100001006379,gen3
L100001006395,gen2
L100001006320,gen1
L100001006487,gen2
L100001006154,gen3
L100001006279,gen2
L100001006249,gen3
L100001006212,gen4
L100001006300,gen2
L100001006443,gen2
L100001006444,gen2
L100001006302,gen4
L100001006241,gen2
L100001006189,gen3
L100001006209,gen2
L100001006148,gen2
L100001006149,gen2
L100001006203,gen3
L100001006408,gen4
L100001006151,gen2
L100001006204,gen4
L100001006346,gen3
L100001006518,gen3
L100001006171,gen3
L100001006271,gen3
L100001006276,gen3
L100001006277,gen3
L100001006428,gen3
L100001006474,gen1
L100001006517,gen1
L100001006313,gen2
L100001006372,gen1
L100001006373,gen2
L100001006475,gen4
L100001006409,gen2
L100001006489,gen4
L100001006490,gen4
L100001006491,gen4
L100001006492,gen4
L100001006368,gen1
L100001006298,gen2
L100001006357,gen2
L100001006391,gen4
L100001006294,gen2
L100001006248,gen2
L100001006439,gen1
L100001006440,gen1
L100001006187,gen2
L100001006303,gen2
L100001006304,gen2
L100001006390,gen2
L100001006266,gen2
L100001006262,gen2
L100001006282,gen1
L100001006350,gen1
L100001006283,gen4
L100001006160,gen4
L100001006161,gen4
L100001006451,gen4
L100001006452,gen4
L100001006453,gen4
L100001006344,gen4
L100001006197,gen2
L100001006407,gen4
L100001006370,gen1
L100001006170,gen3
L100001006178,gen3
L100001006356,gen2
L100001006174,gen2
L100001006250,gen0
L100001006251,gen0
L100001006252,gen0
L100001006253,gen0
L100001006254,gen0
L100001006343,gen1
L100001006380,gen3
L100001006314,gen2
L100001006278,gen1
L100001006450,gen4
L100001006401,gen1
L100001006424,gen2
L100001006263,gen4
L100001006264,gen4
L100001006265,gen4
L100001006412,gen4
L100001006299,gen2
L100001006431,gen3
L100001006432,gen3
L100001006433,gen3
L100001006484,gen3
L100001006472,gen2
L100001006169,gen1
L100001006411,gen1
L100001006246,gen3
L100001006394,gen3
L100001006261,gen1
L100001006228,gen2
L100001006427,gen3
L100001006478,gen3
L100001006167,gen2
L100001006429,gen3
L100001006430,gen3
L100001006347,gen3
L100001006182,gen4
L100001006184,gen4
L100001006285,gen3
L100001006286,gen3
L100001006287,gen3
L100001006288,gen3
L100001006289,gen3
L100001006290,gen3
L100001006291,gen3
L100001006292,gen3
L100001006463,gen1
L100001006436,gen1
L100001006473,gen3
L100001006477,gen1
L100001006275,gen4
L100001006336,gen1
L100001006337,gen1
L100001006345,gen3
L100001006351,gen1
L100001006229,gen2
L100001006195,gen1
L100001006479,gen2
L100001006480,gen2
L100001006381,gen3
L100001006382,gen3
L100001006172,gen3
L100001006496,gen2
L100001006516,gen4
L100001006437,gen2
L100001006366,gen2
L100001006367,gen2
L100001006237,gen2
L100001006152,gen3
L100001006503,gen4
L100001006499,gen0
L100001006260,gen2
L100001006348,gen1
L100001006352,gen1
L100001006353,gen1
L100001006354,gen1
L100001006211,gen4
L100001006269,gen4
L100001006361,gen4
L100001006362,gen4
L100001006363,gen4
L100001006335,gen1
L100001006305,gen3
L100001006306,gen3
L100001006308,gen3
L100001006223,gen2
L100001006493,gen3
L100001006494,gen3
L100001006461,gen2
L100001006219,gen1
L100001006222,gen1
L100001006426,gen2
L100001006307,gen3
L100001006190,gen1
L100001006162,gen4
L100001006163,gen4
L100001006403,gen2
L100001006509,gen4
L100001006398,gen1
L100001006383,gen3
L100001006364,gen4
L100001006400,gen4
L100001006458,gen2
L100001006485,gen2
L100001006393,gen2
L100001006226,gen3
L100001006465,gen3
L100001006469,gen0
L100001006476,gen3
L100001006322,gen2
L100001006176,gen3
L100001006404,gen1
L100001006268,gen3
L100001006297,gen1
L100001006365,gen2
L100001006508,gen4
L100001006369,gen3
L100001006224,gen1
L100001006399,gen4
L100001006173,gen3
L100001006457,gen2
L100001006213,gen3
L100001006214,gen3
L100001006215,gen3
L100001006216,gen3
L100001006217,gen3
L100001006168,gen4
L100001006340,gen2
L100001006329,gen2
L100001006330,gen2
L100001006331,gen2
L100001006332,gen2
L100001006359,gen1
L100001006502,gen3
L100001006506,gen4
L100001006464,gen2
L100001006245,gen2
L100001006455,gen2
L100001006311,gen4
L100001006293,gen2
L100001006206,gen2
L100001006255,gen0
L100001006256,gen0
L100001006257,gen0
L100001006258,gen0
L100001006259,gen0
L100001006185,gen2
L100001006471,gen2
L100001006231,gen2
L100001006405,gen4
L100001006384,gen3
L100001006385,gen3
L100001006315,gen2
L100001006191,gen3
L100001006397,gen4
L100001006386,gen3
L100001006387,gen3
L100001006504,gen4
L100001006273,gen1
L100001006267,gen2
L100001006341,gen2
L100001006342,gen2
L100001006375,gen2
L100001006310,gen3
L100001006410,gen2
L100001006434,gen2
L100001006435,gen2
L100001006423,gen1
L100001006460,gen4
L100001006199,gen2
L100001006470,gen4
L100001006153,gen2
L100001006459,gen4
L100001006274,gen4
L100001006498,gen2
L100001006225,gen1
L100001006175,gen1
L100001006388,gen3
L100001006389,gen3
L100001006238,gen1
L100001006207,gen2
L100001006234,gen3
L100001006235,gen3
L100001006270,gen3
L100001006482,gen3
L100001006227,gen4
L100001006355,gen2
L100001006500,gen2
L100001006181,gen2
L100001006295,gen1
L100001006296,gen1
L100001006413,gen3
L100001006414,gen3
L100001006415,gen3
L100001006416,gen3
L100001006421,gen3
L100001006417,gen3
L100001006418,gen3
L100001006419,gen3
L100001006420,gen3
L100001006422,gen3
L100001006316,gen2
L100001006456,gen2
L100001006321,gen4
L100001006481,gen2
L100001006194,gen2
L100001006445,gen1
L100001006155,gen4
L100001006156,gen4
L100001006338,gen1
L100001006339,gen1
L100001006272,gen1
L100001006358,gen3
L100001006392,gen2
L100001006147,gen4
L100001006243,gen2
L100001006244,gen2
L100001006230,gen2
L100001006402,gen2
L100001006438,gen3
L100001006501,gen2
L100001006239,gen2
L100001006159,gen4
L100001008171,gen3
L100001006333,gen0
L100001006446,gen1
L100001006447,gen1
L100001006186,gen2
L100001006396,gen4
L100001006201,gen2
L100001006514,gen1
L100001006515,gen1
L100001006505,gen4
L100001006323,gen2
L100001006324,gen2
L100001006158,gen3
L100001006317,gen2
L100001006454,gen4
L100001006180,gen4
L100001006334,gen0
L100000603176,gen3
L100000603177,gen1
L100000603178,gen1
L100000603179,gen1
L100001025785,gen1
L100001025786,gen1
L100000603180,gen4
L100000603181,gen2
L100000603182,gen4
L100000603183,gen0
L100000603184,gen0
