bus_id,station_id,voltage,dc,symbol,under_construction,tags,x,y,country,voltage_num
way/282578857-330,way/282578857,330.0,f,Substation,f,way/282578857,0.0007240512798463,5.694728988798157,GH,330.0
way/672526714-330,way/672526714,330.0,f,Substation,f,way/672526714,-1.661257831385333,4.972961857751024,GH,330.0
way/674068904-225,way/674068904,225.0,f,Substation,f,way/674068904,-2.7522360263592303,5.288954278386404,GH,225.0
way/930744195-225,way/930744195,225.0,f,Substation,f,way/930744195,-1.062155297778315,10.876661006322523,GH,225.0
way/1069597794-330,way/1069597794,330.0,f,Substation,f,way/1069597794,-0.9456033939934444,9.327651770107115,GH,330.0
way/1155380911-330,way/1155380911,330.0,f,Substation,f,way/1155380911,-1.5194399871927002,6.6936766169319135,GH,330.0
relation/15772152-330,relation/15772152,330.0,f,Substation,f,relation/15772152,-1.7059961522241551,8.087804303694867,GH,330.0
GH1-225,GH1,225.0,f,Substation,f,GH1,-1.6409267999955033,12.30953532680582,GH,225.0
GH8-225,GH8,225.0,f,Substation,f,GH8,-3.939711799999991,5.388250288337135,GH,225.0
