line_id,bus0,bus1,type,voltage,s_nom,length,network_country,geometry
FR_line_37,way/753113423,way/82741307-225,way/753113423;way/82741307-225,400.0,14802.537,41754.4813151151,FR,
FR_line_38,way/83726363-225,way/82741307-225,way/82741307-225;way/83726363-225,400.0,12233.04,133420.2079180907,FR,
FR_line_35,way/222188543-400,way/753113423,way/222188543-400;way/753113423,400.0,12233.04,83739.6204736713,FR,
FR_line_57,way/85710783-400,way/82741307-225,way/82741307-225;way/85710783-400,400.0,11730.312000000002,79807.21950188879,FR,
FR_line_42,way/24020601-400,way/83293593-225,way/24020601-400;way/83293593-225,400.0,11227.584,54086.0327504831,FR,
FR_line_56,way/82741307-225,way/85605950-400,way/82741307-225;way/85605950-400,400.0,11171.727999999996,43551.11320563123,FR,
FR_line_52,way/753113423,way/85710783-400,way/753113423;way/85710783-400,400.0,11171.727999999996,58855.957896991415,FR,
FR_line_32,way/207479669-225,way/312728271,way/207479669-225;way/312728271,400.0,9160.816,79251.00070489352,FR,
FR_line_7,way/110086345-400,way/24020601-400,way/110086345-400;way/24020601-400,400.0,9160.815,77944.94209548167,FR,
FR_line_22,way/82741307-225,way/179260933-400,way/179260933-400;way/82741307-225,400.0,8155.3600000000015,68129.93875952011,FR,
FR_line_3,relation/13260224-225,way/85605950-400,relation/13260224-225;way/85605950-400,400.0,7652.632,85638.50543661317,FR,
FR_line_1,way/110086345-400,FR186-225,FR186-225;way/110086345-400,400.0,7094.048000000001,43857.58551326972,FR,
FR_line_41,way/235370803-400,way/83726363-225,way/235370803-400;way/83726363-225,400.0,6367.884,79442.41778721471,FR,
FR_line_40,way/753113423,way/235370803-400,way/235370803-400;way/753113423,400.0,5585.8640000000005,44115.48617446469,FR,
FR_line_29,way/179260933-400,way/83293593-225,way/179260933-400;way/83293593-225,400.0,5362.428,169316.65,FR,
FR_line_8,way/312728271,way/110086345-400,way/110086345-400;way/312728271,400.0,5083.136,75701.13496068568,FR,
FR_line_44,way/83726363-225,way/24020601-400,way/24020601-400;way/83726363-225,400.0,5083.136,67220.36530754242,FR,
FR_line_58,way/85605950-400,way/82825438-400,way/82825438-400;way/85605950-400,400.0,4580.408,100214.94317409278,FR,
FR_line_36,way/82825438-400,way/225210595-225,way/225210595-225;way/82825438-400,400.0,4580.408,96056.9182987891,FR,
FR_line_14,way/1271288346,way/82741307-225,way/1271288346;way/82741307-225,400.0,4077.68,85936.4195202468,FR,
FR_line_2,way/1271288346,relation/13260224-225,relation/13260224-225;way/1271288346,400.0,4077.68,24810.24631796512,FR,
FR_line_31,way/235370803-400,way/207479669-225,way/207479669-225;way/235370803-400,400.0,4077.68,161887.19711951894,FR,
FR_line_23,way/24020601-400,way/179260933-400,way/179260933-400;way/24020601-400,400.0,4077.68,68371.93443881815,FR,
FR_line_53,way/225210595-225,way/81638061-220,way/225210595-225;way/81638061-220,400.0,3574.953,58195.79,FR,
FR_line_11,way/111558550-400,way/235370803-400,way/111558550-400;way/235370803-400,400.0,3574.952,71728.59000000001,FR,
FR_line_26,way/179260933-400,way/225210595-225,way/179260933-400;way/225210595-225,400.0,3574.952,163033.51,FR,
FR_line_13,way/775577827,way/1271288346,way/1271288346;way/775577827,400.0,3295.66,2349.294849116717,FR,
FR_line_16,way/39389229-400,way/225210595-225,way/225210595-225;way/39389229-400,225.0,3016.366,15772.741619299515,FR,
FR_line_46,way/312728271,way/83726363-225,way/312728271;way/83726363-225,400.0,2792.932,70188.80057274578,FR,
FR_line_20,way/83293593-225,way/146449309-400,way/146449309-400;way/83293593-225,400.0,2792.932,38034.62052183154,FR,
FR_line_17,way/81638061-220,way/146402374-225,way/146402374-225;way/81638061-220,400.0,2792.932,33929.05952366903,FR,
FR_line_30,way/179260933-400,way/83726363-225,way/179260933-400;way/83726363-225,400.0,2290.204,75968.65385008496,FR,
FR_line_28,way/179260933-400,way/82825438-400,way/179260933-400;way/82825438-400,400.0,2290.204,26550.38825309885,FR,
FR_line_19,way/24020601-400,way/146449309-400,way/146449309-400;way/24020601-400,225.0,2010.911,56161.83992939021,FR,
FR_line_48,way/39389229-400,way/81638061-220,way/39389229-400;way/81638061-220,400.0,1787.476,75360.61,FR,
FR_line_18,way/225210595-225,way/146402374-225,way/146402374-225;way/225210595-225,400.0,1787.476,166418.75,FR,
FR_line_55,way/82741307-225,way/82825438-400,way/82741307-225;way/82825438-400,225.0,1508.184,35961.91,FR,
FR_line_6,way/110086345-400,way/146449309-400,way/110086345-400;way/146449309-400,225.0,1508.184,31928.166666666664,FR,
FR_line_9,way/83726363-225,way/110086345-400,way/110086345-400;way/83726363-225,225.0,1508.184,48126.193333333336,FR,
FR_line_33,way/207479669-225,way/83726363-225,way/207479669-225;way/83726363-225,225.0,1508.184,31007.463333333333,FR,
FR_line_34,way/222188543-400,way/235370803-400,way/222188543-400;way/235370803-400,225.0,1508.184,40781.44,FR,
FR_line_10,way/111558550-400,way/207479669-225,way/111558550-400;way/207479669-225,225.0,1005.456,66591.535,FR,
FR_line_24,way/179260933-400,way/39389229-400,way/179260933-400;way/39389229-400,225.0,502.728,37268.06,FR,
FR_line_49,way/83293593-225,way/39389229-400,way/39389229-400;way/83293593-225,225.0,502.728,56825.26,FR,
