bus0,bus1,voltage,s_nom,length,type,geometry,HVDC
IT142-380,way/418565263-380,380.0,3396.205223481055,6171.84,Al/St 240/40 4-bundle 380.0,"LINESTRING (15.4846216 41.46733458769393, 15.488239606648655 41.470910571708075, 15.4895534 41.4722022, 15.4923965 41.4750101, 15.4953814 41.4779602, 15.498911 41.4796851, 15.5022729 41.4813317, 15.5058582 41.4830921, 15.5098716 41.4861859, 15.5148396 41.4900255, 15.5188436 41.4931266, 15.5217203 41.4953529, 15.5244021 41.4973962, 15.5278866 41.5001043, 15.5309951 41.5019278, 15.531276025761775 41.50203639753346, 15.538874339381225 41.50201564014679)",False
way/132701980-380,way/93860115-380,380.0,1698.1026117405274,3109.97,Al/St 240/40 4-bundle 380.0,"LINESTRING (14.218910579959681 41.01199283431417, 14.225980241212895 41.02078871711769, 14.2258914 41.0208759, 14.2236679 41.0230776, 14.2218395 41.02486, 14.2231078 41.0272896, 14.2246238 41.0302041, 14.22488068212622 41.03070870434998, 14.230306109955615 41.035481708207975)",False
IT53-380,IT36-380,380.0,1698.1026117405274,20577.91,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.308012300000001 45.737757691181024, 10.310547792982133 45.74189331816048, 10.3116533 45.7436965, 10.3163782 45.7511817, 10.3187458 45.7578236, 10.3173173 45.7590918, 10.3194188 45.7595884, 10.320297 45.7618912, 10.3225493 45.7680916, 10.3238209 45.7716441, 10.3247224 45.7742316, 10.3255688 45.7764259, 10.327593 45.7820831, 10.3306728 45.7877708, 10.332797 45.7918371, 10.334384 45.7945667, 10.3374237 45.80012, 10.3391165 45.8034196, 10.3408187 45.8071027, 10.3437602 45.8134762, 10.3446193 45.8153082, 10.3458812 45.8180084, 10.3466237 45.8196976, 10.3483537 45.8233175, 10.3501749 45.8272746, 10.3519223 45.8309007, 10.3533781 45.834188, 10.3548069 45.8367175, 10.3562531 45.8392304, 10.3574961 45.8428893, 10.3585371 45.8452384, 10.3609228 45.8503479, 10.3622411 45.853191, 10.3653016 45.8597175, 10.3674356 45.8641583, 10.3683901 45.8663156, 10.3675539 45.8698074, 10.3669744 45.8722298, 10.3663085 45.8750129, 10.3646545 45.8817583, 10.3630518 45.8881492, 10.3609169 45.8944621, 10.3598976 45.8974759, 10.3594052 45.8989832, 10.3571198 45.9054871, 10.355032251237038 45.90922459393217, 10.352798499999992 45.91344399130646)",False
IT54-380,IT53-380,380.0,1698.1026117405274,1162.44,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.302113800000006 45.72814489117411, 10.30480841027415 45.732226980071566, 10.305690415699468 45.733563134989495, 10.308012300000001 45.737757691181024)",False
IT34-380,IT36-380,380.0,1698.1026117405274,1470.28,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.346253320381157 45.925866444681056, 10.34908508947737 45.92014546939979, 10.350322681959904 45.91760052886227, 10.352798499999992 45.91344399130646)",False
IT53-380,IT54-380,380.0,1698.1026117405274,1161.87,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.302113800000006 45.72814489117411, 10.304658793525277 45.73227719567082, 10.305485345369613 45.73361926455002, 10.308012300000001 45.737757691181024)",False
IT53-380,IT54-380,380.0,1698.1026117405274,1162.34,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.302113800000006 45.72814489117411, 10.304503165409884 45.732322246396755, 10.305283738484608 45.73368692846155, 10.308012300000001 45.737757691181024)",False
IT34-380,IT33-380,380.0,1698.1026117405274,1508.51,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.339536100000009 45.93861179132429, 10.341924215630952 45.93443031124706, 10.343532211734681 45.93161477855872, 10.346253320381157 45.925866444681056)",False
IT32-380,IT31-380,380.0,1698.1026117405274,1376.55,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.337493300000002 45.95482049133584, 10.339056443656382 45.95918425530763, 10.340522321180641 45.96242479235123, 10.342464199999998 45.966717591344235)",False
IT68-380,IT67-380,380.0,1698.1026117405274,1301.29,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.290648299999988 45.6412330911115, 10.2933421068581 45.64531423820311, 10.2945521 45.6471377, 10.29510937826399 45.6477281848796, 10.2986503 45.65148009111895)",False
IT64-380,IT61-380,380.0,1698.1026117405274,1605.35,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.300931699999987 45.66456879112838, 10.301479060181856 45.66905418591876, 10.301699 45.6708565, 10.302431512175366 45.674473399293255, 10.30333369999999 45.678928091138765)",False
way/93038661-380,way/98900549-380,380.0,3396.205223481055,8188.32,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.865224995241128 45.09993367092453, 8.86394275016016 45.10589830845971, 8.8639727 45.1059998, 8.8697965 45.1087849, 8.8728779 45.1086563, 8.8774804 45.1117594, 8.8807158 45.1145829, 8.887524 45.1145729, 8.8950458 45.1145326, 8.8993819 45.1145306, 8.9047942 45.1144097, 8.9101252 45.1162053, 8.9144599 45.1176297, 8.9201659 45.1190257, 8.9250119 45.1182618, 8.9303348 45.117416, 8.9352195 45.1166611, 8.9401815 45.1159062, 8.943646955241608 45.11476237208888, 8.951670299059007 45.11262623694916)",False
way/491424937-380,IT93-380,380.0,1698.1026117405274,1424.98,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.008549098882091 45.16200312028151, 7.016887538520118 45.16035613839999, 7.0199453672124426 45.16002489141528, 7.0262539 45.159572690757805)",False
way/491424937-380,IT93-380,380.0,1698.1026117405274,1421.77,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.008549098882091 45.16200312028151, 7.017006022439984 45.160571317555224, 7.019979977209199 45.1602489712206, 7.0262539 45.159572690757805)",False
way/491424937-380,IT93-380,380.0,1698.1026117405274,1420.75,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.008549098882091 45.16200312028151, 7.017099418732263 45.16078159747755, 7.020039301157643 45.16046153066887, 7.0262539 45.159572690757805)",False
way/99694910-380,IT116-380,380.0,1698.1026117405274,44150.92,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.423266655428882 44.24868437231141, 7.433761983154916 44.258549452391414, 7.4345652 44.2596291, 7.4369445 44.2634451, 7.4402545 44.2681371, 7.4434908 44.2725529, 7.4505277 44.2772087, 7.4544159 44.2799091, 7.4586923 44.2827681, 7.4626529 44.2836704, 7.4704458 44.2855624, 7.479628 44.2878052, 7.4843765 44.2864562, 7.4872249 44.2856156, 7.4921065 44.2841299, 7.4972982 44.2828503, 7.5015747 44.2816855, 7.5053882 44.2808433, 7.5119977 44.2793835, 7.514977 44.2794009, 7.5225335 44.2794449, 7.5284746 44.27948, 7.5307239 44.2794933, 7.5385194 44.2795521, 7.5429826 44.2795598, 7.5464201 44.2795706, 7.5500248 44.2807488, 7.5571822 44.2829321, 7.5608143 44.2841332, 7.5683647 44.2866356, 7.571094 44.2875226, 7.5762995 44.2891414, 7.5813028 44.2907608, 7.5868065 44.292528, 7.5915387 44.2940418, 7.598414 44.2962414, 7.6028552 44.2966188, 7.6136615 44.2975388, 7.6219164 44.2980622, 7.630325 44.2988015, 7.637777 44.3002794, 7.6430051 44.302487, 7.6454049 44.3034669, 7.6499958 44.3063016, 7.6515764 44.3077472, 7.6552085 44.3120396, 7.658251 44.3184541, 7.659197 44.3209252, 7.6612332 44.3262964, 7.6626377 44.3302364, 7.6642337 44.3347131, 7.664805 44.339472, 7.665371 44.3442774, 7.6659553 44.3490162, 7.6664586 44.3530851, 7.6669601 44.3574619, 7.6670456 44.3614192, 7.666643 44.365137, 7.6661834 44.3695012, 7.6656698 44.3743959, 7.6661073 44.3783206, 7.6665613 44.3823957, 7.6669932 44.3863521, 7.6674865 44.3907357, 7.6679665 44.3949823, 7.6684049 44.3991159, 7.6688701 44.4031142, 7.6706142 44.4068836, 7.673278 44.4110151, 7.6773589 44.414188, 7.6814721 44.4173887, 7.6854887 44.4205245, 7.6891926 44.423404, 7.6926222 44.4260774, 7.6960728 44.4287657, 7.6994901 44.4314078, 7.7033046 44.4334183, 7.7075204 44.4356245, 7.711417 44.4376544, 7.7153822 44.4397269, 7.7195186 44.4418782, 7.7238867 44.4440879, 7.7282467 44.446359, 7.7323461 44.4485197, 7.7363249 44.4508453, 7.7396258 44.4528176, 7.7440494 44.4546288, 7.749072 44.4559454, 7.7552851 44.4575934, 7.7609911 44.4590944, 7.7661973 44.4604866, 7.7705654 44.4616446, 7.7763605 44.4631909, 7.781174601103785 44.46250572388069, 7.789278200530223 44.46273179679329)",False
relation/4816679-380,IT129-380,380.0,1698.1026117405274,104875.78,Al/St 240/40 4-bundle 380.0,"LINESTRING (10.695020598290565 43.05260473678955, 10.698831216443578 43.05862868753694, 10.6996108 43.059595, 10.7022787 43.0627752, 10.7043365 43.0657226, 10.7070098 43.0698386, 10.7082923 43.0737393, 10.7093628 43.0775927, 10.7108461 43.0828302, 10.7121071 43.0873782, 10.7125145 43.0903059, 10.7129338 43.093002, 10.7131262 43.0955226, 10.7137327 43.1034583, 10.7141759 43.1094504, 10.713126 43.1132462, 10.7118103 43.1178216, 10.7119301 43.120962, 10.7123845 43.1259461, 10.7139063 43.1291671, 10.7158763 43.1327333, 10.717218 43.1348946, 10.7207588 43.1411606, 10.7232805 43.14662, 10.7246542 43.1492228, 10.7248509 43.1495954, 10.7277207 43.1546549, 10.729155 43.1583362, 10.7307044 43.1626899, 10.7319119 43.1664338, 10.733077 43.1703053, 10.7356023 43.1771297, 10.7372611 43.1816218, 10.7384476 43.1847759, 10.7410096 43.1916328, 10.7425757 43.1958768, 10.7437479 43.1990535, 10.7450336 43.2024632, 10.7462071 43.2056206, 10.7476773 43.2098159, 10.7491492 43.2140114, 10.7505984 43.2183331, 10.7524162 43.2234854, 10.7538652 43.2275959, 10.7555887 43.2327553, 10.7571264 43.2369735, 10.7585973 43.2412888, 10.7596937 43.2444252, 10.7621006 43.2492757, 10.7654578 43.2562352, 10.7660728 43.2588212, 10.7671004 43.2624473, 10.7691402 43.270324, 10.7703983 43.2751966, 10.7726155 43.2805901, 10.7740493 43.2841467, 10.7755572 43.2878164, 10.7769959 43.291369, 10.7780252 43.2947603, 10.7780031 43.2997221, 10.7779608 43.3036426, 10.777994 43.3072346, 10.7772795 43.3114114, 10.7763443 43.3172502, 10.7757308 43.3210061, 10.7749489 43.3258409, 10.7738944 43.3321011, 10.7721972 43.3357547, 10.770325 43.3398329, 10.7689921 43.342741, 10.7675042 43.3459008, 10.7652613 43.3506423, 10.7640928 43.3532139, 10.7615394 43.3590675, 10.7605715 43.3661766, 10.7600726 43.3697971, 10.7592799 43.3758905, 10.7600649 43.3788354, 10.7611423 43.3828473, 10.762117 43.3861467, 10.7629075 43.3889244, 10.7639848 43.3926639, 10.7650277 43.3961346, 10.766359 43.4006799, 10.7670586 43.4031193, 10.7700551 43.4074543, 10.7727675 43.4113707, 10.77654 43.4167704, 10.7783343 43.4193173, 10.7805698 43.4238873, 10.7827949 43.4284106, 10.7854634 43.433758, 10.7861676 43.4348706, 10.7878676 43.4375564, 10.7926021 43.4450093, 10.7950507 43.4489068, 10.7997535 43.4518151, 10.8058415 43.4553244, 10.809313 43.4573998, 10.8115138 43.4586736, 10.8140469 43.4601984, 10.8174862 43.4621716, 10.8228642 43.465307, 10.8293927 43.4690909, 10.8366491 43.4733529, 10.8410094 43.4759216, 10.8477188 43.4799962, 10.8517012 43.4830378, 10.8569572 43.4869374, 10.8610689 43.4900365, 10.8636574 43.4941322, 10.8660434 43.4987221, 10.868046 43.5029408, 10.8706555 43.5083888, 10.8732656 43.5138075, 10.8754744 43.5183656, 10.8767012 43.5228486, 10.8785477 43.529468, 10.8838596 43.5348003, 10.8868836 43.5378248, 10.8909034 43.5443046, 10.8939292 43.5492266, 10.8974185 43.5547852, 10.8989932 43.5573289, 10.9001783 43.5595379, 10.9016626 43.5623232, 10.9033115 43.5653915, 10.904535 43.5677124, 10.9075571 43.5733687, 10.9101394 43.5782298, 10.9138809 43.585289, 10.9161268 43.5895554, 10.9189136 43.5946972, 10.9215191 43.5993951, 10.9237344 43.6034722, 10.9285498 43.6103137, 10.9309424 43.6136486, 10.9372317 43.6210792, 10.939534 43.624568, 10.9433285 43.6283777, 10.9481582 43.6330011, 10.9514049 43.6361481, 10.9541588 43.6389877, 10.9546283 43.6394718, 10.957878 43.643191, 10.9618054 43.648254, 10.9643328 43.6525657, 10.9645542 43.652939, 10.9660046 43.6552529, 10.9680114 43.6586085, 10.9720071 43.665583, 10.9743129 43.6694978, 10.9778314 43.6754943, 10.9805599 43.6802289, 10.9827177 43.6838583, 10.9844774 43.6868208, 10.9870224 43.6911802, 10.9899823 43.6962189, 10.9913045 43.6980895, 10.9928691 43.7011382, 10.9941221 43.7056566, 10.9952488 43.7098704, 10.9962096 43.7133085, 10.9971129 43.7165932, 10.998154 43.7204526, 10.9991925 43.7242667, 11.0002751 43.7282062, 11.0020117 43.7316094, 11.004157 43.7352373, 11.0062617 43.7386803, 11.0060794 43.7421169, 11.0058651 43.7448241, 11.0055756 43.7488449, 11.0052606 43.7532895, 11.0049586 43.7580178, 11.0046791 43.7616159, 11.004385 43.7653422, 11.0041731 43.7683908, 11.0037451 43.7738182, 11.0034939 43.7774284, 11.0034637 43.7778625, 11.0034226 43.7784526, 11.0029463 43.7840156, 11.0025702 43.790403, 11.0021316 43.7965133, 11.0015256 43.8014593, 11.0076186 43.8091738, 11.0089766 43.810966, 11.0096444 43.8117969, 11.0126972 43.8155953, 11.0184823 43.8205328, 11.0264692 43.8247023, 11.0286297 43.8276698, 11.0303148 43.830419, 11.0323618 43.833884, 11.0329474 43.8366084, 11.0331806 43.8390692, 11.0334705 43.8420918, 11.0338401 43.8459179, 11.0363136 43.8489894, 11.0394637 43.8514415, 11.0428269 43.8540501, 11.0455591 43.8561691, 11.0471398 43.8584036, 11.0544095 43.8594235, 11.0599445 43.8591993, 11.062132 43.8583154, 11.0662226 43.8566863, 11.0698653 43.855866, 11.0723426 43.8547884, 11.0747208 43.8537623, 11.0773085 43.8527404, 11.0774046 43.8527024, 11.0776738 43.8525961, 11.0809954 43.8515385, 11.0841426 43.8504895, 11.0859543 43.8497903, 11.0873572 43.8492489, 11.0909841 43.8490574, 11.0941431 43.8495919, 11.0972807 43.850246, 11.1004322 43.8508817, 11.103693 43.8507618, 11.1081509 43.8523245, 11.1126509 43.8539128, 11.1148767 43.8540221, 11.1186067 43.8526218, 11.1215015 43.8515386, 11.1225345 43.851708, 11.1246845 43.8520605, 11.126717055633362 43.85247037176547, 11.132847000000005 43.85180548974192)",False
IT149-380,IT150-380,380.0,1698.1026117405274,1819.55,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.571038999999997 40.606248386898656, 8.575145692156754 40.60302180295341, 8.5752927 40.6029063, 8.582469566237846 40.59819712134322, 8.5872955 40.59562758688869)",False
IT149-380,IT150-380,380.0,1698.1026117405274,1814.97,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.571038999999997 40.606248386898656, 8.575510813745964 40.60332394265554, 8.5755829 40.6032768, 8.582850803669022 40.598575504984346, 8.5872955 40.59562758688869)",False
IT149-380,IT150-380,380.0,1698.1026117405274,1819.22,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.571038999999997 40.606248386898656, 8.575840004976847 40.60365143646043, 8.583199140164634 40.59886138853459, 8.5872955 40.59562758688869)",False
way/409439916-380,IT149-380,380.0,1698.1026117405274,36168.01,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.305880668799182 40.843578536833526, 8.30161271911339 40.837604645447485, 8.301351 40.834906, 8.3012301 40.8327429, 8.3008637 40.8280376, 8.3005727 40.8242616, 8.3004326 40.8228262, 8.3042883 40.8194251, 8.308088 40.8161638, 8.3120275 40.8127536, 8.3157656 40.8094957, 8.3163445 40.8067235, 8.3171123 40.8030938, 8.3217138 40.7986292, 8.3254519 40.7950263, 8.32873 40.7918809, 8.3325452 40.788188, 8.3369076 40.7839413, 8.3426928 40.7805669, 8.3467964 40.7781985, 8.3511588 40.7754738, 8.3547216 40.7732566, 8.3592251 40.7703803, 8.3628114 40.768154, 8.3659039 40.766275, 8.3692903 40.7628017, 8.3734175 40.7586157, 8.3767922 40.7551421, 8.3809194 40.7509823, 8.3851524 40.7466798, 8.3888902 40.7428597, 8.391936 40.7398373, 8.396198 40.7355143, 8.3989143 40.731837, 8.4014146 40.7285384, 8.4043127 40.7246799, 8.4074381 40.720399, 8.4108136 40.7159025, 8.4141322 40.7115177, 8.41817 40.7083498, 8.4226366 40.7048691, 8.4267238 40.7017031, 8.4313705 40.6980637, 8.4347868 40.6954402, 8.4371047 40.6936245, 8.4403233 40.6911008, 8.443559 40.6886059, 8.4470566 40.685862, 8.4521427 40.6818719, 8.4558336 40.6792727, 8.4625615 40.6743883, 8.466479 40.6716318, 8.4703531 40.6688393, 8.4750433 40.665456, 8.4795046 40.6622932, 8.4837201 40.6592778, 8.4881915 40.6560702, 8.4929178 40.6526428, 8.496627 40.6499758, 8.501119 40.6468148, 8.5053194 40.642242, 8.5077697 40.6395632, 8.5098779 40.6371965, 8.5136904 40.6330785, 8.5194178 40.6293733, 8.5239044 40.628298, 8.5308704 40.6266044, 8.5350146 40.624857, 8.5389108 40.6231974, 8.5455113 40.6203813, 8.5500089 40.6184324, 8.5574162 40.6152694, 8.5619281 40.6122409, 8.566570889504554 40.60917625540385, 8.571038999999997 40.606248386898656)",False
way/36873258-380,IT137-380,380.0,1698.1026117405274,93121.66,Al/St 240/40 4-bundle 380.0,"LINESTRING (13.4627135 42.84781748890906, 13.461297178972112 42.85220780014223, 13.4600045 42.8549039, 13.458056 42.8582074, 13.4571672 42.8599833, 13.4552274 42.8644432, 13.454066 42.8666251, 13.4532179 42.8693229, 13.4524127 42.8720123, 13.4515166 42.8749986, 13.4507308 42.8776861, 13.4498714 42.880713, 13.4490918 42.8833897, 13.4483145 42.8860584, 13.4471561 42.8901175, 13.447519 42.8927385, 13.4479481 42.8958296, 13.4483115 42.8990337, 13.4480606 42.9008291, 13.4477891 42.9039619, 13.4474395 42.9079176, 13.446921 42.9110491, 13.4460583 42.9162591, 13.4455666 42.9190928, 13.4436326 42.9235344, 13.442089 42.9288003, 13.4394447 42.9378737, 13.4377678 42.9444577, 13.4377635 42.9475346, 13.4376927 42.9511286, 13.4393659 42.9565927, 13.439163 42.9593355, 13.4335198 42.966919, 13.4288803 42.9731529, 13.4267199 42.9757774, 13.4256475 42.9770476, 13.4232973 42.9798103, 13.4192529 42.984561, 13.4145082 42.9901641, 13.4132973 42.9944955, 13.4117542 42.9998395, 13.4102486 43.0024013, 13.4075747 43.0063177, 13.4052831 43.0083769, 13.401018 43.0122036, 13.3979079 43.0157395, 13.3938472 43.0193432, 13.3885401 43.0240638, 13.3853853 43.0298543, 13.3844308 43.033236, 13.3834268 43.0367715, 13.3828059 43.0411699, 13.382343 43.0441606, 13.3803078 43.0492517, 13.3791445 43.0519792, 13.3783681 43.0573996, 13.377224 43.0592406, 13.3738916 43.0645093, 13.3728496 43.0667665, 13.3701675 43.071293, 13.3680382 43.0780289, 13.3663413 43.0832858, 13.365172 43.0862027, 13.3629585 43.0917683, 13.3622218 43.093588, 13.3619202 43.098909, 13.361512 43.1056581, 13.3591933 43.1100112, 13.3582896 43.1116978, 13.3569294 43.1168694, 13.3564299 43.1187225, 13.3546184 43.1255112, 13.3517082 43.1282037, 13.3480641 43.1316034, 13.3434928 43.1357937, 13.3427319 43.1380609, 13.3401725 43.1457703, 13.337611 43.1535113, 13.3366459 43.1565057, 13.3352871 43.1605218, 13.3363773 43.1645565, 13.3372064 43.1676077, 13.3388297 43.1737017, 13.3406004 43.1803517, 13.3412533 43.1847313, 13.3424657 43.1928722, 13.3429204 43.1960122, 13.3433739 43.1990649, 13.3440859 43.203868, 13.3454041 43.2078088, 13.3466624 43.2116692, 13.3444642 43.2170252, 13.3427892 43.2210424, 13.3415095 43.2241255, 13.3389231 43.2270474, 13.3376566 43.2288566, 13.3361625 43.2309968, 13.3336139 43.2346524, 13.3320646 43.2368822, 13.3294765 43.2403042, 13.3275604 43.2427891, 13.3257585 43.2450718, 13.3232566 43.2484297, 13.3219081 43.2501785, 13.3183462 43.2527011, 13.3133693 43.2561887, 13.3090612 43.2599191, 13.3045273 43.2639387, 13.2999908 43.2675618, 13.2952605 43.2712391, 13.2915507 43.2739724, 13.2870002 43.2772285, 13.2858321 43.2794516, 13.2835374 43.2834682, 13.2815912 43.286899, 13.2795172 43.290518, 13.2766611 43.2954733, 13.2769801 43.297888, 13.2774241 43.3014843, 13.2781392 43.3054835, 13.2795909 43.3114404, 13.2809989 43.3171138, 13.2810475 43.3211913, 13.280796 43.3272113, 13.2806243 43.3314199, 13.2805311 43.3338448, 13.2811134 43.3367213, 13.2825558 43.3436007, 13.2817645 43.3464269, 13.280823 43.3497365, 13.2802671 43.3521587, 13.2797177 43.3546983, 13.2792201 43.3570572, 13.2782207 43.3617946, 13.2789902 43.3661091, 13.2798009 43.3704798, 13.2807614 43.3723128, 13.2820309 43.3747897, 13.2833135 43.377292, 13.2853821 43.3813705, 13.2870632 43.3847088, 13.2891494 43.388766, 13.2896214 43.3927907, 13.2899863 43.3959011, 13.2906356 43.401295, 13.2911404 43.4057117, 13.2915579 43.409207, 13.292012 43.4130993, 13.2926629 43.4157155, 13.2939644 43.4209909, 13.2951641 43.4258913, 13.2967402 43.4287922, 13.2984963 43.4320243, 13.3014322 43.437411, 13.3050083 43.4407441, 13.3085156 43.4440417, 13.3107868 43.4458625, 13.312743 43.4474451, 13.3151965 43.4494299, 13.3188782 43.4521958, 13.3232418 43.4555739, 13.3327788 43.4586162, 13.3413542 43.461853, 13.3469244 43.4635768, 13.3513989 43.4649468, 13.3561706 43.4679618, 13.3585801 43.4700512, 13.3622441 43.4732086, 13.3671529 43.4774737, 13.3706636 43.4805381, 13.3743561 43.4836916, 13.3786602 43.4873906, 13.3831325 43.4913152, 13.3852348 43.4934621, 13.3886837 43.4970571, 13.3918083 43.5006004, 13.3927625 43.5027296, 13.3942284 43.5058724, 13.3989816 43.5114296, 13.4076211 43.5160265, 13.4128587 43.518718, 13.4170891 43.5210495, 13.4198803 43.522531, 13.4237719 43.5246069, 13.4263423 43.5268582, 13.4304728 43.530451, 13.4333559 43.5329318, 13.4356589 43.5349685, 13.4378847 43.5368728, 13.4408947 43.5382477, 13.4462152 43.5402937, 13.4525698 43.5406792, 13.4594936 43.5410697, 13.4670448 43.5429406, 13.4714453 43.5440205, 13.4812542 43.5464929, 13.4882067 43.5487948, 13.4933735 43.5531725, 13.4969433 43.5573925, 13.4971694 43.5643363, 13.4971448 43.5659959, 13.497610369827969 43.566877322054175, 13.502027247364191 43.57291776580208)",False
way/74943205-380,way/36873258-380,380.0,1698.1026117405274,52705.33,Al/St 240/40 4-bundle 380.0,"LINESTRING (12.955828817065424 43.78750290933931, 12.962238780612166 43.784167924069415, 12.9638897 43.7830709, 12.9680037 43.7801519, 12.973386 43.7763655, 12.9775325 43.7734606, 12.981093 43.7704674, 12.9834196 43.7685621, 12.9894526 43.7635059, 12.9945288 43.7618506, 13.0008118 43.7597872, 13.0104853 43.7572009, 13.0140166 43.7562829, 13.0213757 43.7546623, 13.025692 43.75274, 13.0344778 43.7473554, 13.0425716 43.742465, 13.0467038 43.7404654, 13.0539624 43.7369806, 13.0599157 43.7341444, 13.0644901 43.7319629, 13.0688057 43.7298928, 13.0726327 43.7280726, 13.0761619 43.7263979, 13.0794746 43.7238576, 13.0825393 43.7215417, 13.0874297 43.7193, 13.0929617 43.7167459, 13.0973644 43.7147071, 13.1021446 43.7125271, 13.1085653 43.7095442, 13.1132713 43.7073822, 13.1166906 43.7052775, 13.1232525 43.7013487, 13.1278724 43.6985788, 13.1303842 43.6969829, 13.1327851 43.6953766, 13.140393 43.6905127, 13.1435147 43.6882397, 13.1466018 43.6849991, 13.1535725 43.6797842, 13.1598698 43.6755254, 13.165082 43.6726112, 13.1688723 43.6704866, 13.1750173 43.6670495, 13.1774397 43.6656906, 13.1825202 43.6638572, 13.188422 43.6617186, 13.1936122 43.6598378, 13.1969628 43.658631, 13.2056617 43.6544395, 13.2095471 43.6525571, 13.216862 43.6490549, 13.2209082 43.647066, 13.2251211 43.6450986, 13.2323381 43.6416027, 13.2358294 43.6399148, 13.2403057 43.6377696, 13.2462972 43.6348555, 13.2499852 43.6330677, 13.254171 43.6310463, 13.2595939 43.6284385, 13.2639406 43.6253623, 13.2678338 43.6226069, 13.2718607 43.6201551, 13.2773625 43.6171551, 13.2830061 43.6140328, 13.2873034 43.6115384, 13.2917687 43.608919, 13.2956994 43.6053077, 13.2998389 43.6014652, 13.3037398 43.5979054, 13.3059535 43.5958692, 13.3096587 43.5930208, 13.3125056 43.5908173, 13.3166957 43.5875906, 13.3196003 43.5853537, 13.3237997 43.5821214, 13.3258561 43.5805266, 13.3296167 43.5789869, 13.3339693 43.577181, 13.3383137 43.575398, 13.3438821 43.5731094, 13.3481513 43.5726511, 13.3586188 43.5715286, 13.3654754 43.570802, 13.3712116 43.5710466, 13.3783666 43.5713488, 13.3852458 43.5716384, 13.3918526 43.5718854, 13.3988516 43.5722027, 13.405479 43.5724761, 13.4103807 43.5732809, 13.4133544 43.5737691, 13.4179791 43.5730904, 13.431326 43.5712456, 13.4440811 43.5706576, 13.4470094 43.5705349, 13.4499464 43.5703878, 13.4514878 43.5701145, 13.4564004 43.5691501, 13.4657349 43.5690038, 13.4700509 43.5689338, 13.472932 43.5694943, 13.4782587 43.5705314, 13.4815139 43.5711481, 13.4849133 43.5715763, 13.4920078 43.570205, 13.493462129221212 43.57018028825626, 13.502027247364191 43.57291776580208)",False
IT134-380,IT135-380,380.0,3396.205223481055,6126.58,Al/St 240/40 4-bundle 380.0,"LINESTRING (11.267370791973713 42.9138282173619, 11.270408109992527 42.91863936312826, 11.2722933 42.919666, 11.2760488 42.921752, 11.2797542 42.9262741, 11.2825428 42.9296959, 11.2849854 42.9332294, 11.2922107 42.9381426, 11.2965885 42.9408249, 11.2999551 42.9424447, 11.3033263 42.9440643, 11.3077032 42.9458454, 11.3107169 42.9483866, 11.312964304763176 42.95031194651733, 11.317018999999998 42.953679888999005)",False
