bus_id,station_id,voltage,dc,symbol,under_construction,tags,x,y,country
way/34157795-380,way/34157795,380.0,f,Substation,f,way/34157795,9.092558935319891,45.53863096277139,IT
way/36873258-380,way/36873258,380.0,f,Substation,f,way/36873258,13.502027247364191,43.57291776580208,IT
way/39255054-380,way/39255054,380.0,f,Substation,f,way/39255054,10.296797936181102,44.7773677174362,IT
way/40634284-380,way/40634284,380.0,f,Substation,f,way/40634284,11.167097573679143,43.848872857312806,IT
way/41360305-380,way/41360305,380.0,f,Substation,f,way/41360305,11.055421599034826,43.80653142480525,IT
way/41892273-380,way/41892273,380.0,f,Substation,f,way/41892273,13.471696683429974,45.851986420419,IT
way/42206116-380,way/42206116,380.0,f,Substation,f,way/42206116,9.820005353090776,45.671231797234014,IT
way/57384507-380,way/57384507,380.0,f,Substation,f,way/57384507,14.642633093370437,37.07909600006649,IT
way/58440884-380,way/58440884,380.0,f,Substation,f,way/58440884,10.19357400651796,45.49137945429279,IT
way/58931857-380,way/58931857,380.0,f,Substation,f,way/58931857,12.865988033738308,41.75704146187435,IT
way/58992998-380,way/58992998,380.0,f,Substation,f,way/58992998,13.233902183312091,45.78349720146082,IT
way/59026315-380,way/59026315,380.0,f,Substation,f,way/59026315,12.48831574215927,45.7205757661095,IT
way/59153311-380,way/59153311,380.0,f,Substation,f,way/59153311,12.114824526714695,45.40088909186107,IT
way/59219335-380,way/59219335,380.0,f,Substation,f,way/59219335,11.601577912388697,42.37565954769383,IT
way/59366523-380,way/59366523,380.0,f,Substation,f,way/59366523,11.94994025869462,45.38721357867259,IT
way/59462263-380,way/59462263,380.0,f,Substation,f,way/59462263,13.130575924501096,46.04493873868804,IT
way/59462715-380,way/59462715,380.0,f,Substation,f,way/59462715,13.287642047737885,45.8166421238859,IT
way/59556712-380,way/59556712,380.0,f,Substation,f,way/59556712,11.30010839759668,45.381133209112896,IT
way/60235685-380,way/60235685,380.0,f,Substation,f,way/60235685,14.963507654292714,41.82084436751538,IT
way/1137611914-380,way/1137611914,380.0,f,Substation,f,way/1137611914,14.56552750440546,42.052786399442105,IT
way/60725875-380,way/60725875,380.0,f,Substation,f,way/60725875,13.547917572630796,45.79769874443405,IT
way/60888331-380,way/60888331,380.0,f,Substation,f,way/60888331,17.906754846268214,40.54696050234928,IT
way/60913666-380,way/60913666,380.0,f,Substation,f,way/60913666,16.852457568101816,41.05226746578238,IT
way/60919237-380,way/60919237,380.0,f,Substation,f,way/60919237,17.902848701623103,40.60113746329227,IT
way/61157826-380,way/61157826,380.0,f,Substation,f,way/61157826,14.886265510185396,37.53869012055183,IT
way/61626687-380,way/61626687,380.0,f,Substation,f,way/61626687,13.703885427660316,42.59854393015829,IT
way/62326314-380,way/62326314,380.0,f,Substation,f,way/62326314,9.059351784342226,45.46768081847862,IT
way/64200868-380,way/64200868,380.0,f,Substation,f,way/64200868,10.343923951196526,46.17263249603665,IT
way/64942789-380,way/64942789,380.0,f,Substation,f,way/64942789,11.57128105921689,45.66652849714594,IT
way/68299044-380,way/68299044,380.0,f,Substation,f,way/68299044,9.28919425266964,45.5546887228663,IT
way/72466334-380,way/72466334,380.0,f,Substation,f,way/72466334,10.351466770783066,46.05053163042619,IT
way/72475426-380,way/72475426,380.0,f,Substation,f,way/72475426,9.897776153459484,45.54078164862496,IT
way/72570378-380,way/72570378,380.0,f,Substation,f,way/72570378,8.751852574287561,46.06687718819547,IT
way/72570474-380,way/72570474,380.0,f,Substation,f,way/72570474,8.902887715882311,45.81407571599457,IT
way/72581705-380,way/72581705,380.0,f,Substation,f,way/72581705,8.668092124218552,45.73672735218065,IT
way/74210017-380,way/74210017,380.0,f,Substation,f,way/74210017,8.972586234998523,45.529296992269536,IT
way/74677138-380,way/74677138,380.0,f,Substation,f,way/74677138,9.171048885537536,45.61297322489666,IT
way/74869121-380,way/74869121,380.0,f,Substation,f,way/74869121,7.935870285070519,45.23176451437457,IT
way/74943205-380,way/74943205,380.0,f,Substation,f,way/74943205,12.955828817065424,43.78750290933931,IT
way/75378894-380,way/75378894,380.0,f,Substation,f,way/75378894,8.983420041467683,45.65237815596196,IT
way/75602396-380,way/75602396,380.0,f,Substation,f,way/75602396,10.119822458024288,45.83145787895009,IT
way/75947556-380,way/75947556,380.0,f,Substation,f,way/75947556,9.600519800517167,45.57713021258138,IT
way/76705565-380,way/76705565,380.0,f,Substation,f,way/76705565,12.530906403246988,41.720033590648896,IT
way/76709660-380,way/76709660,380.0,f,Substation,f,way/76709660,12.751535589498149,41.890279178091966,IT
way/78066534-380,way/78066534,380.0,f,Substation,f,way/78066534,10.775291920572254,44.626807960498425,IT
way/80517630-380,way/80517630,380.0,f,Substation,f,way/80517630,12.542775606681744,42.00456798058726,IT
way/81929591-380,way/81929591,380.0,f,Substation,f,way/81929591,12.482237005744114,44.95696810299626,IT
way/81931074-380,way/81931074,380.0,f,Substation,f,way/81931074,12.09377680360254,44.27327056963256,IT
way/81938081-380,way/81938081,380.0,f,Substation,f,way/81938081,12.138623961170351,44.42825175737036,IT
way/82078641-380,way/82078641,380.0,f,Substation,f,way/82078641,11.14365986383948,45.058760409472974,IT
way/82083756-380,way/82083756,380.0,f,Substation,f,way/82083756,12.463544577145123,45.923832223432406,IT
way/82084013-380,way/82084013,380.0,f,Substation,f,way/82084013,11.586482010563518,44.87885382582512,IT
way/82084019-380,way/82084019,380.0,f,Substation,f,way/82084019,11.25086352813824,45.02432162462558,IT
way/82767145-380,way/82767145,380.0,f,Substation,f,way/82767145,11.76368910314849,42.125306074841625,IT
way/82759380-380,way/82759380,380.0,f,Substation,f,way/82759380,11.799745218822656,42.16500409695634,IT
way/82762493-380,way/82762493,380.0,f,Substation,f,way/82762493,11.816747752615475,42.13598272186011,IT
way/419423704-380,way/419423704,380.0,f,Substation,f,way/419423704,14.089959823335978,41.38170226052275,IT
way/83058212-380,way/83058212,380.0,f,Substation,f,way/83058212,14.716650300178893,41.11474876195774,IT
way/83805453-380,way/83805453,380.0,f,Substation,f,way/83805453,11.123477359778288,43.290080045379405,IT
way/83872215-380,way/83872215,380.0,f,Substation,f,way/83872215,13.833394358502408,41.24935471626155,IT
way/84301904-380,way/84301904,380.0,f,Substation,f,way/84301904,12.194179541558468,45.5473250091194,IT
way/84696559-380,way/84696559,380.0,f,Substation,f,way/84696559,14.382772833251323,41.00732550296488,IT
way/85196861-380,way/85196861,380.0,f,Substation,f,way/85196861,14.983199664234464,40.64490052421274,IT
way/93038661-380,way/93038661,380.0,f,Substation,f,way/93038661,8.951670299059007,45.11262623694916,IT
way/93315059-380,way/93315059,380.0,f,Substation,f,way/93315059,9.701768226552185,45.09267286913445,IT
way/93860115-380,way/93860115,380.0,f,Substation,f,way/93860115,14.230306109955617,41.035481708207975,IT
way/95840602-380,way/95840602,380.0,f,Substation,f,way/95840602,11.92932079600482,45.39047790759174,IT
way/96190189-380,way/96190189,380.0,f,Substation,f,way/96190189,13.556581412341025,42.5379824707215,IT
way/98421779-380,way/98421779,380.0,f,Substation,f,way/98421779,8.194456935668216,45.25081121983935,IT
way/98427149-380,way/98427149,380.0,f,Substation,f,way/98427149,8.894674259291543,44.99087324737887,IT
way/98900549-380,way/98900549,380.0,f,Substation,f,way/98900549,8.865224995241128,45.09993367092453,IT
way/98901130-380,way/98901130,380.0,f,Substation,f,way/98901130,8.971759168428566,45.02774629330594,IT
way/98902899-380,way/98902899,380.0,f,Substation,f,way/98902899,7.441909810898197,44.96982117834455,IT
way/99694910-380,way/99694910,380.0,f,Substation,f,way/99694910,7.789278200530223,44.46273179679329,IT
way/99826025-380,way/99826025,380.0,f,Substation,f,way/99826025,7.785703920085001,44.875657509632674,IT
way/100113593-380,way/100113593,380.0,f,Substation,f,way/100113593,10.603249238059664,42.95847579780342,IT
relation/4816679-380,relation/4816679,380.0,f,Substation,f,relation/4816679,10.695020598290563,43.05260473678955,IT
way/100407576-380,way/100407576,380.0,f,Substation,f,way/100407576,12.245742718915633,45.4295296814276,IT
way/100952845-380,way/100952845,380.0,f,Substation,f,way/100952845,8.88466826259734,44.70525243909971,IT
way/103306951-380,way/103306951,380.0,f,Substation,f,way/103306951,16.68442447660611,40.73117558941368,IT
way/103381531-380,way/103381531,380.0,f,Substation,f,way/103381531,17.320532662555653,40.5312148030831,IT
way/103386958-380,way/103386958,380.0,f,Substation,f,way/103386958,18.130649762049583,40.16404321510287,IT
way/103653592-380,way/103653592,380.0,f,Substation,f,way/103653592,8.428816708094377,44.27645430720544,IT
way/103974940-380,way/103974940,380.0,f,Substation,f,way/103974940,7.749990534009258,45.16358928489405,IT
way/104239352-380,way/104239352,380.0,f,Substation,f,way/104239352,8.193034660107962,45.23872543419609,IT
way/104359058-380,way/104359058,380.0,f,Substation,f,way/104359058,7.391622099762967,44.228484442252174,IT
way/105153431-380,way/105153431,380.0,f,Substation,f,way/105153431,7.725541408413263,45.20670440475536,IT
way/105581403-380,way/105581403,380.0,f,Substation,f,way/105581403,7.904341799076413,45.18513884639022,IT
way/105757794-380,way/105757794,380.0,f,Substation,f,way/105757794,9.884384950205437,44.10708130358727,IT
way/107438024-380,way/107438024,380.0,f,Substation,f,way/107438024,9.493825574191744,45.08654411127403,IT
way/107681459-380,way/107681459,380.0,f,Substation,f,way/107681459,10.487182637759611,43.55111112861164,IT
way/107683818-380,way/107683818,380.0,f,Substation,f,way/107683818,10.698226011119706,43.83890309846502,IT
way/108020416-380,way/108020416,380.0,f,Substation,f,way/108020416,16.027759598542385,39.989816800180016,IT
way/109588422-380,way/109588422,380.0,f,Substation,f,way/109588422,16.60657818888307,39.61892849742003,IT
way/109756016-380,way/109756016,380.0,f,Substation,f,way/109756016,17.03654399882446,39.10297304758003,IT
way/109993642-380,way/109993642,380.0,f,Substation,f,way/109993642,15.98594405647175,38.4421468721039,IT
way/109997676-380,way/109997676,380.0,f,Substation,f,way/109997676,15.637926803314404,38.20323565997216,IT
way/110138220-380,way/110138220,380.0,f,Substation,f,way/110138220,15.2830097968433,38.187699591658586,IT
