bus0,bus1,voltage,s_nom,length,type
way/1029010255-500,relation/11529219-500,500.0,4468.691083527704,24955.36,Al/St 240/40 4-bundle 380.0
way/714627759-500,JP10-500,500.0,2234.345541763852,4618.85,Al/St 240/40 4-bundle 380.0
JP267-500,way/185029969-500,500.0,4468.691083527704,4511.95,Al/St 240/40 4-bundle 380.0
JP74-500,JP57-500,500.0,2234.345541763852,43131.43,Al/St 240/40 4-bundle 380.0
JP74-500,JP57-500,500.0,2234.345541763852,42619.94,Al/St 240/40 4-bundle 380.0
JP119-500,JP122-500,500.0,2234.345541763852,13391.59,Al/St 240/40 4-bundle 380.0
JP122-500,JP119-500,500.0,2234.345541763852,13428.19,Al/St 240/40 4-bundle 380.0
way/901872439-500,way/901872431-500,500.0,4468.691083527704,3208.41,Al/St 240/40 4-bundle 380.0
way/170605907-500,JP178-500,500.0,4468.691083527704,3649.25,Al/St 240/40 4-bundle 380.0
way/109850439-500,way/291678103-500,500.0,4468.691083527704,18692.54,Al/St 240/40 4-bundle 380.0
JP49-500,JP50-500,500.0,2234.345541763852,1420.03,Al/St 240/40 4-bundle 380.0
way/66098469-500,JP49-500,500.0,4468.691083527704,21772.57,Al/St 240/40 4-bundle 380.0
way/505170104-500,JP60-500,500.0,4468.691083527704,11681.66,Al/St 240/40 4-bundle 380.0
JP249-500,way/1037516198-500,500.0,6703.036625291556,4871.77,Al/St 240/40 4-bundle 380.0
JP175-500,way/241822631-500,500.0,8937.382167055408,24380.49,Al/St 240/40 4-bundle 380.0
way/190769051-500,way/161946849-500,500.0,4468.691083527704,24080.82,Al/St 240/40 4-bundle 380.0
way/161727149-500,JP191-500,500.0,4468.691083527704,30054.07,Al/St 240/40 4-bundle 380.0
way/66098469-1000,JP28-1000,1000.0,14410.66271897306,46166.73,Al/St 560/50 4-bundle 750.0
way/242103532-500,way/102958903-500,500.0,2234.345541763852,19550.6,Al/St 240/40 4-bundle 380.0
JP109-500,JP108-500,500.0,2234.345541763852,1666.98,Al/St 240/40 4-bundle 380.0
relation/2269992-500,JP110-500,500.0,2234.345541763852,2238.5,Al/St 240/40 4-bundle 380.0
way/168727982-500,way/105298089-500,500.0,2234.345541763852,51515.1,Al/St 240/40 4-bundle 380.0
way/168727982-500,way/105298089-500,500.0,2234.345541763852,51515.1,Al/St 240/40 4-bundle 380.0
way/150065045-500,way/149843487-500,500.0,2234.345541763852,31732.11,Al/St 240/40 4-bundle 380.0
way/150065045-500,way/149843487-500,500.0,2234.345541763852,31732.11,Al/St 240/40 4-bundle 380.0
way/168857610-500,way/104391636-500,500.0,4468.691083527704,130866.67,Al/St 240/40 4-bundle 380.0
way/106309481-500,way/104173570-500,500.0,4468.691083527704,9072.18,Al/St 240/40 4-bundle 380.0
JP60-500,way/104530060-500,500.0,4468.691083527704,79912.85,Al/St 240/40 4-bundle 380.0
way/241828221-500,way/170974371-500,500.0,4468.691083527704,94899.66,Al/St 240/40 4-bundle 380.0
way/172144358-500,way/172601929-500,500.0,4468.691083527704,34169.67,Al/St 240/40 4-bundle 380.0
way/66098469-1000,way/150035494-1000,1000.0,14410.66271897306,140094.64,Al/St 560/50 4-bundle 750.0
way/315662839-500,way/195615141-500,500.0,2234.345541763852,117239.01,Al/St 240/40 4-bundle 380.0
way/170537514-500,way/190769051-500,500.0,4468.691083527704,62341.41,Al/St 240/40 4-bundle 380.0
relation/13768299-500,way/168727982-500,500.0,4468.691083527704,21764.54,Al/St 240/40 4-bundle 380.0
way/161870227-500,way/169031998-500,500.0,4468.691083527704,46888.84,Al/St 240/40 4-bundle 380.0
way/169031921-500,way/161727149-500,500.0,4468.691083527704,28481.11,Al/St 240/40 4-bundle 380.0
way/421647841-500,way/161870227-500,500.0,4468.691083527704,52640.29,Al/St 240/40 4-bundle 380.0
way/169122898-500,way/161946849-500,500.0,4468.691083527704,78589.15,Al/St 240/40 4-bundle 380.0
way/210090094-500,way/116559939-500,500.0,4468.691083527704,40369.67,Al/St 240/40 4-bundle 380.0
JP219-500,way/459476442-500,500.0,4468.691083527704,29976.12,Al/St 240/40 4-bundle 380.0
JP178-500,JP175-500,500.0,4468.691083527704,58872.79,Al/St 240/40 4-bundle 380.0
way/241822621-500,way/320438391-500,500.0,4468.691083527704,102313.66,Al/St 240/40 4-bundle 380.0
JP50-500,way/133641619-500,500.0,4468.691083527704,78280.04,Al/St 240/40 4-bundle 380.0
JP132-500,way/315461259-500,500.0,4468.691083527704,28895.12,Al/St 240/40 4-bundle 380.0
way/172907196-500,way/1037299172-500,500.0,4468.691083527704,90180.06,Al/St 240/40 4-bundle 380.0
JP267-500,way/172601929-500,500.0,4468.691083527704,54375.43,Al/St 240/40 4-bundle 380.0
way/172601929-500,way/187988970-500,500.0,4468.691083527704,94163.21,Al/St 240/40 4-bundle 380.0
JP294-500,way/216502300-500,500.0,4468.691083527704,101733.35,Al/St 240/40 4-bundle 380.0
way/187988970-500,way/204258596-500,500.0,4468.691083527704,71923.75,Al/St 240/40 4-bundle 380.0
way/505170104-500,way/128581912-500,500.0,4468.691083527704,38125.57,Al/St 240/40 4-bundle 380.0
way/315434358-500,way/195615141-500,500.0,4468.691083527704,43597.06,Al/St 240/40 4-bundle 380.0
way/315662839-500,way/195615141-500,500.0,2234.345541763852,128044.54,Al/St 240/40 4-bundle 380.0
JP306-500,way/215451416-500,500.0,4468.691083527704,68961.69,Al/St 240/40 4-bundle 380.0
way/216502300-500,way/215451416-500,500.0,4468.691083527704,83062.66,Al/St 240/40 4-bundle 380.0
way/215451416-500,way/216956620-500,500.0,4468.691083527704,72752.66,Al/St 240/40 4-bundle 380.0
way/241822631-500,way/241822621-500,500.0,4468.691083527704,43967.62,Al/St 240/40 4-bundle 380.0
way/291678103-500,way/109834508-500,500.0,4468.691083527704,42138.4,Al/St 240/40 4-bundle 380.0
way/505170104-500,way/315434358-500,500.0,4468.691083527704,18851.29,Al/St 240/40 4-bundle 380.0
way/150035494-500,way/150065045-500,500.0,4468.691083527704,25767.82,Al/St 240/40 4-bundle 380.0
way/170605907-500,JP178-500,500.0,4468.691083527704,4687.32,Al/St 240/40 4-bundle 380.0
