bus_id,voltage,dc,symbol,under_construction,tags,x,y,country
way/1208713169-220,220,f,Substation,f,way/1208713169,9.420849814063352,46.59013674758357,CH
way/122720993-220,220,f,Substation,f,way/122720993,7.125695387557911,46.76660397263626,CH
way/127004407-380,380,f,Substation,f,way/127004407,7.258873264016075,47.33752279896087,CH
way/127004407-400,400,f,Substation,f,way/127004407,7.25895023031624,47.33775074851102,CH
way/1284913429-220,220,f,Substation,f,way/1284913429,8.216200217092343,47.43674466168996,CH
way/130198336-220,220,f,Substation,f,way/130198336,8.58387184139076,46.66729077214159,CH
way/132373704-220,220,f,Substation,f,way/132373704,6.195993123784112,46.36680084309955,CH
way/1327084723-220,220,f,Substation,f,way/1327084723,8.595434381742702,46.35035364659204,CH
way/140873735-220,220,f,Substation,f,way/140873735,8.667907027086885,46.770135591197366,CH
way/146225999-220,220,f,Substation,f,way/146225999,8.120766774237813,47.18545377237989,CH
way/147557680-220,220,f,Substation,f,way/147557680,7.6158921048685695,47.23246302223221,CH
way/147714395-220,220,f,Substation,f,way/147714395,8.652438985225096,47.46661019974134,CH
way/147714395-380,380,f,Substation,f,way/147714395,8.652715161539156,47.466804569578045,CH
way/148015471-220,220,f,Substation,f,way/148015471,8.555228674399679,47.4227933736519,CH
way/159527493-220,220,f,Substation,f,way/159527493,8.173814346256965,46.82235691155356,CH
way/161853746-220,220,f,Substation,f,way/161853746,7.152629759174438,46.94950332489576,CH
way/165254212-220,220,f,Substation,f,way/165254212,7.575371970537905,47.17497061419608,CH
way/165513396-220,220,f,Substation,f,way/165513396,8.218385560795339,47.42640593567712,CH
way/165513396-380,380,f,Substation,f,way/165513396,8.218659900945694,47.42660140083773,CH
way/177392130-220,220,f,Substation,f,way/177392130,6.026352895105333,46.191060824589286,CH
way/177392130-400,400,f,Substation,f,way/177392130,6.0266270602548335,46.19107102912295,CH
way/190819048-220,220,f,Substation,f,way/190819048,7.946610922661081,47.31752827596903,CH
way/192677427-220,220,f,Substation,f,way/192677427,8.974160876549057,47.220028502558506,CH
way/192677427-380,380,f,Substation,f,way/192677427,8.974436952089663,47.22022208027688,CH
way/194258388-220,220,f,Substation,f,way/194258388,7.111909524148566,46.611103814178406,CH
way/207991759-380,380,f,Substation,f,way/207991759,10.062555293517526,46.34885054673623,CH
way/207993342-220,220,f,Substation,f,way/207993342,9.467101253739235,46.704671298611736,CH
way/207993342-380,380,f,Substation,f,way/207993342,9.46737645038179,46.70486367263559,CH
way/208780268-380,380,f,Substation,f,way/208780268,9.689655597943046,46.66943764831275,CH
way/209324991-220,220,f,Substation,f,way/209324991,7.858662047182449,46.670304209093366,CH
way/210568055-220,220,f,Substation,f,way/210568055,9.042798783564814,46.75131598306261,CH
way/210568055-380,380,f,Substation,f,way/210568055,9.04307267917682,46.75150943150697,CH
way/211907009-220,220,f,Substation,f,way/211907009,9.539174169987046,46.97740801367356,CH
way/212498548-220,220,f,Substation,f,way/212498548,9.433915754652878,46.53031367989957,CH
way/212722603-220,220,f,Substation,f,way/212722603,7.557798354135443,46.28703669094423,CH
way/212722603-380,380,f,Substation,f,way/212722603,7.558120743344406,46.287104640458736,CH
way/228003081-220,220,f,Substation,f,way/228003081,7.956552648739204,46.08382669235195,CH
way/22899676-220,220,f,Substation,f,way/22899676,8.705750623710184,47.48098867422305,CH
way/232662311-220,220,f,Substation,f,way/232662311,6.554069928634462,46.75602937597,CH
way/234983117-220,220,f,Substation,f,way/234983117,7.24930069311096,46.18537024748695,CH
way/234983117-380,380,f,Substation,f,way/234983117,7.24956523802473,46.18556822956354,CH
way/236819191-220,220,f,Substation,f,way/236819191,7.874670880383293,46.23792888408876,CH
way/238138373-380,380,f,Substation,f,way/238138373,6.901599807471635,46.06616621154536,CH
way/239937062-220,220,f,Substation,f,way/239937062,6.133444428289064,46.249132718394094,CH
way/240575085-220,220,f,Substation,f,way/240575085,8.756572792139485,47.330633116676246,CH
way/240959264-220,220,f,Substation,f,way/240959264,8.234673974902828,46.70230574117003,CH
way/242269161-220,220,f,Substation,f,way/242269161,7.970298799901063,47.11126359616243,CH
way/260211728-225,225,f,Substation,f,way/260211728,6.949838605733583,46.05089610008964,CH
way/260211728-380,380,f,Substation,f,way/260211728,6.949912590051687,46.051124415887045,CH
way/26166640-220,220,f,Substation,f,way/26166640,7.514156755946366,46.77860782197829,CH
way/26843160-220,220,f,Substation,f,way/26843160,9.092677526938296,47.55981034845367,CH
way/27107779-220,220,f,Substation,f,way/27107779,8.473640109413084,47.57374058307526,CH
way/27435934-220,220,f,Substation,f,way/27435934,7.577013528525796,47.50333286350445,CH
way/281799252-220,220,f,Substation,f,way/281799252,8.502595300437672,47.192525806627415,CH
way/281800404-220,220,f,Substation,f,way/281800404,8.749245388247422,46.19777844018417,CH
way/281803398-220,220,f,Substation,f,way/281803398,8.9793979537339,46.333583205772456,CH
way/281804158-220,220,f,Substation,f,way/281804158,9.21277587292742,46.340257020596965,CH
way/281804158-380,380,f,Substation,f,way/281804158,9.213048291249896,46.34045008010711,CH
way/281809991-220,220,f,Substation,f,way/281809991,8.931591818661236,47.49754265355229,CH
way/281815404-220,220,f,Substation,f,way/281815404,8.912252581670895,46.16202113516975,CH
way/281822905-220,220,f,Substation,f,way/281822905,8.612626559833338,46.41143533663726,CH
way/30350721-220,220,f,Substation,f,way/30350721,7.862020493690677,47.472181885969455,CH
way/31308888-220,220,f,Substation,f,way/31308888,8.451803765238255,47.452839734944206,CH
way/33271433-220,220,f,Substation,f,way/33271433,8.28488090022812,47.378105927066514,CH
way/35002638-220,220,f,Substation,f,way/35002638,8.336743784207522,47.11509279797554,CH
way/35002638-380,380,f,Substation,f,way/35002638,8.337016953265032,47.1152879930538,CH
way/35487135-220,220,f,Substation,f,way/35487135,8.920590110295574,46.028484492512405,CH
way/356292116-220,220,f,Substation,f,way/356292116,7.973146967603175,47.36549985519219,CH
way/356292116-380,380,f,Substation,f,way/356292116,7.973420071290094,47.36569593888107,CH
way/35840165-380,380,f,Substation,f,way/35840165,8.183388538078242,47.59896021727426,CH
way/36348118-220,220,f,Substation,f,way/36348118,9.418694477738638,46.76521906559432,CH
way/364949845-220,220,f,Substation,f,way/364949845,8.130858273297985,46.39576493445295,CH
way/364949845-380,380,f,Substation,f,way/364949845,8.131182017993615,46.395831155773216,CH
way/365556107-220,220,f,Substation,f,way/365556107,9.195200226426904,46.77471216046119,CH
way/391576135-220,220,f,Substation,f,way/391576135,8.1183564066559,46.1673028084652,CH
way/391577741-220,220,f,Substation,f,way/391577741,8.070149099603311,46.18823449403168,CH
way/397960460-380,380,f,Substation,f,way/397960460,7.752406843933692,47.53901563455695,CH
way/397960460-400,400,f,Substation,f,way/397960460,7.752680014678744,47.53921225451038,CH
way/402053379-220,220,f,Substation,f,way/402053379,7.791881351298334,47.15494226458524,CH
way/402055336-220,220,f,Substation,f,way/402055336,7.273283710840494,46.49157706605423,CH
way/431234146-220,220,f,Substation,f,way/431234146,8.597013086126852,46.526902581269,CH
way/44496892-220,220,f,Substation,f,way/44496892,6.5707150506742265,46.54620009595651,CH
way/455120191-220,220,f,Substation,f,way/455120191,9.555875770434607,47.30267280762378,CH
way/50319857-220,220,f,Substation,f,way/50319857,8.05058626429237,47.54992977834913,CH
way/50319857-380,380,f,Substation,f,way/50319857,8.050836321138025,47.54976885716907,CH
way/50319857-400,400,f,Substation,f,way/50319857,8.050917058147766,47.54999622407195,CH
way/50561341-220,220,f,Substation,f,way/50561341,8.697536367293504,47.534182026511104,CH
way/52738225-220,220,f,Substation,f,way/52738225,8.684509323349692,47.18687461621676,CH
way/52738225-380,380,f,Substation,f,way/52738225,8.684784153531481,47.18706892969776,CH
way/55695765-220,220,f,Substation,f,way/55695765,6.469183647984374,46.541607589484336,CH
way/55698557-220,220,f,Substation,f,way/55698557,6.974447516268117,46.26617098320981,CH
way/55698557-225,225,f,Substation,f,way/55698557,6.974711442496266,46.26636963218648,CH
way/71500123-220,220,f,Substation,f,way/71500123,9.378873087203484,46.811139511097466,CH
way/71500123-380,380,f,Substation,f,way/71500123,9.379148514658684,46.81133209927652,CH
way/758315582-220,220,f,Substation,f,way/758315582,7.65486350650142,46.680751374315896,CH
way/758943072-220,220,f,Substation,f,way/758943072,7.308450972512927,46.0317529216154,CH
way/802058337-220,220,f,Substation,f,way/802058337,7.209400949620384,46.15852172448291,CH
way/802058337-225,225,f,Substation,f,way/802058337,7.209665220217243,46.15871980721016,CH
way/83861269-220,220,f,Substation,f,way/83861269,9.578097031836256,47.33911794029762,CH
way/87281514-220,220,f,Substation,f,way/87281514,8.775463262414343,47.6575737902583,CH
way/88901626-380,380,f,Substation,f,way/88901626,7.843578290431129,47.58591228711821,CH
way/89405664-220,220,f,Substation,f,way/89405664,8.105761472055045,47.4063187629454,CH
way/89977424-220,220,f,Substation,f,way/89977424,8.380393735303494,47.42736329363897,CH
way/92798668-220,220,f,Substation,f,way/92798668,9.30251285069279,47.397732455842615,CH
way/92873516-220,220,f,Substation,f,way/92873516,9.432655526837072,47.48191593592554,CH
way/936521586-380,380,f,Substation,f,way/936521586,7.061264358931231,46.110634293306326,CH
way/969811258-220,220,f,Substation,f,way/969811258,8.837487489454077,46.44140479554256,CH
way/969811258-380,380,f,Substation,f,way/969811258,8.837729865428164,46.44124196740788,CH
way/969819301-220,220,f,Substation,f,way/969819301,8.040918018352007,46.3509103639326,CH
way/969819301-380,380,f,Substation,f,way/969819301,8.041186253055935,46.35110637018335,CH
way/97941869-220,220,f,Substation,f,way/97941869,8.25637455334332,47.0586339829524,CH
way/98648381-220,220,f,Substation,f,way/98648381,8.232007768922763,47.55598877369629,CH
way/98648381-380,380,f,Substation,f,way/98648381,8.232282838201154,47.556184194035424,CH
