bus_id,grid_cell,bus_name
way/883151328-420,wof-NOR_526,Alta
way/883151328-420,wof-NOR_527,Alta
way/883151328-420,wof-NOR_528,Alta
way/883151328-420,wof-NOR_529,Alta
way/883151328-420,wof-NOR_530,Alta
way/883151328-420,wof-NOR_531,Alta
way/883151328-420,wof-NOR_532,Alta
way/883151328-420,wof-NOR_533,Alta
way/883151328-420,wof-NOR_534,Alta
way/883151328-420,wof-NOR_535,Alta
way/883151328-420,wof-NOR_536,Alta
way/883151328-420,wof-NOR_537,Alta
way/883151328-420,wof-NOR_538,Alta
way/883151328-420,wof-NOR_539,Alta
way/883151328-420,wof-NOR_540,Alta
way/883151328-420,wof-NOR_541,Alta
way/883151328-420,wof-NOR_542,Alta
way/883151328-420,wof-NOR_543,Alta
way/883151328-420,wof-NOR_544,Alta
way/883151328-420,wof-NOR_545,Alta
way/883151328-420,wof-NOR_546,Alta
way/883151328-420,wof-NOR_548,Alta
way/883151328-420,wof-NOR_549,Alta
way/883151328-420,wof-NOR_550,Alta
way/883151328-420,wof-NOR_551,Alta
way/883151328-420,wof-NOR_552,Alta
way/883151328-420,wof-NOR_553,Alta
way/883151328-420,wof-NOR_554,Alta
way/883151328-420,wof-NOR_555,Alta
way/883151328-420,wof-NOR_556,Alta
way/883151328-420,wof-NOR_557,Alta
way/883151328-420,wof-NOR_558,Alta
way/883151328-420,wof-NOR_559,Alta
way/883151328-420,wof-NOR_560,Alta
way/883151328-420,wof-NOR_561,Alta
way/883151328-420,wof-NOR_562,Alta
way/883151328-420,wof-NOR_563,Alta
way/883151328-420,wof-NOR_564,Alta
way/883151328-420,wof-NOR_565,Alta
way/883151328-420,wof-NOR_566,Alta
way/883151328-420,wof-NOR_568,Alta
way/883151328-420,wof-NOR_569,Alta
way/883151328-420,wof-NOR_570,Alta
way/883151328-420,wof-NOR_571,Alta
way/883151328-420,wof-NOR_572,Alta
way/883151328-420,wof-NOR_573,Alta
way/883151328-420,wof-NOR_574,Alta
way/883151328-420,wof-NOR_575,Alta
way/883151328-420,wof-NOR_576,Alta
way/400567451-220,wof-NOR_577,NOR69p9N27p1E
way/400567451-220,wof-NOR_578,NOR69p9N27p1E
way/400567451-220,wof-NOR_579,NOR69p9N27p1E
way/400567451-220,wof-NOR_580,NOR69p9N27p1E
way/400567451-220,wof-NOR_581,NOR69p9N27p1E
way/400567451-220,wof-NOR_582,NOR69p9N27p1E
way/400567451-220,wof-NOR_583,NOR69p9N27p1E
way/400567451-220,wof-NOR_584,NOR69p9N27p1E
way/400567451-220,wof-NOR_585,NOR69p9N27p1E
way/400567451-220,wof-NOR_586,NOR69p9N27p1E
way/400567451-220,wof-NOR_587,NOR69p9N27p1E
way/400567451-220,wof-NOR_588,NOR69p9N27p1E
way/400567451-220,wof-NOR_589,NOR69p9N27p1E
way/400567451-220,wof-NOR_590,NOR69p9N27p1E
way/400567451-220,wof-NOR_591,NOR69p9N27p1E
way/400567451-220,wof-NOR_592,NOR69p9N27p1E
way/400567451-220,wof-NOR_593,NOR69p9N27p1E
way/400567451-220,wof-NOR_595,NOR69p9N27p1E
way/400567451-220,wof-NOR_596,NOR69p9N27p1E
way/400567451-220,wof-NOR_597,NOR69p9N27p1E
way/400567451-220,wof-NOR_598,NOR69p9N27p1E
way/400567451-220,wof-NOR_599,NOR69p9N27p1E
way/400567451-220,wof-NOR_600,NOR69p9N27p1E
way/400567451-220,wof-NOR_601,NOR69p9N27p1E
way/400567451-220,wof-NOR_602,NOR69p9N27p1E
way/257192868-220,wof-NOR_606,Vadso
way/257192868-220,wof-NOR_607,Vadso
way/257192868-220,wof-NOR_608,Vadso
way/257192868-220,wof-NOR_609,Vadso
way/257192868-220,wof-NOR_610,Vadso
way/257192868-220,wof-NOR_611,Vadso
way/257192868-220,wof-NOR_616,Vadso
way/257192868-220,wof-NOR_617,Vadso
way/257192868-220,wof-NOR_618,Vadso
way/257192868-220,wof-NOR_619,Vadso
way/257192868-220,wof-NOR_620,Vadso
way/257192868-220,wof-NOR_621,Vadso
way/257192868-220,wof-NOR_625,Vadso
way/257192868-220,wof-NOR_626,Vadso
way/257192868-220,wof-NOR_627,Vadso
way/257192868-220,wof-NOR_628,Vadso
way/257192868-220,wof-NOR_629,Vadso
way/257192868-220,wof-NOR_630,Vadso
way/257192868-220,wof-NOR_631,Vadso
way/257192868-220,wof-NOR_632,Vadso
way/257192868-220,wof-NOR_636,Vadso
way/257192868-220,wof-NOR_637,Vadso
way/257192868-220,wof-NOR_638,Vadso
way/257192868-220,wof-NOR_639,Vadso
way/257192868-220,wof-NOR_640,Vadso
way/257192868-220,wof-NOR_641,Vadso
way/257192868-220,wof-NOR_642,Vadso
way/257192868-220,wof-NOR_643,Vadso
way/257192868-220,wof-NOR_647,Vadso
way/257192868-220,wof-NOR_648,Vadso
way/257192868-220,wof-NOR_649,Vadso
way/257192868-220,wof-NOR_650,Vadso
way/257192868-220,wof-NOR_651,Vadso
way/257192868-220,wof-NOR_652,Vadso
way/257192868-220,wof-NOR_658,Vadso
way/257192868-220,wof-NOR_659,Vadso
way/257192868-220,wof-NOR_660,Vadso
way/257192868-220,wof-NOR_661,Vadso
way/257192868-220,wof-NOR_662,Vadso
way/257192868-220,wof-NOR_668,Vadso
way/257192868-220,wof-NOR_669,Vadso
way/257192868-220,wof-NOR_670,Vadso
way/257192868-220,wof-NOR_671,Vadso
way/257192868-220,wof-NOR_677,Vadso
way/257192868-220,wof-NOR_678,Vadso
way/257192868-220,wof-NOR_679,Vadso
way/257192868-220,wof-NOR_685,Vadso
way/257192868-220,wof-NOR_686,Vadso
