GEM location ID,bus_id
L100000101855,way/90842395-400
L100000101856,way/112342683-400
L100000400098,way/81641090-400
L100000101866,way/90842395-400
L100000200253,way/85047359-400
L100000200254,way/79866837-400
L100000200316,way/85710783-400
L100000201169,way/235370803-400
L100000101853,way/27259817-400
L100000400088,way/85710783-400
L100000400090,way/71933077-400
L100000101857,way/81641090-400
L100000101860,way/85605950-400
L100000400093,way/27259817-400
L100000400094,way/81641090-400
L100000400095,way/27259817-400
L100000400096,way/85203486-400
L100000400101,way/85047359-400
L100000400102,way/27259817-400
L100000400104,way/112342683-400
L100000400105,way/82825438-400
L100000400106,way/85710783-400
L100000400109,way/90842395-400
L100000401426,way/146695955-400
L100000406385,way/79866837-400
L100000406382,way/79866837-400
L100000406384,way/79866837-400
L100000406386,way/27259817-400
L100000407634,way/110086345-400
L100000407633,way/147132694-400
L100000407652,way/159167277-400
L100000407653,way/118086309-400
L100000407654,way/235370803-400
L100000407655,way/85047359-400
L100000407657,way/85605950-400
L100000407647,way/71933077-400
L100000407648,way/81641090-400
L100000407672,way/235370803-400
L100000407931,way/85710783-400
L100000407932,way/85047359-400
L100000407933,way/24020601-400
L100000407934,way/79866837-400
L100000407936,way/27259817-400
L100000407937,way/85605950-400
L100000104715,way/85047359-400
L100000408772,way/112342683-400
L100000408773,way/118086309-400
L100000408774,way/90842395-400
L100000408764,way/85047359-400
L100000408765,way/111558550-400
L100000408766,way/81641090-400
L100000408743,way/27259817-400
L100000408744,way/81641090-400
L100000408745,way/146695955-400
L100000408805,way/146695955-400
L100000500005,way/85995894-400
L100000500006,way/99722046-400
L100000500007,way/82825438-400
L100000500032,way/85710783-400
L100000500033,way/85710783-400
L100000500034,way/24020601-400
L100000500035,way/79866837-400
L100000500036,way/49510896-400
L100000500037,way/82599261-400
L100000500038,way/81641090-400
L100000500130,way/110086345-400
L100000500131,way/79866837-400
L100000500132,way/110086345-400
L100000500133,way/99722046-400
L100000500134,way/235370803-400
L100000500135,way/85203486-400
L100000500136,way/24020601-400
L100000500137,way/79866837-400
L100000601619,way/98890904-400
L100000601620,way/147132694-400
L100000601621,way/110086345-400
L100000601622,way/147132694-400
L100000601623,way/110086345-400
L100000601624,way/110086345-400
L100000601625,way/24020601-400
L100000601626,way/110086345-400
L100000601627,way/71933077-400
L100000601628,way/24020601-400
L100000601629,way/71933077-400
L100000601630,way/110086345-400
L100000601631,way/71933077-400
L100000601632,way/147132694-400
L100000601633,way/147132694-400
L100000601634,way/147132694-400
L100000601635,way/147132694-400
L100000601636,way/71933077-400
L100000601637,way/81641090-400
L100000601638,way/118086309-400
L100000601639,way/24020601-400
L100000601640,way/118086309-400
L100000601641,way/24020601-400
L100000601642,way/147132694-400
L100000601643,way/110086345-400
L100000601644,way/147132694-400
L100000601645,way/118086309-400
L100000601646,way/71933077-400
L100000601647,way/98890904-400
L100000601648,way/147132694-400
L100000601649,way/71933077-400
L100000601650,way/147132694-400
L100000601651,way/147132694-400
L100000601652,way/110086345-400
L100000601653,way/147132694-400
L100000601654,way/110086345-400
L100000601655,way/118086309-400
L100000601656,way/71933077-400
L100000601657,way/98890904-400
L100000601658,way/147132694-400
L100000601659,way/71933077-400
L100000601660,way/27259817-400
L100000601661,way/27259817-400
L100000601662,way/98890904-400
L100000601663,way/118086309-400
L100000601664,way/147132694-400
L100000601665,way/110086345-400
L100000601666,way/24020601-400
L100000601667,way/98890904-400
L100000601668,way/49510896-400
L100000601669,way/147132694-400
L100000601670,way/82825438-400
L100000601671,way/118086309-400
L100000601672,way/147132694-400
L100000601673,way/24020601-400
L100000601674,way/27259817-400
L100000601675,way/27259817-400
L100000601676,way/147132694-400
L100000601677,way/147132694-400
L100000601678,way/71933077-400
L100000601679,way/71933077-400
L100000601680,way/27259817-400
L100000601681,way/27259817-400
L100000601682,way/27259817-400
L100000601683,way/110086345-400
L100000601684,way/71933077-400
L100000601685,way/147132694-400
L100000601686,way/27259817-400
L100000601687,way/118086309-400
L100000601688,way/147132694-400
L100000601689,way/147132694-400
L100000601690,way/118086309-400
L100000601691,way/159167277-400
L100000604086,way/118086309-400
L100000604087,way/159167277-400
L100000604088,way/118086309-400
L100000805748,way/159167277-400
L100000805755,way/110086345-400
L100000805756,way/85710783-400
L100000805758,way/82599261-400
L100000805759,way/81641090-400
L100000805760,way/27259817-400
L100000805812,way/235370803-400
L100000805813,way/27259817-400
L100000805814,way/235370803-400
L100000805843,way/49510896-400
L100000805881,way/235370803-400
L100000805882,way/98890904-400
L100000805908,way/235370803-400
L100000805909,way/99722046-400
L100000805920,way/71933077-400
L100000805921,way/235370803-400
L100000805953,way/27259817-400
L100000806003,way/85605950-400
L100000806008,way/90842395-400
L100000806010,way/85605950-400
L100000806011,way/79866837-400
L100000806012,way/85047359-400
L100000806308,way/81641090-400
L100000806931,way/111558550-400
L100000806932,way/235370803-400
L100000815934,way/71933077-400
L100000815935,way/71933077-400
L100000815936,way/98890904-400
L100000815937,way/235370803-400
L100000815938,way/110086345-400
L100000815939,way/71933077-400
L100000815940,way/71933077-400
L100000815941,way/24020601-400
L100000815942,way/179260933-400
L100000815943,way/111558550-400
L100000815944,way/24020601-400
L100000815945,way/110086345-400
L100000815946,way/110086345-400
L100000815947,way/110086345-400
L100000815948,way/110086345-400
L100000815949,way/49510896-400
L100000815951,way/111558550-400
L100000815952,way/110086345-400
L100000815954,way/27259817-400
L100000815955,way/27259817-400
L100000815956,way/49510896-400
L100000815957,way/49510896-400
L100000815958,way/49510896-400
L100000815959,way/49510896-400
L100000815960,way/49510896-400
L100000815961,way/49510896-400
L100000815962,way/24020601-400
L100000815963,way/98890904-400
L100000815964,way/98890904-400
L100000815965,way/24020601-400
L100000815966,way/110086345-400
L100000815968,way/146695955-400
L100000815969,way/99722046-400
L100000815970,way/99722046-400
L100000815973,way/98890904-400
L100000815974,way/235370803-400
L100000815975,way/99722046-400
L100000815976,way/79866837-400
L100000815977,way/90842395-400
L100000815978,way/111558550-400
L100000815979,way/24020601-400
L100000815980,way/147132694-400
L100000815981,way/110086345-400
L100000815982,way/110086345-400
L100000815985,way/71933077-400
L100000815986,way/235370803-400
L100000815988,way/110086345-400
L100000815989,way/110086345-400
L100000815990,way/24020601-400
L100000815991,way/71933077-400
L100000815992,way/79866837-400
L100000815993,way/24020601-400
L100000816002,way/27259817-400
L100000816003,way/111558550-400
L100000816004,way/112342683-400
L100000816005,way/147132694-400
L100000816006,way/82825438-400
L100000816007,way/110086345-400
L100000816009,way/99722046-400
L100000816011,way/98890904-400
L100000816012,way/71933077-400
L100000816013,way/49510896-400
L100000816014,way/71933077-400
L100000816015,way/85047359-400
L100000816017,way/110086345-400
L100000816018,way/110086345-400
L100000816019,way/110086345-400
L100000816020,way/110086345-400
L100000816021,way/98890904-400
L100000816022,way/99722046-400
L100000816023,way/99722046-400
L100000816024,way/111558550-400
L100000816025,way/111558550-400
L100000816026,way/71933077-400
L100000816027,way/118086309-400
L100000816028,way/49510896-400
L100000816029,way/110086345-400
L100000816030,way/98890904-400
L100000816031,way/71933077-400
L100000816032,way/110086345-400
L100000816033,way/24020601-400
L100000816034,way/27259817-400
L100000816036,way/98890904-400
L100000816037,way/235370803-400
L100000816038,way/235370803-400
L100000816039,way/81641090-400
L100000816040,way/111558550-400
L100000816041,way/27259817-400
L100000816042,way/110086345-400
L100000816043,way/110086345-400
L100000816044,way/110086345-400
L100000816045,way/110086345-400
L100000816046,way/110086345-400
L100000816047,way/110086345-400
L100000816048,way/24020601-400
L100000816049,way/49510896-400
L100000816050,way/235370803-400
L100000816051,way/99722046-400
L100000816052,way/110086345-400
L100000816053,way/110086345-400
L100000816054,way/98890904-400
L100000816055,way/110086345-400
L100000816056,way/110086345-400
L100000816057,way/110086345-400
L100000816058,way/110086345-400
L100000816059,way/110086345-400
L100000816060,way/85995894-400
L100000816061,way/235370803-400
L100000816062,way/235370803-400
L100000816063,way/235370803-400
