bus0,bus1,voltage,s_nom,length,type,geometry
TJ29-500,way/488077624-500,500.0,2234.345541763852,248233.33,Al/St 240/40 4-bundle 380.0,"LINESTRING (66.35908639999998 38.693559685045905, 66.35907023027045 38.68914964725113, 66.358355 38.6862826, 66.3572016 38.6818481, 66.3561985 38.6779912, 66.3551739 38.6740043, 66.3541171 38.6699836, 66.3530764 38.6657198, 66.3522288 38.6624442, 66.3513812 38.659068, 66.3505658 38.656077, 66.3495251 38.6521056, 66.3485274 38.6480251, 66.3474438 38.6438605, 66.3465211 38.6402907, 66.3454053 38.6361173, 66.3444397 38.6323124, 66.3436565 38.6291527, 66.3428304 38.6258168, 66.3421759 38.6233357, 66.3415429 38.6208211, 66.3402983 38.6160178, 66.3392898 38.6121364, 66.3383886 38.6086572, 66.3376376 38.6056138, 66.3362858 38.6003903, 66.3356206 38.5976568, 66.3348481 38.5946717, 66.3338718 38.590873, 66.3328633 38.5868812, 66.3315651 38.5819247, 66.3305137 38.5777395, 66.3292047 38.5729418, 66.3267483 38.5691422, 66.3246991 38.5661307, 66.3229395 38.5634379, 66.3218666 38.5612147, 66.3202251 38.5581526, 66.3187767 38.5553252, 66.316631 38.5512559, 66.3154723 38.5490156, 66.3145603 38.5472032, 66.3131012 38.5438299, 66.3118137 38.5408677, 66.3109018 38.5386019, 66.3117279 38.5370914, 66.3142921 38.5324839, 66.3159872 38.5294877, 66.3180794 38.5257107, 66.3198174 38.5224959, 66.321695 38.5192223, 66.3232721 38.5163094, 66.3250102 38.5132789, 66.326877 38.5099796, 66.3285722 38.5067809, 66.3305248 38.5034562, 66.3324882 38.4997786, 66.3343336 38.4964451, 66.3350095 38.4952107, 66.3366081 38.4923557, 66.3381208 38.4896433, 66.3394727 38.4872331, 66.3443543 38.4856207, 66.3472082 38.4847221, 66.3512207 38.4834791, 66.3546862 38.4823118, 66.3599862 38.4805564, 66.3635589 38.479389, 66.3674213 38.4771885, 66.3704468 38.475391, 66.3729896 38.4739043, 66.3757683 38.4722496, 66.3782252 38.4708468, 66.3813902 38.4689988, 66.3835253 38.4677892, 66.3880421 38.4651011, 66.3911106 38.4642862, 66.3984384 38.4625221, 66.4001657 38.4605059, 66.4043499 38.4555995, 66.4066888 38.454146, 66.4108945 38.451659, 66.4148964 38.4493568, 66.4175571 38.4478107, 66.4205505 38.4460684, 66.424842 38.4436177, 66.4298524 38.440685, 66.4311613 38.4376681, 66.4335538 38.4322979, 66.43497 38.4289025, 66.4357747 38.4271963, 66.4377595 38.4224978, 66.4404096 38.4163951, 66.4417077 38.4129485, 66.442963 38.4093672, 66.4449693 38.4038604, 66.4459778 38.4010522, 66.4474477 38.3971339, 66.4478928 38.3956177, 66.4490892 38.39261, 66.4501728 38.3895659, 66.4523722 38.3856807, 66.4541532 38.3824933, 66.4562131 38.3789189, 66.4574255 38.376606, 66.4587451 38.3744948, 66.4616097 38.3679591, 66.4622857 38.3610274, 66.462747 38.3556936, 66.4641739 38.3525975, 66.4656545 38.3493582, 66.4669205 38.3468255, 66.4682294 38.3440571, 66.4698495 38.3405229, 66.4730896 38.3396562, 66.478336 38.3382508, 66.4814259 38.3373167, 66.4868118 38.3357767, 66.4908029 38.3347163, 66.4949442 38.3335549, 66.4987637 38.3324945, 66.5023471 38.3315098, 66.5057696 38.3306009, 66.5105225 38.3292038, 66.5131403 38.3284632, 66.5169813 38.327369, 66.5203501 38.3265021, 66.5235473 38.3255342, 66.5265943 38.3246925, 66.5297271 38.3238676, 66.5327741 38.3229754, 66.5363146 38.3219864, 66.5395976 38.32109, 66.5428324 38.3201851, 66.5459438 38.3193223, 66.5491034 38.3184217, 66.551909 38.3176262, 66.5557767 38.3165529, 66.5585448 38.3157785, 66.5611036 38.3150798, 66.564907 38.3140233, 66.5682758 38.3130679, 66.5729 38.3117715, 66.575668 38.3110239, 66.5789188 38.3100499, 66.581762 38.3092838, 66.5842081 38.3086145, 66.587915 38.3075453, 66.5909459 38.3067666, 66.5940787 38.3058826, 66.5976997 38.3048302, 66.6007788 38.303984, 66.6044374 38.3029737, 66.6068245 38.3022875, 66.6099305 38.3014161, 66.6146619 38.3001363, 66.6185941 38.2989744, 66.6209759 38.2985871, 66.6296448 38.2972399, 66.6345908 38.2964231, 66.6399766 38.2955727, 66.645223 38.2947644, 66.6481627 38.2942591, 66.6520895 38.2936192, 66.65563 38.2930466, 66.6574754 38.2927603, 66.6604473 38.2932824, 66.6657258 38.2942675, 66.6672708 38.2945454, 66.6715409 38.2953033, 66.6750492 38.2959263, 66.6782464 38.2965158, 66.6814865 38.2970715, 66.6862823 38.297964, 66.6926445 38.2991344, 66.6957237 38.2996396, 66.6989745 38.3002121, 66.7004444 38.2989912, 66.7042102 38.2995133, 66.708845 38.2996143, 66.712053 38.2993449, 66.7147566 38.2991596, 66.7188014 38.298907, 66.7225672 38.2986544, 66.7241229 38.2985618, 66.7275454 38.2983429, 66.7310859 38.2980903, 66.7345942 38.2977788, 66.7390682 38.2974841, 66.7427482 38.2972146, 66.7459024 38.2963895, 66.7494 38.2957074, 66.753359 38.2950338, 66.7565562 38.2944781, 66.7589165 38.2940234, 66.761352 38.2936192, 66.7659224 38.292794, 66.768197 38.2924319, 66.770053 38.2920951, 66.7724134 38.2916824, 66.7748274 38.2914467, 66.7777027 38.290613, 66.7824556 38.2892993, 66.7862321 38.2882888, 66.7887963 38.2875309, 66.7904164 38.2870425, 66.7924656 38.2861667, 66.7955984 38.2847687, 66.798699 38.283396, 66.8016924 38.2821159, 66.8041815 38.2809621, 66.805941 38.280221, 66.8084086 38.2791092, 66.8106939 38.2781407, 66.8135156 38.2768352, 66.8158974 38.2757824, 66.8198778 38.2740558, 66.8224098 38.2728766, 66.8252958 38.2716131, 66.8274309 38.270695, 66.8305208 38.2692799, 66.8324949 38.2684292, 66.8354131 38.2671741, 66.8385459 38.2668287, 66.8397261 38.2659274, 66.8419684 38.26431, 66.8455411 38.2628863, 66.8474294 38.2618755, 66.8541569 38.2611506, 66.8566133 38.2603254, 66.8595637 38.2593482, 66.8610443 38.2588932, 66.8632866 38.2567281, 66.8666769 38.2534424, 66.8662371 38.2500301, 66.8683506 38.2479153, 66.8708934 38.2454044, 66.8736936 38.242708, 66.8776096 38.2387475, 66.8799378 38.2365227, 66.8826415 38.2338597, 66.8869223 38.2296459, 66.88998 38.2264264, 66.8917717 38.224825, 66.8943359 38.2222795, 66.8973936 38.2193126, 66.8991853 38.217593, 66.9010521 38.2157638, 66.9030477 38.213707, 66.9049038 38.211962, 66.9067921 38.2100906, 66.9106544 38.2078565, 66.9134976 38.2061957, 66.9170059 38.2042229, 66.9184114 38.2033208, 66.9240548 38.2001086, 66.926855 38.1984307, 66.9303419 38.1964071, 66.9323481 38.1952773, 66.9338609 38.1943666, 66.9362642 38.1929585, 66.9387747 38.1915418, 66.9414569 38.1925706, 66.944225 38.1935993, 66.9473149 38.1948219, 66.950909 38.1961963, 66.9544925 38.1975876, 66.9578506 38.1987595, 66.9604899 38.1998725, 66.9650926 38.2016346, 66.9706823 38.2038435, 66.9715728 38.2057067, 66.9730748 38.2084972, 66.9745125 38.2083371, 66.9781388 38.2078397, 66.9804562 38.2075615, 66.9836749 38.2069123, 66.9874514 38.2062379, 66.9899298 38.2057067, 66.9952942 38.204577, 66.9964529 38.2033798, 66.9993449 38.2038458, 67.0009054 38.2036159, 67.004521 38.2029499, 67.0081366 38.2022585, 67.0105721 38.2002182, 67.0125998 38.200058, 67.0133509 38.1960277, 67.0137156 38.1945858, 67.0154323 38.1923345, 67.0222563 38.1919382, 67.0243801 38.1917526, 67.0291544 38.1913226, 67.037083 38.1908841, 67.0425573 38.1904747, 67.0826629 38.1878202, 67.0878484 38.1874088, 67.0912219 38.1871887, 67.0956185 38.1868896, 67.097551 38.1867786, 67.0996628 38.1866032, 67.1018126 38.1865495, 67.1144016 38.1861384, 67.1208938 38.1859264, 67.1241796 38.185767, 67.1403271 38.1852918, 67.1432959 38.1851948, 67.1535337 38.1848605, 67.156527 38.1847003, 67.1614623 38.1845147, 67.1650564 38.184422, 67.1677494 38.1843545, 67.1720195 38.1842955, 67.173543 38.1824401, 67.1762573 38.1794294, 67.1781993 38.1773378, 67.1802592 38.1749931, 67.1825552 38.1724797, 67.1862566 38.1683888, 67.1904731 38.1636988, 67.1915138 38.1625094, 67.1928119 38.1594978, 67.1949255 38.1544023, 67.1958697 38.1520315, 67.1971142 38.1491039, 67.1984339 38.1458808, 67.1993458 38.1437376, 67.2008157 38.1401852, 67.2023821 38.1364976, 67.2060621 38.1339237, 67.2083795 38.1322275, 67.2125101 38.1293412, 67.2151279 38.1275267, 67.2180676 38.1254758, 67.2203529 38.1238469, 67.2230243 38.1219563, 67.2248375 38.1218466, 67.2269189 38.121779, 67.2307276 38.1215427, 67.2358238 38.1213064, 67.2397935 38.1210954, 67.2439348 38.1209012, 67.2478616 38.1207155, 67.2518635 38.1204876, 67.2559404 38.1203104, 67.2599637 38.1200994, 67.2663152 38.1197364, 67.2710681 38.1195254, 67.2756064 38.1192891, 67.2803807 38.1190527, 67.285788 38.1187573, 67.2923219 38.1184197, 67.2951007 38.1183015, 67.2992635 38.1181158, 67.3018491 38.1179639, 67.3058724 38.1177529, 67.306197 38.1177386, 67.3098957 38.1175756, 67.3128891 38.1173984, 67.3155713 38.1172633, 67.3221266 38.1168835, 67.324326 38.1168328, 67.3272872 38.1181411, 67.3307097 38.1197702, 67.3340893 38.1212135, 67.3374796 38.1227412, 67.3414278 38.1245306, 67.3449361 38.126016, 67.3490023 38.1278643, 67.3520815 38.1292315, 67.3551607 38.130624, 67.3588407 38.1321093, 67.3627138 38.1338731, 67.3643124 38.1345482, 67.3675096 38.1356875, 67.3719084 38.1371474, 67.375524 38.1383541, 67.3783028 38.1392401, 67.3817467 38.1403286, 67.383517 38.1408687, 67.3867786 38.142396, 67.3906624 38.1440751, 67.3934734 38.1452902, 67.3974108 38.147003, 67.4012196 38.1486483, 67.4051034 38.1504369, 67.4099099 38.1525124, 67.4118626 38.1525884, 67.4155104 38.1526727, 67.4216044 38.1527655, 67.4260354 38.1529174, 67.4288892 38.1529174, 67.4308204 38.152968, 67.4363887 38.1531199, 67.4416458 38.1531789, 67.4444461 38.1531874, 67.4731778 38.1517025, 67.4833385 38.1478427, 67.485849 38.147058, 67.4935201 38.142046, 67.5006655 38.1385315, 67.505413 38.1362278, 67.5098977 38.1340294, 67.5221876 38.1279362, 67.5265762 38.1258681, 67.529215 38.1245856, 67.5347618 38.1219101, 67.5407592 38.1189052, 67.5439671 38.1173353, 67.5470356 38.115875, 67.549353 38.1147354, 67.552282 38.113351, 67.5580433 38.1105231, 67.5594488 38.1097634, 67.5629035 38.1081341, 67.5653282 38.1089952, 67.5683537 38.1101517, 67.5710896 38.1111563, 67.5753168 38.112566, 67.5795761 38.1139757, 67.5831703 38.115301, 67.5859705 38.1163055, 67.5897149 38.1176813, 67.5926975 38.1187955, 67.5979551 38.1205427, 67.6006046 38.1215556, 67.6040271 38.1227541, 67.6086083 38.1244421, 67.6107541 38.1251764, 67.6167301 38.1273202, 67.6192835 38.128257, 67.6220623 38.129295, 67.6244441 38.1301221, 67.6250986 38.1309491, 67.6276949 38.1342235, 67.6307848 38.1378522, 67.6328662 38.1403837, 67.6342288 38.1422063, 67.6370719 38.1496314, 67.6386598 38.1536221, 67.6399687 38.1573257, 67.6417819 38.1619402, 67.6434556 38.166664, 67.6446465 38.1695488, 67.6467815 38.1751747, 67.6472429 38.1764651, 67.6486591 38.1802434, 67.6503435 38.1844686, 67.6517061 38.1879851, 67.6544312 38.1948574, 67.6558152 38.1978676, 67.6568156 38.2001236, 67.6577893 38.2023193, 67.6602033 38.2075548, 67.6611582 38.2097383, 67.6629284 38.2135823, 67.6638833 38.2152177, 67.6654604 38.2191626, 67.6677028 38.2241778, 67.6686791 38.2261753, 67.6702777 38.2297657, 67.6717154 38.2328502, 67.6748237 38.2399173, 67.6757893 38.2418301, 67.6777098 38.2430182, 67.6825271 38.2459505, 67.6849518 38.2473577, 67.6869366 38.2486637, 67.6888034 38.2498517, 67.6958523 38.2541233, 67.697526 38.2553197, 67.6994572 38.2564065, 67.7044139 38.2595067, 67.7066562 38.2611495, 67.7096817 38.2629522, 67.7113018 38.2639041, 67.7154968 38.2665155, 67.7204964 38.269649, 67.7243481 38.2719822, 67.7275882 38.2739785, 67.7305922 38.2757893, 67.7330599 38.2773391, 67.7361498 38.2793014, 67.738317 38.2806321, 67.7416429 38.2826702, 67.7452907 38.2849104, 67.7465567 38.2856767, 67.7490673 38.2872178, 67.7520714 38.2890789, 67.7536485 38.290081, 67.7534125 38.294325, 67.7530691 38.2987035, 67.7528653 38.3015577, 67.7527044 38.3034521, 67.7525434 38.3058011, 67.7524147 38.3086382, 67.7522001 38.3112143, 67.752007 38.3137987, 67.7517495 38.3172501, 67.7515671 38.3194387, 67.7532515 38.3218629, 67.7566526 38.3272581, 67.7593348 38.3313316, 67.7623603 38.3362128, 67.7644846 38.3394611, 67.7664695 38.3426504, 67.7683685 38.3454777, 67.7696559 38.3475813, 67.7714798 38.3503074, 67.7716408 38.352007, 67.7715442 38.3547751, 67.7714691 38.3580562, 67.7713618 38.3608156, 67.771394 38.3643741, 67.7713189 38.3664687, 67.7751169 38.3704979, 67.7783463 38.3738709, 67.7809856 38.3767559, 67.7843115 38.3803051, 67.7859235 38.3819355, 67.7877447 38.3839468, 67.7877555 38.3876723, 67.7877876 38.3939834, 67.7877965 38.3949493, 67.7878499 38.4007426, 67.7878724 38.4031892, 67.7878953 38.4056735, 67.787922 38.4085699, 67.7879391 38.4104279, 67.7879565 38.4123237, 67.7884447 38.4142109, 67.7893889 38.4176113, 67.7909392 38.4229826, 67.7919799 38.4266935, 67.7925164 38.4286056, 67.7930581 38.4302193, 67.7995759 38.4348585, 67.8028214 38.4371191, 67.804538 38.4383545, 67.8074509 38.4404092, 67.8110558 38.4429511, 67.8129655 38.4442746, 67.8189361 38.4483037, 67.8243005 38.4521226, 67.8275675 38.4544583, 67.8317571 38.4573779, 67.8331089 38.4583734, 67.8372824 38.4612592, 67.8412306 38.4641071, 67.8438485 38.4659174, 67.8479683 38.4687945, 67.8516161 38.4713523, 67.8546095 38.473385, 67.8581285 38.4758671, 67.8650433 38.4803941, 67.8680205 38.4812046, 67.8709495 38.4819857, 67.8742433 38.4829053, 67.8783899 38.4839803, 67.8850794 38.4857817, 67.8890759 38.4876335, 67.8932977 38.48967, 67.8967363 38.4913579, 67.9005825 38.4931633, 67.9059523 38.4957118, 67.9089135 38.4970931, 67.9136127 38.4993686, 67.9154581 38.5002503, 67.9212463 38.5029959, 67.9247546 38.5047254, 67.9322863 38.5082852, 67.9346949 38.5094312, 67.9391634 38.5115342, 67.941277 38.5125542, 67.946561 38.5150685, 67.9501283 38.5167978, 67.9568875 38.5199834, 67.9595268 38.5212719, 67.9612541 38.5220987, 67.9681367 38.5253764, 67.9739946 38.5281672, 67.978608 38.5303326, 67.9824382 38.5321707, 67.9837096 38.5327875, 67.9891276 38.535385, 67.9914182 38.5364424, 67.9933762 38.5373656, 67.9952162 38.5382593, 67.9985529 38.539858, 68.0029947 38.5419727, 68.0041319 38.5425014, 68.0072594 38.5427531, 68.0097536 38.5429691, 68.0133533 38.5432335, 68.0171013 38.5434951, 68.01956 38.5436804, 68.021786 38.5438541, 68.0265172 38.5442166, 68.0294991 38.5444451, 68.0319272 38.5446311, 68.0343439 38.5448163, 68.037461 38.545044, 68.0419348 38.5453979, 68.0436623 38.5455303, 68.0536626 38.5463098, 68.0563974 38.5464868, 68.0613005 38.5468896, 68.0662154 38.5472496, 68.070774 38.5476028, 68.0775128 38.5481139, 68.0810737 38.5483916, 68.0847977 38.5486844, 68.0878871 38.548877, 68.0927038 38.5492474, 68.095783 38.5495076, 68.0997526 38.549818, 68.1028425 38.5500697, 68.1051396 38.5501948, 68.1111247 38.5507411, 68.1149764 38.5510012, 68.1179354 38.5512018, 68.1213262 38.5514954, 68.1265528 38.5519997, 68.1306619 38.552243, 68.1352431 38.5525702, 68.1378878 38.5527418, 68.1414551 38.5530065, 68.1436315 38.5531899, 68.1507415 38.553661, 68.152678 38.5547433, 68.1568038 38.55703, 68.1605047 38.5590934, 68.162275 38.5600834, 68.1654019 38.5618745, 68.1683201 38.563502, 68.1713028 38.5652134, 68.1768603 38.568292, 68.179564 38.5697768, 68.181978 38.5711273, 68.1876202 38.5743395, 68.1904859 38.5759168, 68.1978193 38.5799681, 68.20357 38.5832306, 68.2048306 38.5839183, 68.2069389 38.5851302, 68.2100556 38.5868282, 68.2146317 38.5894573, 68.2254356 38.5897257, 68.228252 38.5898011, 68.2309288 38.5897634, 68.2347107 38.5877298, 68.2402629 38.5848532, 68.2450587 38.5823414, 68.2491571 38.5801482, 68.2504714 38.5794772, 68.25292617132565 38.57223115091732, 68.26975184837931 38.55313023447879)"
way/488077624-500,way/1016951696-500,500.0,2234.345541763852,113285.19,Al/St 240/40 4-bundle 380.0,"LINESTRING (68.26975184837931 38.55313023447879, 68.26960318386085 38.54647591387439, 68.2698186 38.5432206, 68.2694259 38.5396657, 68.2721436 38.5378983, 68.2752443 38.535859, 68.2790369 38.5333706, 68.2820839 38.5313228, 68.2862306 38.5285699, 68.2895458 38.5263625, 68.2925874 38.5243522, 68.2927805 38.5211626, 68.2930005 38.5174985, 68.2931097 38.5162496, 68.2962245 38.5143127, 68.3006662 38.5115718, 68.3036649 38.50975, 68.3061326 38.5082304, 68.3054772 38.5056287, 68.305083 38.5040638, 68.3071698 38.5003737, 68.3080993 38.4988362, 68.3094389 38.4966204, 68.3113809 38.4934295, 68.3182692 38.49158, 68.3216734 38.4932555, 68.3247365 38.4947376, 68.3280094 38.4963332, 68.3304818 38.4975296, 68.3377882 38.4978822, 68.3399447 38.4980124, 68.3434101 38.4990326, 68.3485545 38.5006321, 68.3511992 38.5014298, 68.3548631 38.5024709, 68.357497 38.5033651, 68.3606567 38.5043138, 68.3669819 38.50567, 68.3709671 38.5065135, 68.3744486 38.5072985, 68.3773454 38.5058503, 68.3795239 38.5047086, 68.3846946 38.5018076, 68.3891149 38.49936, 68.3925481 38.4974498, 68.3976604 38.4972315, 68.4019895 38.4970006, 68.4079869 38.4967067, 68.4134586 38.4963792, 68.4152933 38.4963288, 68.4200944 38.4960685, 68.4260226 38.4957622, 68.4327276 38.4953926, 68.4372016 38.495149, 68.4424748 38.4948887, 68.4467234 38.4957452, 68.4496846 38.496396, 68.4550382 38.497454, 68.4607889 38.4986379, 68.4644957 38.4993726, 68.4668158 38.4998323, 68.4701337 38.5004894, 68.4724243 38.5009722, 68.4772904 38.5019715, 68.4819944 38.5013626, 68.4867205 38.5007748, 68.490249 38.5002721, 68.4940322 38.4998051, 68.4984739 38.4992593, 68.50231 38.4987683, 68.5054053 38.4983485, 68.5071482 38.497538, 68.5093052 38.4965557, 68.5144653 38.494074, 68.5191001 38.4918487, 68.5226406 38.4902028, 68.5287239 38.4873644, 68.5327209 38.4832203, 68.5388305 38.4781852, 68.5399141 38.4773789, 68.543755 38.4743384, 68.5486903 38.4733808, 68.5562326 38.4686853, 68.557284 38.4633678, 68.5624612 38.456794, 68.564231 38.4546011, 68.5655721 38.4536517, 68.5689415 38.4510934, 68.5723849 38.4485306, 68.5765745 38.44543, 68.5792245 38.4434679, 68.5822613 38.4412663, 68.5902484 38.4394049, 68.597206 38.438241, 68.6021091 38.438989, 68.6065723 38.4396739, 68.6115612 38.4404134, 68.6162015 38.4411529, 68.6197205 38.4416949, 68.6238779 38.4420394, 68.6278315 38.4423839, 68.632166 38.4427537, 68.6365487 38.4431192, 68.6407544 38.4434763, 68.6465426 38.4439973, 68.6503728 38.4444133, 68.655174 38.4448502, 68.6557233 38.4449419, 68.6601575 38.4456821, 68.6643954 38.4464384, 68.6685957 38.4470266, 68.6711706 38.4473122, 68.678139 38.4453964, 68.6809929 38.4452158, 68.686964 38.444888, 68.6919685 38.444262, 68.6953964 38.4438041, 68.6990281 38.4433251, 68.7038614 38.4393755, 68.7090703 38.435556, 68.7122197 38.4333121, 68.7150033 38.4312867, 68.7178786 38.4292318, 68.7196489 38.4279542, 68.7260272 38.4233482, 68.7284251 38.4225707, 68.7326581 38.4211838, 68.7349823 38.4203957, 68.7381615 38.4193177, 68.7432684 38.4194942, 68.7472917 38.4195699, 68.7515243 38.4199524, 68.7570603 38.4204063, 68.7618191 38.4202164, 68.7628432 38.4208728, 68.7659063 38.420961, 68.7744089 38.4215831, 68.7775202 38.4217596, 68.781211 38.4220201, 68.7875571 38.4224782, 68.789558 38.4226001, 68.7932594 38.4228397, 68.8016231 38.4246594, 68.8049807 38.4253907, 68.8139768 38.4273323, 68.8156344 38.4276643, 68.8194861 38.4285384, 68.8235684 38.4294167, 68.8330366 38.431459, 68.8383205 38.4326062, 68.8431324 38.4336651, 68.8451924 38.4341315, 68.854387 38.4360939, 68.8568171 38.4366317, 68.8589682 38.4380394, 68.8609055 38.4393861, 68.8633139 38.4410604, 68.8641239 38.4416234, 68.8659097 38.4428167, 68.8696435 38.4453138, 68.871124 38.4463039, 68.8756247 38.4478542, 68.8790579 38.4490264, 68.8828136 38.4503035, 68.885764 38.4513202, 68.888612 38.4523116, 68.8905572 38.4524793, 68.8915356 38.4525637, 68.8952424 38.4528872, 68.8979407 38.4551431, 68.8993521 38.4564453, 68.9011867 38.458029, 68.9035733 38.4599907, 68.9061268 38.4621833, 68.9090772 38.4647372, 68.9125212 38.465573, 68.915949 38.4663921, 68.9201869 38.4674337, 68.9253958 38.4679587, 68.9285125 38.4684753, 68.9296172 38.4686575, 68.9316453 38.4689919, 68.934172 38.4693573, 68.9393218 38.4701679, 68.9427121 38.4706971, 68.9457001 38.4711843, 68.9485218 38.4716337, 68.950807 38.4719991, 68.9548679 38.4726501, 68.9590575 38.473301, 68.9627058 38.473847, 68.9649047 38.476917, 68.9664711 38.4790335, 68.9701458 38.4838543, 68.9732732 38.4862014, 68.9785035 38.4872596, 68.9806659 38.4873942, 68.9853759 38.4858699, 68.9897098 38.4844296, 68.9919199 38.4854498, 68.9960559 38.4867221, 69.0005942 38.4879944, 69.0018758 38.4887698, 69.0041615 38.4901526, 69.0079654 38.4924202, 69.0108563 38.4941414, 69.0149869 38.4942296, 69.0194662 38.4943639, 69.0238489 38.4944857, 69.0271642 38.4921009, 69.0310641 38.4893003, 69.0343954 38.4868691, 69.0383381 38.4840978, 69.0441317 38.4832748, 69.0492332 38.4825567, 69.0504348 38.4827583, 69.0541953 38.4832748, 69.0566093 38.4825483, 69.0587872 38.4818806, 69.0614212 38.4810408, 69.0686739 38.4811878, 69.0717691 38.4824098, 69.074961 38.4824475, 69.0770263 38.4823552, 69.0804059 38.4821452, 69.0821547 38.482036, 69.0841073 38.4823216, 69.0862477 38.4826575, 69.0902066 38.4831992, 69.0933234 38.4836737, 69.0955818 38.4839887, 69.1005117 38.4846815, 69.1038376 38.485282, 69.1087139 38.4861092, 69.1111493 38.4861974, 69.1165835 38.483027, 69.1187239 38.4817421, 69.121669 38.4814271, 69.1269261 38.4836779, 69.1288456 38.4836188, 69.130472 38.4835687, 69.1342217 38.4835058, 69.1363192 38.4834386, 69.1378963 38.4833546, 69.1398651 38.483279, 69.1423702 38.4831362, 69.1455835 38.4829641, 69.147901 38.4828045, 69.1524929 38.4803227, 69.1543007 38.4793274, 69.1566986 38.4780424, 69.162063 38.4751195, 69.1631842 38.4745273, 69.1650886 38.4734816, 69.168098 38.4718478, 69.1702384 38.4706677, 69.1723895 38.4695211, 69.1759086 38.4698235, 69.1789556 38.4700755, 69.1818309 38.4703191, 69.1837299 38.4704787, 69.1854251 38.4706425, 69.1883594 38.4708945, 69.1896308 38.4709869, 69.1951829 38.471453, 69.1976881 38.4716882, 69.2003596 38.4719234, 69.2048121 38.4722972, 69.2087388 38.4706929, 69.2121452 38.4693111, 69.2169839 38.4654595, 69.2195213 38.4634516, 69.22372 38.4583799, 69.2252934 38.4563612, 69.2272927 38.4540279, 69.2295887 38.4540195, 69.2357632 38.4539522, 69.2371203 38.453927, 69.2393305 38.4539018, 69.2461755 38.451104, 69.2499628 38.4501209, 69.2630734 38.4482892, 69.2663564 38.4488353, 69.2709162 38.4494823, 69.2799783 38.4495638, 69.2850316 38.4495554, 69.2880179 38.4479111, 69.2932284 38.4452113, 69.2936254 38.4410265, 69.2937766 38.4387206, 69.2938078 38.438245, 69.2998105 38.4331482, 69.3006313 38.4292191, 69.3030346 38.4259578, 69.3084848 38.418645, 69.3099278 38.4165857, 69.3147668 38.4104949, 69.3158448 38.4090323, 69.3184501 38.4055666, 69.3193209 38.4044083, 69.3203134 38.4030841, 69.3259192 38.4001581, 69.3327481 38.4001918, 69.333388 38.4001889, 69.3402851 38.4001581, 69.3439329 38.4007173, 69.3467063 38.4011377, 69.3521992 38.3984681, 69.354125 38.3974717, 69.3592695 38.3935196, 69.3593647 38.3875178, 69.3575582 38.3859891, 69.35547499069332 38.38432802301398, 69.35026886580923 38.381097191055446)"
