bus0,bus1,voltage,s_nom,length,type
way/59219335-380,way/82759380-380,380.0,1698.1026117405274,29782.54,Al/St 240/40 4-bundle 380.0
way/59219335-380,way/82759380-380,380.0,1698.1026117405274,29782.54,Al/St 240/40 4-bundle 380.0
way/416989699-380,way/59219335-380,380.0,1698.1026117405274,6302.89,Al/St 240/40 4-bundle 380.0
way/416989699-380,way/59219335-380,380.0,1698.1026117405274,6302.89,Al/St 240/40 4-bundle 380.0
way/416989699-380,way/59219335-380,380.0,1698.1026117405274,6248.29,Al/St 240/40 4-bundle 380.0
way/416989699-380,way/59219335-380,380.0,1698.1026117405274,6248.29,Al/St 240/40 4-bundle 380.0
way/59219335-380,way/339706880-380,380.0,1698.1026117405274,20006.59,Al/St 240/40 4-bundle 380.0
IT65-400,IT71-400,400.0,1787.4764334110816,103410.86,Al/St 240/40 4-bundle 380.0
IT71-400,IT72-400,400.0,1787.4764334110816,1235.34,Al/St 240/40 4-bundle 380.0
IT72-400,way/74869121-400,400.0,1787.4764334110816,67211.4,Al/St 240/40 4-bundle 380.0
IT65-400,IT71-400,400.0,1787.4764334110816,103368.52,Al/St 240/40 4-bundle 380.0
IT71-400,IT72-400,400.0,1787.4764334110816,1235.34,Al/St 240/40 4-bundle 380.0
IT72-400,way/74869121-400,400.0,1787.4764334110816,67517.24,Al/St 240/40 4-bundle 380.0
way/98421779-380,way/236661269-380,380.0,1698.1026117405274,94098.78,Al/St 240/40 4-bundle 380.0
way/98421779-380,way/236661269-380,380.0,1698.1026117405274,94098.78,Al/St 240/40 4-bundle 380.0
way/144005863-380,way/1156702013-380,380.0,1698.1026117405274,12022.19,Al/St 240/40 4-bundle 380.0
way/409439916-380,way/1156702013-380,380.0,1698.1026117405274,45417.41,Al/St 240/40 4-bundle 380.0
way/303915533-380,way/255011550-380,380.0,1698.1026117405274,18599.72,Al/St 240/40 4-bundle 380.0
way/303915533-380,way/118987056-380,380.0,1698.1026117405274,21785.69,Al/St 240/40 4-bundle 380.0
way/144005863-380,way/118987056-380,380.0,1698.1026117405274,154702.85,Al/St 240/40 4-bundle 380.0
way/303915533-380,way/255011550-380,380.0,1698.1026117405274,18599.72,Al/St 240/40 4-bundle 380.0
way/108020416-380,way/109588422-380,380.0,1698.1026117405274,73862.11,Al/St 240/40 4-bundle 380.0
way/108020416-380,way/109588422-380,380.0,1698.1026117405274,74044.14,Al/St 240/40 4-bundle 380.0
way/1137611914-380,way/60235685-380,380.0,1698.1026117405274,45857.35,Al/St 240/40 4-bundle 380.0
way/338792752-380,way/418565263-380,380.0,1698.1026117405274,16830.34,Al/St 240/40 4-bundle 380.0
way/338792752-380,way/418565264-380,380.0,1698.1026117405274,5249.0,Al/St 240/40 4-bundle 380.0
way/338790588-380,IT152-380,380.0,1698.1026117405274,29821.0,Al/St 240/40 4-bundle 380.0
IT152-380,way/1098087457-380,380.0,1698.1026117405274,1902.81,Al/St 240/40 4-bundle 380.0
way/1098087457-380,way/103306951-380,380.0,1698.1026117405274,46274.84,Al/St 240/40 4-bundle 380.0
way/58992998-380,way/59462715-380,380.0,1698.1026117405274,6172.29,Al/St 240/40 4-bundle 380.0
way/57384507-380,way/338753171-380,380.0,1698.1026117405274,60811.0,Al/St 240/40 4-bundle 380.0
way/57384507-380,IT161-380,380.0,1698.1026117405274,15007.71,Al/St 240/40 4-bundle 380.0
IT161-380,IT160-380,380.0,1698.1026117405274,4840.9,Al/St 240/40 4-bundle 380.0
IT160-380,way/61157826-380,380.0,1698.1026117405274,37173.07,Al/St 240/40 4-bundle 380.0
way/61157826-380,way/110138220-380,380.0,1698.1026117405274,98025.17,Al/St 240/40 4-bundle 380.0
way/114661587-380,way/84696559-380,380.0,1698.1026117405274,37167.05,Al/St 240/40 4-bundle 380.0
way/93860115-380,way/84696559-380,380.0,1698.1026117405274,14105.55,Al/St 240/40 4-bundle 380.0
way/82759380-380,way/82762493-380,380.0,1698.1026117405274,3918.48,Al/St 240/40 4-bundle 380.0
way/82759380-380,way/82762493-380,380.0,1698.1026117405274,3918.48,Al/St 240/40 4-bundle 380.0
way/82762493-380,way/80517630-380,380.0,1698.1026117405274,68039.79,Al/St 240/40 4-bundle 380.0
way/103381531-380,way/321724202-380,380.0,1698.1026117405274,41758.6,Al/St 240/40 4-bundle 380.0
way/321724202-380,way/103386958-380,380.0,1698.1026117405274,41696.14,Al/St 240/40 4-bundle 380.0
way/103381531-380,way/60919237-380,380.0,1698.1026117405274,54737.48,Al/St 240/40 4-bundle 380.0
way/60913666-380,way/60919237-380,380.0,1698.1026117405274,114357.39,Al/St 240/40 4-bundle 380.0
way/146791061-380,way/60913666-380,380.0,1698.1026117405274,11144.53,Al/St 240/40 4-bundle 380.0
way/418565263-380,way/146791061-380,380.0,1698.1026117405274,113977.51,Al/St 240/40 4-bundle 380.0
way/418565263-380,way/449694943-380,380.0,1698.1026117405274,20220.91,Al/St 240/40 4-bundle 380.0
way/449694943-380,way/126203383-380,380.0,1698.1026117405274,49959.5,Al/St 240/40 4-bundle 380.0
way/126203383-380,way/60888331-380,380.0,1698.1026117405274,181262.57,Al/St 240/40 4-bundle 380.0
way/103306951-380,way/60888331-380,380.0,1698.1026117405274,115493.01,Al/St 240/40 4-bundle 380.0
way/103306951-380,way/338760116-380,380.0,1698.1026117405274,17270.33,Al/St 240/40 4-bundle 380.0
way/338760116-380,way/103381531-380,380.0,1698.1026117405274,47814.12,Al/St 240/40 4-bundle 380.0
way/60888331-380,way/103386958-380,380.0,1698.1026117405274,47376.94,Al/St 240/40 4-bundle 380.0
way/60888331-380,way/418902800-380,380.0,1698.1026117405274,11651.94,Al/St 240/40 4-bundle 380.0
way/60888331-380,way/418902800-380,380.0,1698.1026117405274,11572.8,Al/St 240/40 4-bundle 380.0
way/60888331-380,way/418902800-380,380.0,1698.1026117405274,11545.24,Al/St 240/40 4-bundle 380.0
way/60888331-380,way/418902800-380,380.0,1698.1026117405274,11488.03,Al/St 240/40 4-bundle 380.0
way/60919237-380,way/60888331-380,380.0,1698.1026117405274,6336.4,Al/St 240/40 4-bundle 380.0
way/60919237-380,way/60888331-380,380.0,1698.1026117405274,6336.4,Al/St 240/40 4-bundle 380.0
way/109993642-380,way/303965869-380,380.0,1698.1026117405274,65730.8,Al/St 240/40 4-bundle 380.0
way/303965869-380,way/199676823-380,380.0,1698.1026117405274,20271.93,Al/St 240/40 4-bundle 380.0
way/199676823-380,way/199675964-380,380.0,1698.1026117405274,14394.8,Al/St 240/40 4-bundle 380.0
way/109588422-380,way/109756016-380,380.0,1698.1026117405274,78809.28,Al/St 240/40 4-bundle 380.0
way/109993642-380,way/110310021-380,380.0,1698.1026117405274,66483.15,Al/St 240/40 4-bundle 380.0
way/110660048-380,IT156-380,380.0,1698.1026117405274,4443.06,Al/St 240/40 4-bundle 380.0
IT156-380,way/109993642-380,380.0,1698.1026117405274,30566.86,Al/St 240/40 4-bundle 380.0
way/110138220-380,way/591027058-380,380.0,1698.1026117405274,20511.06,Al/St 240/40 4-bundle 380.0
way/110138220-380,way/591027058-380,380.0,1698.1026117405274,20511.06,Al/St 240/40 4-bundle 380.0
way/110330925-380,way/110310021-380,380.0,1698.1026117405274,106404.67,Al/St 240/40 4-bundle 380.0
way/108020416-380,way/110330925-380,380.0,1698.1026117405274,41857.09,Al/St 240/40 4-bundle 380.0
way/108020416-380,IT154-380,380.0,1698.1026117405274,33680.32,Al/St 240/40 4-bundle 380.0
way/85196861-380,way/108020416-380,380.0,1698.1026117405274,121001.4,Al/St 240/40 4-bundle 380.0
way/85196861-380,way/108020416-380,380.0,1698.1026117405274,120798.17,Al/St 240/40 4-bundle 380.0
way/84696559-380,way/85196861-380,380.0,1698.1026117405274,71062.04,Al/St 240/40 4-bundle 380.0
way/84696559-380,way/988654143-380,380.0,1698.1026117405274,40890.2,Al/St 240/40 4-bundle 380.0
way/988654143-380,way/257351439-380,380.0,1698.1026117405274,46135.89,Al/St 240/40 4-bundle 380.0
way/257351439-380,IT145-380,380.0,1698.1026117405274,35139.37,Al/St 240/40 4-bundle 380.0
IT145-380,way/495354824-380,380.0,1698.1026117405274,46979.42,Al/St 240/40 4-bundle 380.0
way/495354824-380,way/103306951-380,380.0,1698.1026117405274,52445.39,Al/St 240/40 4-bundle 380.0
way/60919237-380,way/145665799-380,380.0,1698.1026117405274,10107.34,Al/St 240/40 4-bundle 380.0
way/41892273-400,IT59-400,400.0,1787.4764334110816,48633.16,Al/St 240/40 4-bundle 380.0
way/59219335-380,way/58931857-380,380.0,3396.205223481055,142128.23,Al/St 240/40 4-bundle 380.0
IT134-380,IT141-380,380.0,1698.1026117405274,161752.47,Al/St 240/40 4-bundle 380.0
way/1137611914-380,IT140-380,380.0,1698.1026117405274,51281.21,Al/St 240/40 4-bundle 380.0
IT134-380,way/83805453-380,380.0,1698.1026117405274,41311.84,Al/St 240/40 4-bundle 380.0
way/116797658-380,way/116697005-380,380.0,1698.1026117405274,6832.04,Al/St 240/40 4-bundle 380.0
way/84696559-380,way/83058212-380,380.0,1698.1026117405274,32472.53,Al/St 240/40 4-bundle 380.0
way/144005863-380,IT150-380,380.0,1698.1026117405274,3911.12,Al/St 240/40 4-bundle 380.0
way/60919237-380,way/145665862-380,380.0,3396.205223481055,10795.99,Al/St 240/40 4-bundle 380.0
way/100952845-380,way/105757794-380,380.0,1698.1026117405274,111941.86,Al/St 240/40 4-bundle 380.0
IT9-380,IT8-380,380.0,1698.1026117405274,8216.98,Al/St 240/40 4-bundle 380.0
IT40-500,IT44-500,500.0,2234.345541763852,11910.96,Al/St 240/40 4-bundle 380.0
way/39255054-380,IT106-380,380.0,1698.1026117405274,1841.24,Al/St 240/40 4-bundle 380.0
way/68299044-380,way/162960205-380,380.0,1698.1026117405274,31402.34,Al/St 240/40 4-bundle 380.0
way/41892273-380,way/60725875-380,380.0,1698.1026117405274,12845.1,Al/St 240/40 4-bundle 380.0
way/59153311-380,way/100407576-380,380.0,1698.1026117405274,12632.76,Al/St 240/40 4-bundle 380.0
way/491424937-400,IT90-400,400.0,1787.4764334110816,28396.56,Al/St 240/40 4-bundle 380.0
