bus_id,voltage,dc,symbol,under_construction,tags,x,y,country
IT52-220,220,f,Substation,f,IT52,8.586256200000003,45.669451091131904,IT
IT53-220,220,f,Substation,f,IT53,11.727662200000012,45.66735979113038,IT
IT54-380,380,f,Substation,f,IT54,10.300931699999987,45.66456879112838,IT
IT55-380,380,f,Substation,f,IT55,11.539546581972468,45.651855017644905,IT
IT56-380,380,f,Substation,f,IT56,10.2986503,45.65148009111895,IT
IT57-380,380,f,Substation,f,IT57,10.2906483,45.6412330911115,IT
IT58-220,220,f,Substation,f,IT58,12.27900629999999,45.62482189109963,IT
IT59-220,220,f,Substation,f,IT59,12.295101200000005,45.61409559109186,IT
IT6-220,220,f,Substation,f,IT6,13.11011615730354,46.23906282424775,IT
IT60-380,380,f,Substation,f,IT60,7.431342179584443,45.60280689026981,IT
IT60-400,400,f,Substation,f,IT60,7.431604620881873,45.60300448281468,IT
IT61-380,380,f,Substation,f,IT61,7.444784168928321,45.59708130651567,IT
IT61-400,400,f,Substation,f,IT61,7.445046631537918,45.59727886655647,IT
IT62-380,380,f,Substation,f,IT62,12.244538930646057,45.58803261089262,IT
IT63-220,220,f,Substation,f,IT63,9.45659689999999,45.57691649106495,IT
IT64-220,220,f,Substation,f,IT64,11.48841476541037,45.56737525582518,IT
IT65-220,220,f,Substation,f,IT65,9.322796988323896,45.563170907374925,IT
IT66-220,220,f,Substation,f,IT66,8.765184654879373,45.523561891842654,IT
IT67-220,220,f,Substation,f,IT67,9.096364400000004,45.49401539100456,IT
IT68-220,220,f,Substation,f,IT68,8.627157700000001,45.49219009100329,IT
IT69-220,220,f,Substation,f,IT69,9.322134729213673,45.48918929670247,IT
IT7-220,220,f,Substation,f,IT7,12.273469100000009,46.16637769148439,IT
IT70-220,220,f,Substation,f,IT70,12.144294100000002,45.46902669098629,IT
IT71-220,220,f,Substation,f,IT71,12.22154481509801,45.45826761932893,IT
IT72-220,220,f,Substation,f,IT72,10.7406771,45.43368279096045,IT
IT73-380,380,f,Substation,f,IT73,11.32017506750274,45.41524934338435,IT
IT74-220,220,f,Substation,f,IT74,8.187821500000005,45.41133099094405,IT
IT75-220,220,f,Substation,f,IT75,10.697889999999996,45.40437319093898,IT
IT76-220,220,f,Substation,f,IT76,11.0348544,45.39132539092937,IT
IT77-380,380,f,Substation,f,IT77,7.490253900000004,45.18555729077716,IT
IT78-380,380,f,Substation,f,IT78,7.481823899999997,45.17070879076609,IT
IT79-380,380,f,Substation,f,IT79,7.0262539,45.159572690757805,IT
IT8-220,220,f,Substation,f,IT8,11.128959799999992,46.15470609147626,IT
IT80-220,220,f,Substation,f,IT80,7.7563683,45.14293949074533,IT
IT81-220,220,f,Substation,f,IT81,7.744014499999995,45.13629479074045,IT
IT82-220,220,f,Substation,f,IT82,7.7648213,45.11465099072423,IT
IT83-220,220,f,Substation,f,IT83,7.544154699999998,45.10941249072032,IT
IT84-220,220,f,Substation,f,IT84,10.93754510000001,45.10933009072022,IT
IT85-220,220,f,Substation,f,IT85,7.628519100000002,45.093055590708026,IT
IT86-220,220,f,Substation,f,IT86,9.479076400000007,45.036989590666025,IT
IT87-220,220,f,Substation,f,IT87,7.5850915,45.01205779064725,IT
IT88-220,220,f,Substation,f,IT88,7.620314599989959,44.99216173618192,IT
IT89-220,220,f,Substation,f,IT89,7.7153204,44.98835389062939,IT
IT9-220,220,f,Substation,f,IT9,10.087815799999994,46.12787269145751,IT
IT90-220,220,f,Substation,f,IT90,11.565994699999996,44.8876859905532,IT
IT91-220,220,f,Substation,f,IT91,7.742399700000009,44.882363990549166,IT
IT92-380,380,f,Substation,f,IT92,10.302087876014962,44.76169674439218,IT
IT93-380,380,f,Substation,f,IT93,10.236346727975077,44.75263377842566,IT
IT94-380,380,f,Substation,f,IT94,10.948531800000003,44.58227999031925,IT
IT95-220,220,f,Substation,f,IT95,8.673947206433589,44.42379876026464,IT
IT96-220,220,f,Substation,f,IT96,9.324045100000005,44.417294990191,IT
IT97-220,220,f,Substation,f,IT97,8.645069400000002,44.41556109018966,IT
IT98-220,220,f,Substation,f,IT98,8.614784399999998,44.4067870901828,IT
IT99-220,220,f,Substation,f,IT99,8.389808099999998,44.2724375900774,IT
relation/13020240-220,220,f,Substation,f,relation/13020240,12.478217709550623,41.868122336513856,IT
relation/1377432-220,220,f,Substation,f,relation/1377432,10.881594395287683,45.88305809414192,IT
relation/13844905-220,220,f,Substation,f,relation/13844905,14.12908496797304,42.403657736221255,IT
relation/13844905-380,380,f,Substation,f,relation/13844905,14.129295761345425,42.4034830012244,IT
relation/17467354-380,380,f,Substation,f,relation/17467354,12.326714435541458,41.87697093400848,IT
relation/6277789-220,220,f,Substation,f,relation/6277789,10.263510798933572,45.57900386833113,IT
relation/6277789-380,380,f,Substation,f,relation/6277789,10.263783114831904,45.57919432959302,IT
relation/6301099-220,220,f,Substation,f,relation/6301099,10.954681122203286,46.52732196500187,IT
relation/7837848-220,220,f,Substation,f,relation/7837848,10.51200117064795,46.00710888934788,IT
relation/8840420-220,220,f,Substation,f,relation/8840420,14.29517600791474,40.86120610604475,IT
way/100113593-380,380,f,Substation,f,way/100113593,10.60324924102487,42.95847581127709,IT
way/100253768-380,380,f,Substation,f,way/100253768,10.69615529009575,43.05180355974393,IT
way/100407576-220,220,f,Substation,f,way/100407576,12.245464365750832,45.42934437845401,IT
way/100407576-380,380,f,Substation,f,way/100407576,12.245742718915633,45.4295296814276,IT
way/100952845-220,220,f,Substation,f,way/100952845,8.88440490617426,44.70505835780048,IT
way/100952845-380,380,f,Substation,f,way/100952845,8.88466826259734,44.70525243909971,IT
way/101346507-220,220,f,Substation,f,way/101346507,8.767986053870118,44.76591476013532,IT
way/101346508-220,220,f,Substation,f,way/101346508,8.761426382278378,44.77548075615582,IT
way/102185356-220,220,f,Substation,f,way/102185356,7.208626196784953,45.43990844150177,IT
way/102185362-220,220,f,Substation,f,way/102185362,7.192826268834185,45.70095185939461,IT
way/102287716-220,220,f,Substation,f,way/102287716,7.904079627171058,45.184942375909536,IT
way/102287716-380,380,f,Substation,f,way/102287716,7.904341799076413,45.18513884639022,IT
way/102675884-220,220,f,Substation,f,way/102675884,7.142062347776412,45.70642903026354,IT
way/103007030-220,220,f,Substation,f,way/103007030,7.592292553145251,45.74371886736144,IT
way/103007085-220,220,f,Substation,f,way/103007085,7.667230639231112,45.71977990747498,IT
way/103127417-220,220,f,Substation,f,way/103127417,7.333228172356326,45.824923355851325,IT
way/103264820-220,220,f,Substation,f,way/103264820,8.877037790301012,45.47344611112037,IT
way/103306951-380,380,f,Substation,f,way/103306951,16.68442447660611,40.73117558941368,IT
way/103381531-220,220,f,Substation,f,way/103381531,17.3202622435284,40.531042363975736,IT
way/103381531-380,380,f,Substation,f,way/103381531,17.32053266255561,40.53121480308309,IT
way/103386958,400,t,Substation,f,way/103386958,18.1307852664905,40.16412834288651,IT
way/103386958-380,380,f,Substation,f,way/103386958,18.130649762049583,40.16404321510287,IT
way/103418587-220,220,f,Substation,f,way/103418587,8.325753224450034,46.242515767127614,IT
way/103549584-220,220,f,Substation,f,way/103549584,11.439426407427698,46.05568378134619,IT
way/103653565-220,220,f,Substation,f,way/103653565,9.314871329605271,44.37006490942943,IT
way/103653567-220,220,f,Substation,f,way/103653567,7.629670376833333,43.82792556379145,IT
way/103653567-225,225,f,Substation,f,way/103653567,7.629925523023667,43.82812288020728,IT
way/103653591-220,220,f,Substation,f,way/103653591,8.428556868456633,44.27625902865617,IT
way/103653591-380,380,f,Substation,f,way/103653591,8.428816708094367,44.27645430720542,IT
way/103725268-220,220,f,Substation,f,way/103725268,7.710075236624536,45.10255842713754,IT
way/103725446-220,220,f,Substation,f,way/103725446,7.737348853937409,45.12620266687428,IT
way/103974940-380,380,f,Substation,f,way/103974940,7.749990534009258,45.16358928489405,IT
way/103974946-220,220,f,Substation,f,way/103974946,7.737643459686783,44.85942728712477,IT
way/104114052-220,220,f,Substation,f,way/104114052,8.259255785333869,46.04830949252275,IT
way/104239286-220,220,f,Substation,f,way/104239286,8.381040900246052,44.65691127712437,IT
way/104239342-220,220,f,Substation,f,way/104239342,8.050723922812562,45.19874490758433,IT
way/104239352-380,380,f,Substation,f,way/104239352,8.193034660107958,45.23872543419609,IT
way/104321356-220,220,f,Substation,f,way/104321356,16.54496467665937,40.41713625027364,IT
way/104359058-380,380,f,Substation,f,way/104359058,7.391595161943041,44.22849646213833,IT
way/105062415-220,220,f,Substation,f,way/105062415,7.571158920045154,45.09807451111375,IT
way/105141307-220,220,f,Substation,f,way/105141307,7.623048770151266,45.02858789309629,IT
way/105141350-220,220,f,Substation,f,way/105141350,7.583108750207026,45.043283480191256,IT
way/105141365-220,220,f,Substation,f,way/105141365,7.935630633718297,45.23192542730615,IT
way/105141365-380,380,f,Substation,f,way/105141365,7.935870285070519,45.23176451437457,IT
way/105141365-400,400,f,Substation,f,way/105141365,7.935947335412417,45.23199226090696,IT
way/105153431-220,220,f,Substation,f,way/105153431,7.725279766764836,45.2065074941325,IT
way/105153431-380,380,f,Substation,f,way/105153431,7.725541408413269,45.20670440475536,IT
way/1051991398-220,220,f,Substation,f,way/1051991398,7.673602547974175,44.99275449922136,IT
way/105462289-220,220,f,Substation,f,way/105462289,8.42415494155227,46.37951114316963,IT
way/105757794-220,220,f,Substation,f,way/105757794,9.884120967799058,44.1068896718317,IT
way/105757794-380,380,f,Substation,f,way/105757794,9.884384950205437,44.10708130358727,IT
way/105757795-220,220,f,Substation,f,way/105757795,8.177414141075822,44.07482518663451,IT
way/105801489-220,220,f,Substation,f,way/105801489,11.396772415372256,46.49408589687052,IT
way/105827045-220,220,f,Substation,f,way/105827045,11.356422006990709,46.51317235797532,IT
way/107204719-220,220,f,Substation,f,way/107204719,9.409989748738443,45.329291943684616,IT
way/107438024-380,380,f,Substation,f,way/107438024,9.493825574191732,45.08654411127404,IT
way/107681459-380,380,f,Substation,f,way/107681459,10.487182637759611,43.55111112861163,IT
way/107683818-380,380,f,Substation,f,way/107683818,10.698226011119706,43.83890309846502,IT
way/108020416-220,220,f,Substation,f,way/108020416,16.027495160815164,39.9896406397286,IT
way/108020416-380,380,f,Substation,f,way/108020416,16.027759598542385,39.98981680018001,IT
way/108050523-220,220,f,Substation,f,way/108050523,12.597450214299087,41.951455001218456,IT
way/109588422-380,380,f,Substation,f,way/109588422,16.60657818888307,39.61892849742003,IT
way/109756016-380,380,f,Substation,f,way/109756016,17.036543998824467,39.10297304758004,IT
way/1097982502-380,380,f,Substation,f,way/1097982502,14.75400584442429,37.21969761144918,IT
way/1098087457-380,380,f,Substation,f,way/1098087457,16.28269545720473,40.520785103240016,IT
way/1098527891-220,220,f,Substation,f,way/1098527891,14.094071398474728,41.24323498496264,IT
way/109993642-380,380,f,Substation,f,way/109993642,15.98594405647175,38.44214687210391,IT
way/109997676-380,380,f,Substation,f,way/109997676,15.637926803314416,38.20323565997217,IT
way/1100665914-380,380,f,Substation,f,way/1100665914,16.804718069698314,39.02870998180088,IT
way/110138220-220,220,f,Substation,f,way/110138220,15.282754794054384,38.18752093317158,IT
way/110138220-380,380,f,Substation,f,way/110138220,15.283009796843295,38.187699591658586,IT
way/110310021-380,380,f,Substation,f,way/110310021,16.36162549191583,38.93292599401015,IT
way/110330925-380,380,f,Substation,f,way/110330925,16.21483403510264,39.71261001542813,IT
way/1103579629-380,380,f,Substation,f,way/1103579629,15.44464074150967,38.24743328800171,IT
way/110660048-380,380,f,Substation,f,way/110660048,15.741323069274952,38.23671042179426,IT
way/111020792-220,220,f,Substation,f,way/111020792,10.833346235288118,45.46725413127132,IT
way/1117128898-380,380,f,Substation,f,way/1117128898,15.00167189269068,37.43136074525875,IT
way/1134655722-220,220,f,Substation,f,way/1134655722,14.311875060879862,40.8415135598381,IT
way/114659171-220,220,f,Substation,f,way/114659171,14.478387837098891,40.74488979776192,IT
way/114661587-220,220,f,Substation,f,way/114661587,14.09739045711168,40.924334845775576,IT
way/114661587-380,380,f,Substation,f,way/114661587,14.097653413495667,40.92451602920032,IT
way/114931087-380,380,f,Substation,f,way/114931087,11.05203291983036,44.12199839866037,IT
way/1155109902-220,220,f,Substation,f,way/1155109902,9.62399123404973,44.4330876113363,IT
way/1155116746-220,220,f,Substation,f,way/1155116746,12.671709879782348,37.818344678260175,IT
way/1158716725,500,t,Substation,f,way/1158716725,12.806985991114674,41.42980383291617,IT
way/1158716725-380,380,f,Substation,f,way/1158716725,12.806917359340522,41.42904030788352,IT
way/116517585-380,380,f,Substation,f,way/116517585,9.870107949592573,45.07053668474597,IT
way/116518388-380,380,f,Substation,f,way/116518388,9.95693133426036,45.18340145973701,IT
way/116519166-380,380,f,Substation,f,way/116519166,9.942755772771536,45.14787897338602,IT
way/116692433-220,220,f,Substation,f,way/116692433,10.18387362136752,45.50787758654308,IT
way/116697005-380,380,f,Substation,f,way/116697005,10.913160318488693,45.17798084420546,IT
way/116797658-220,220,f,Substation,f,way/116797658,10.840505855040895,45.14837776932442,IT
way/116797658-380,380,f,Substation,f,way/116797658,10.840778024405331,45.14856679572826,IT
way/118987056-220,220,f,Substation,f,way/118987056,9.146785286382311,39.2972613838467,IT
way/118987056-380,380,f,Substation,f,way/118987056,9.147027249337317,39.29745572599938,IT
way/1203262444-220,220,f,Substation,f,way/1203262444,9.130754307468637,45.436701702005,IT
way/120356593-380,380,f,Substation,f,way/120356593,10.106462620510202,45.538090023637686,IT
way/1204275778-220,220,f,Substation,f,way/1204275778,9.15401491834428,45.39242723775505,IT
way/1205235724-220,220,f,Substation,f,way/1205235724,9.207547259976645,45.4723284596721,IT
way/120916823-220,220,f,Substation,f,way/120916823,12.197685324325615,42.99478464859902,IT
way/124220303-220,220,f,Substation,f,way/124220303,14.771305650238002,40.692234761900025,IT
way/126203383-380,380,f,Substation,f,way/126203383,16.22771865435065,41.21369999197973,IT
way/129406824-220,220,f,Substation,f,way/129406824,12.237897197360107,45.4621984094249,IT
way/131291789-380,380,f,Substation,f,way/131291789,10.508041553746136,45.4150003873265,IT
way/131295368-220,220,f,Substation,f,way/131295368,11.50055510592524,45.51927223002737,IT
way/1317893096-220,220,f,Substation,f,way/1317893096,15.17202685059222,37.125476372815335,IT
way/132455976-220,220,f,Substation,f,way/132455976,14.227783887303207,40.932523057399365,IT
way/132637884-220,220,f,Substation,f,way/132637884,14.39396399500126,40.93463335881653,IT
way/132638645-220,220,f,Substation,f,way/132638645,14.415095672987825,40.9324420506393,IT
way/132643428-220,220,f,Substation,f,way/132643428,14.582558418877248,40.79253465975244,IT
way/132645607-220,220,f,Substation,f,way/132645607,14.471185290988954,40.75538813351775,IT
way/132701023-220,220,f,Substation,f,way/132701023,14.370725251369844,40.9677636303245,IT
way/132701980-220,220,f,Substation,f,way/132701980,14.218635837032874,41.01181099389243,IT
way/132701980-380,380,f,Substation,f,way/132701980,14.21889952695263,41.0119918321364,IT
way/132702940-220,220,f,Substation,f,way/132702940,14.27884875309039,40.94892030983893,IT
way/132725149-220,220,f,Substation,f,way/132725149,14.159953118382283,40.83430999712171,IT
way/132726160-220,220,f,Substation,f,way/132726160,14.10848689536534,40.83887421181607,IT
way/133601335-220,220,f,Substation,f,way/133601335,9.506480607354272,45.51007285896088,IT
way/133601335-380,380,f,Substation,f,way/133601335,9.506749946543636,45.51026526640189,IT
way/135270825-220,220,f,Substation,f,way/135270825,9.186642211301429,45.43654403124239,IT
way/136457747-220,220,f,Substation,f,way/136457747,13.394146088091064,43.21451463854357,IT
way/136762727,200,t,Substation,f,way/136762727,8.713917011839937,40.652049127100376,IT
way/136762727-220,220,f,Substation,f,way/136762727,8.712222199628764,40.65214361973088,IT
way/136762727-380,380,f,Substation,f,way/136762727,8.712467917207473,40.65233877202543,IT
way/136789074,200,t,Substation,f,way/136789074,10.694485729459018,43.05186024026141,IT
way/137317951-220,220,f,Substation,f,way/137317951,9.168821287618725,45.5358525017832,IT
way/139442467-220,220,f,Substation,f,way/139442467,11.46111340153196,44.483290739395926,IT
way/139442467-380,380,f,Substation,f,way/139442467,11.461384412490224,44.48347824531044,IT
way/139758444-220,220,f,Substation,f,way/139758444,11.380403064804495,44.25905174889276,IT
way/139975773-380,380,f,Substation,f,way/139975773,11.150816371424863,43.76519334761294,IT
way/140715391-220,220,f,Substation,f,way/140715391,11.230861600128287,43.7122175123443,IT
way/140715391-380,380,f,Substation,f,way/140715391,11.23112820123774,43.71240573780181,IT
way/141046481-220,220,f,Substation,f,way/141046481,8.63034254525952,39.89096040634136,IT
way/143585004-380,380,f,Substation,f,way/143585004,12.508368664950725,44.01268132948646,IT
way/144005861-220,220,f,Substation,f,way/144005861,8.916915467608167,39.38892873211016,IT
way/144005863-380,380,f,Substation,f,way/144005863,8.622934604109723,40.5766010473867,IT
way/144006711-220,220,f,Substation,f,way/144006711,9.000698895448032,40.2445038909576,IT
way/144378054-220,220,f,Substation,f,way/144378054,11.807565652391398,43.44660021200692,IT
way/145665799-220,220,f,Substation,f,way/145665799,17.977883705084018,40.64272249417884,IT
way/145665799-380,380,f,Substation,f,way/145665799,17.978156457651163,40.64289305606743,IT
way/145665862-380,380,f,Substation,f,way/145665862,18.003295961088877,40.62794401584313,IT
way/146791061-380,380,f,Substation,f,way/146791061,16.726670419347652,41.07571115250006,IT
way/146791215-380,380,f,Substation,f,way/146791215,16.734446062436042,41.0938859154728,IT
way/147466201-220,220,f,Substation,f,way/147466201,10.986040091888936,46.06726849773145,IT
way/148969091-380,380,f,Substation,f,way/148969091,10.966107470533087,44.61319577873429,IT
way/149188707-220,220,f,Substation,f,way/149188707,11.78971736915648,45.67343304952748,IT
way/149997403-380,380,f,Substation,f,way/149997403,12.232689812338029,44.45351635005554,IT
way/151070909-220,220,f,Substation,f,way/151070909,11.245321918503016,46.29045265743338,IT
way/151335166-220,220,f,Substation,f,way/151335166,11.063136097095777,46.32509502328221,IT
way/152457216-220,220,f,Substation,f,way/152457216,11.056100201266648,46.564927710651446,IT
way/152465478-220,220,f,Substation,f,way/152465478,11.337976465201406,46.47933690999251,IT
way/152597636-380,380,f,Substation,f,way/152597636,9.296068629681796,45.74707141425274,IT
way/153548074-220,220,f,Substation,f,way/153548074,10.915064467925514,46.62253457114315,IT
way/153548156-220,220,f,Substation,f,way/153548156,10.918530057776236,46.551479442451736,IT
way/153772895-220,220,f,Substation,f,way/153772895,10.708188890587394,46.61129571699695,IT
way/155158689-380,380,f,Substation,f,way/155158689,12.142167392593263,45.050209030627926,IT
way/155590373-380,380,f,Substation,f,way/155590373,15.753360808084487,38.25818645518132,IT
way/155791516-380,380,f,Substation,f,way/155791516,10.905112126769383,45.2977625541443,IT
way/155976563-220,220,f,Substation,f,way/155976563,12.319923956579071,45.87717052473777,IT
way/155976582-220,220,f,Substation,f,way/155976582,12.329835360302742,46.06902392245031,IT
way/156001963-220,220,f,Substation,f,way/156001963,10.773761602449603,45.45243054529526,IT
way/156001981-220,220,f,Substation,f,way/156001981,10.756810811588412,45.46752252873483,IT
way/157666416-220,220,f,Substation,f,way/157666416,12.677582744381937,42.570107236637305,IT
way/157912118-380,380,f,Substation,f,way/157912118,15.5611978912356,38.22850031960228,IT
way/158599954-220,220,f,Substation,f,way/158599954,10.07965803640053,44.04541582389989,IT
way/158652469-220,220,f,Substation,f,way/158652469,13.70899639039798,42.58588127642258,IT
way/158739183-380,380,f,Substation,f,way/158739183,12.265142054166128,44.48458465955778,IT
way/159158469-220,220,f,Substation,f,way/159158469,15.138578052986292,37.11634249433215,IT
way/159821869-220,220,f,Substation,f,way/159821869,12.302935787447204,46.201048186811526,IT
way/161867064-220,220,f,Substation,f,way/161867064,11.729465452788718,45.91322596247108,IT
way/162066055-220,220,f,Substation,f,way/162066055,10.761298730494495,45.42719408964269,IT
way/162066058-220,220,f,Substation,f,way/162066058,10.904155311356496,45.43841983418363,IT
way/162828577-220,220,f,Substation,f,way/162828577,8.746433975244907,45.51833275697086,IT
way/162828577-380,380,f,Substation,f,way/162828577,8.74670068746783,45.518527085978576,IT
way/162960205-220,220,f,Substation,f,way/162960205,9.438279442154432,45.33305225984863,IT
way/162960205-380,380,f,Substation,f,way/162960205,9.438547684240657,45.33324486228698,IT
way/163056522-220,220,f,Substation,f,way/163056522,9.88666060956351,46.17243041906866,IT
way/163056526-220,220,f,Substation,f,way/163056526,9.877030999231714,46.268776377156094,IT
way/163058980-220,220,f,Substation,f,way/163058980,10.553072899304455,45.17005670057512,IT
way/163789376-220,220,f,Substation,f,way/163789376,9.923569390311016,46.16045375073248,IT
way/163958919-220,220,f,Substation,f,way/163958919,9.256880344855158,45.4775653766993,IT
way/163958920-220,220,f,Substation,f,way/163958920,9.13262926525682,45.47124775616931,IT
way/166196787-220,220,f,Substation,f,way/166196787,9.597460343894934,45.63602263659047,IT
way/171270810-380,380,f,Substation,f,way/171270810,15.475301397792093,41.20241837803127,IT
way/172302572-380,380,f,Substation,f,way/172302572,12.623232607814796,41.55772987335283,IT
way/172705586-220,220,f,Substation,f,way/172705586,13.283565125322166,38.12801141317943,IT
way/181125039-220,220,f,Substation,f,way/181125039,11.593616339212472,44.85811449927622,IT
way/181125039-380,380,f,Substation,f,way/181125039,11.593889622685587,44.858301602886726,IT
way/185576620-220,220,f,Substation,f,way/185576620,17.21612491291415,40.51488540492055,IT
