bus_id,station_id,x,y,tags,voltage
sol31,sol31,109.17751865577578,26.959996518510092,solar31,300
sol32,sol32,112.5978821731172,27.32576345697766,solar32,300
sol33,sol33,110.9520552615201,27.25681128239815,solar33,300
sol34,sol34,105.61306335117489,26.27058986961966,solar34,300
sol35,sol35,106.65309546671644,26.712864194479256,solar35,300
sol36,sol36,107.7326054488167,24.37677027641491,solar36,300
sol37,sol37,106.03924874980054,23.368652045551112,solar37,300
sol38,sol38,120.58444447921451,28.525258567942096,solar38,300
sol39,sol39,119.49689645825416,26.605502356092938,solar39,300
sol40,sol40,117.18783682185139,24.018014610647665,solar40,300
sol41,sol41,116.96507030391346,27.224031941766157,solar41,300
sol42,sol42,117.08137418840691,25.88139063642992,solar42,300
sol43,sol43,114.43894861807428,23.155519759054158,solar43,300
sol44,sol44,112.25050915048168,23.78869360538957,solar44,300
sol45,sol45,111.58431170520586,22.272016543419117,solar45,300
sol46,sol46,114.47822458732556,27.017132187497243,solar46,300
sol47,sol47,114.67247993145892,24.904233620360966,solar47,300
sol48,sol48,110.1510951629891,21.064967668854308,solar48,300
sol49,sol49,109.89974180386757,19.468127266491436,solar49,300
sol50,sol50,109.91065551983414,22.676829545117638,solar50,300
sol51,sol51,108.17887163847638,22.790014805156584,solar51,300
sol52,sol52,127.35281088821692,42.264621568712954,solar52,300
sol53,sol53,129.5061077497076,43.65111994801164,solar53,300
sol54,sol54,122.25089451959519,39.782808750066195,solar54,300
sol55,sol55,122.91094531225097,41.7847586855555,solar55,300
sol56,sol56,124.2679504209516,41.055456159514115,solar56,300
sol57,sol57,126.38972630006148,43.9060737417168,solar57,300
sol58,sol58,123.07587654603265,43.816615304716265,solar58,300
sol59,sol59,124.60374707583878,43.66279763945941,solar59,300
sol60,sol60,132.46862676631667,45.52769391003889,solar60,300
sol61,sol61,132.97725144350747,47.14444165941245,solar61,300
sol62,sol62,130.03898616697776,48.0672813537629,solar62,300
sol63,sol63,128.35708770544963,49.1412521374777,solar63,300
sol64,sol64,127.61016650199305,47.587011765134214,solar64,300
sol65,sol65,129.61912390999194,45.7845858486749,solar65,300
sol66,sol66,125.3113862763317,47.29487135258459,solar66,300
sol67,sol67,126.72130801639692,45.87863597287478,solar67,300
sol68,sol68,117.8199254014386,48.704201436125274,solar68,300
sol69,sol69,119.91657465046025,50.518649160660445,solar69,300
sol70,sol70,120.01842565191085,49.31778341299768,solar70,300
sol71,sol71,121.2134043710838,45.648090523733565,solar71,300
sol72,sol72,118.94746546830036,46.57062075519852,solar72,300
sol73,sol73,122.79937021962841,47.47886073430054,solar73,300
sol74,sol74,123.46268821282787,45.87740702388756,solar74,300
sol75,sol75,124.19445893980603,50.11290309431584,solar75,300
sol76,sol76,123.92437680449893,48.713971875316595,solar76,300
sol77,sol77,126.39254258852496,50.81084329247663,solar77,300
sol78,sol78,126.24227908550188,49.27245845777894,solar78,300
sol79,sol79,123.75144531136542,52.99613516791094,solar79,300
sol80,sol80,125.8094279071368,52.278250534059836,solar80,300
sol81,sol81,121.34062868875446,52.38437095304138,solar81,300
sol82,sol82,121.94727094164095,50.69505205516693,solar82,300
sol83,sol83,114.5168361583424,42.2981053591326,solar83,300
sol84,sol84,111.90493484556352,41.41759445337946,solar84,300
sol85,sol85,115.62864129721287,48.1279312280567,solar85,300
sol86,sol86,113.38250610892005,44.1010756975432,solar86,300
sol87,sol87,95.05937479441569,41.746383880589086,solar87,300
sol88,sol88,99.12695701219207,41.755145452103484,solar88,300
sol89,sol89,99.6279161727707,39.90279365657436,solar89,300
sol90,sol90,78.54987889032655,39.525799819563396,solar90,300
sol91,sol91,83.06931595241966,41.315225597314246,solar91,300
sol92,sol92,84.7994528339731,39.1546755500925,solar92,300
sol93,sol93,81.47277380939855,38.19284114261897,solar93,300
sol94,sol94,84.436995520729,46.67002523327892,solar94,300
sol95,sol95,83.15631361665514,43.39418477433318,solar95,300
sol96,sol96,83.55447342651294,44.74983404202116,solar96,300
sol97,sol97,87.89010131004311,47.31567123401418,solar97,300
sol98,sol98,87.95950741063606,45.45536274372433,solar98,300
sol99,sol99,91.59089925718865,40.86680881479471,solar99,300
sol100,sol100,88.03734149287496,39.93966671342116,solar100,300
sol101,sol101,91.94845872403414,43.70254210856423,solar101,300
sol102,sol102,88.17590174180421,42.56142385259758,solar102,300
sol103,sol103,98.70853347816762,25.012800687309348,solar103,300
sol104,sol104,100.7959059070262,21.93149629909428,solar104,300
sol105,sol105,99.92794710478755,23.031493079670287,solar105,300
sol106,sol106,102.22428360510692,25.486810170619464,solar106,300
sol107,sol107,103.52429635288026,27.36857026967723,solar107,300
sol108,sol108,104.88173078212411,24.622167405601775,solar108,300
sol109,sol109,103.8854803729933,25.50286601318233,solar109,300
sol110,sol110,102.11059316018849,23.084508565812172,solar110,300
sol111,sol111,103.65080570417145,24.08010245493904,solar111,300
sol112,sol112,117.23207485568173,37.423452231058185,solar112,300
sol113,sol113,117.83772628116222,34.34176850972004,solar113,300
sol114,sol114,117.9734499663809,35.72950900969552,solar114,300
sol115,sol115,120.41960919367297,36.71491035494845,solar115,300
sol116,sol116,120.66259341212215,41.65406931753996,solar116,300
sol117,sol117,117.62250887154711,39.58794192212401,solar117,300
sol118,sol118,116.98281320850457,41.017470304648796,solar118,300
sol119,sol119,120.76835071266387,43.70956502065089,solar119,300
sol120,sol120,117.57315630107799,45.58249547209637,solar120,300
sol121,sol121,117.10713963797062,43.73831243352317,solar121,300
sol122,sol122,104.39063184738153,36.54651710645923,solar122,300
sol123,sol123,104.34654362780829,38.18964621288422,solar123,300
sol124,sol124,103.56582621116203,40.7642174458813,solar124,300
sol125,sol125,107.33374317585927,39.99263132997993,solar125,300
sol126,sol126,108.4181437264109,41.9209931629606,solar126,300
sol127,sol127,115.00403829000383,37.85613441297569,solar127,300
sol128,sol128,114.37146805273883,35.96310707058042,solar128,300
sol129,sol129,114.40056606512309,39.86698537928204,solar129,300
sol130,sol130,110.57450841326417,39.79227077362096,solar130,300
sol131,sol131,108.56057227408357,34.5177641911197,solar131,300
sol132,sol132,106.36321903069533,34.85149745806585,solar132,300
sol133,sol133,107.58410124429344,36.195707984653616,solar133,300
sol134,sol134,108.33285238725458,38.311210479283474,solar134,300
sol135,sol135,110.73776064235504,35.74331077428259,solar135,300
sol136,sol136,111.0613017941329,37.60036412596348,solar136,300
won137,won137,78.50623668084653,39.15122475655133,wind_onshore137,300
won138,won138,76.77241146767385,39.196129748578,wind_onshore138,300
won139,won139,79.12072258504251,37.628920517569526,wind_onshore139,300
won140,won140,81.78941991457827,36.98415045465575,wind_onshore140,300
won141,won141,84.3137091827766,37.620721159511206,wind_onshore141,300
won142,won142,82.57571272522922,38.43081367375742,wind_onshore142,300
won143,won143,80.40079538866128,38.326041851687684,wind_onshore143,300
won144,won144,81.40529564163016,39.923095409208386,wind_onshore144,300
won145,won145,82.51621234616614,40.78812467973865,wind_onshore145,300
won146,won146,86.21132677087493,40.3055574031045,wind_onshore146,300
won147,won147,88.48576909472114,39.63949379714393,wind_onshore147,300
won148,won148,85.1788050678064,39.038840129055096,wind_onshore148,300
won149,won149,85.74332829796523,41.252718451006025,wind_onshore149,300
won150,won150,90.44751560041396,41.08136912801888,wind_onshore150,300
won151,won151,89.53492951515645,41.8088466361854,wind_onshore151,300
won152,won152,98.33461672197241,40.98453772342819,wind_onshore152,300
won153,won153,103.49586227456017,41.83385941120393,wind_onshore153,300
won154,won154,98.8899239204764,42.2369407492094,wind_onshore154,300
won155,won155,105.3223146680089,40.25334425846231,wind_onshore155,300
