bus0,bus1,voltage,s_nom,r,x,b,length,type
way/24267175-220,way/27919734-220,220,491.556,0.686132,3.442095,4.49e-05,11435.53,Al/St 240/40 2-bundle 220.0
way/33411203-220,way/37764852-220,220,983.112,0.626853,3.144714,0.00016411,20895.11,Al/St 240/40 2-bundle 220.0
DE41-380,way/796306640-380,380,3396.205,0.274067,2.247348,0.00015843,18271.12,Al/St 240/40 4-bundle 380.0
DE100-220,DE122-220,220,983.112,1.252745,6.284603,0.00032797,41758.16,Al/St 240/40 2-bundle 220.0
way/152924498-380,way/600395952-380,380,3396.205,0.212777,1.744772,0.000123,14185.14,Al/St 240/40 4-bundle 380.0
way/152924498-220,way/600395952-220,220,983.112,0.413018,2.071976,0.00010813,13767.28,Al/St 240/40 2-bundle 220.0
DE39-220,way/29472852-220,220,491.556,1.664692,8.351206,0.00010895,27744.87,Al/St 240/40 2-bundle 220.0
way/32151621-220,DE194-220,220,983.112,0.594847,2.984147,0.00015573,19828.22,Al/St 240/40 2-bundle 220.0
way/22973070-220,way/22973052-220,220,983.112,0.271164,1.360339,7.1e-05,9038.8,Al/St 240/40 2-bundle 220.0
DE127-380,way/24839976-380,380,1698.103,0.132158,1.083699,1.91e-05,4405.28,Al/St 240/40 4-bundle 380.0
DE125-380,way/27919734-380,380,1698.103,0.232095,1.903181,3.35e-05,7736.51,Al/St 240/40 4-bundle 380.0
way/147521567-220,way/1223405794-220,220,491.556,1.291666,6.479859,8.45e-05,21527.77,Al/St 240/40 2-bundle 220.0
way/147521567-220,way/160929097-220,220,983.112,0.943016,4.730796,0.00024688,31433.86,Al/St 240/40 2-bundle 220.0
way/39229429-380,way/26383042-380,380,3396.205,0.301202,2.469855,0.00017411,20080.12,Al/St 240/40 4-bundle 380.0
way/42423415-380,way/22766160-380,380,1698.103,0.662398,5.431665,9.57e-05,22079.94,Al/St 240/40 4-bundle 380.0
way/42488850-380,DE85-380,380,3396.205,0.406783,3.335621,0.00023514,27118.87,Al/St 240/40 4-bundle 380.0
DE61-380,way/42507488-380,380,3396.205,0.196993,1.615345,0.00011387,13132.89,Al/St 240/40 4-bundle 380.0
DE65-380,way/42507488-380,380,3396.205,0.120204,0.985674,6.95e-05,8013.61,Al/St 240/40 4-bundle 380.0
DE68-220,DE64-220,220,983.112,0.539866,2.70833,0.00014134,17995.55,Al/St 240/40 2-bundle 220.0
DE17-380,way/829116805-380,380,3396.205,0.33798,2.77144,0.00019537,22532.03,Al/St 240/40 4-bundle 380.0
DE85-380,way/42809973-380,380,3396.205,0.035169,0.288385,2.03e-05,2344.59,Al/St 240/40 4-bundle 380.0
way/1303270458-220,way/23022100-220,220,983.112,0.108283,0.543221,2.84e-05,3609.44,Al/St 240/40 2-bundle 220.0
DE87-380,way/23067006-380,380,1698.103,0.09081,0.744644,1.31e-05,3027.01,Al/St 240/40 4-bundle 380.0
way/39688875-220,way/1094015892-220,220,983.112,2.682911,13.459272,0.00070238,89430.38,Al/St 240/40 2-bundle 220.0
DE207-380,way/42736239-380,380,3396.205,0.542414,4.447797,0.00031354,36160.95,Al/St 240/40 4-bundle 380.0
way/35176751-380,way/22720647-380,380,3396.205,1.032491,8.466423,0.00059683,68832.71,Al/St 240/40 4-bundle 380.0
DE112-380,DE111-380,380,3396.205,0.04415,0.36203,2.55e-05,2943.33,Al/St 240/40 4-bundle 380.0
DE6-380,way/1107961833-380,380,3396.205,0.158436,1.299174,9.16e-05,10562.39,Al/St 240/40 4-bundle 380.0
way/87722999-220,DE7-220,220,983.112,0.289501,1.45233,7.58e-05,9650.03,Al/St 240/40 2-bundle 220.0
way/24478889-220,way/37554416-220,220,983.112,0.181775,0.911905,4.76e-05,6059.17,Al/St 240/40 2-bundle 220.0
way/152403632-380,way/22767509-380,380,3396.205,0.773352,6.341488,0.00044704,51556.81,Al/St 240/40 4-bundle 380.0
way/60032354-220,DE7-220,220,983.112,0.369961,1.855972,9.69e-05,12332.04,Al/St 240/40 2-bundle 220.0
DE199-380,way/25786404-380,380,1698.103,1.893377,15.525692,0.00027362,63112.57,Al/St 240/40 4-bundle 380.0
way/25306752-220,way/25786404-220,220,491.556,7.44713,37.359768,0.00048741,124118.83,Al/St 240/40 2-bundle 220.0
way/48428875-380,DE191-380,380,1698.103,0.134929,1.106422,1.95e-05,4497.65,Al/St 240/40 4-bundle 380.0
way/28956649-380,way/29084374-380,380,1698.103,1.283414,10.523993,0.00018547,42780.46,Al/St 240/40 4-bundle 380.0
way/29084374-220,way/28956649-220,220,491.556,2.56667,12.87613,0.00016799,42777.84,Al/St 240/40 2-bundle 220.0
way/30613895-380,way/77038371-380,380,1698.103,1.506588,12.354024,0.00021772,50219.61,Al/St 240/40 4-bundle 380.0
DE22-220,DE21-220,220,983.112,0.66306,3.326351,0.00017359,22102.0,Al/St 240/40 2-bundle 220.0
way/82773910-220,DE177-220,220,983.112,0.188164,0.943959,4.93e-05,6272.15,Al/St 240/40 2-bundle 220.0
way/38325076-380,way/31105067-380,380,3396.205,0.397672,3.260914,0.00022988,26511.5,Al/St 240/40 4-bundle 380.0
way/149987048-380,way/198448981-380,380,3396.205,0.867459,7.113161,0.00050144,57830.58,Al/St 240/40 4-bundle 380.0
DE57-380,way/952004951-380,380,3396.205,0.557062,4.567911,0.00032201,37137.49,Al/St 240/40 4-bundle 380.0
way/953757606-380,way/810315511-380,380,3396.205,0.373883,3.065839,0.00021612,24925.52,Al/St 240/40 4-bundle 380.0
way/24262656-380,way/953757608-380,380,3396.205,0.285399,2.340272,0.00016498,19026.6,Al/St 240/40 4-bundle 380.0
way/57727004-380,way/683227471-380,380,1698.103,0.793616,6.507654,0.00011469,26453.88,Al/St 240/40 4-bundle 380.0
way/22761692-380,DE130-380,380,1698.103,0.068004,0.557633,9.83e-06,2266.8,Al/St 240/40 4-bundle 380.0
way/24839976-220,DE129-220,220,983.112,0.335691,1.684048,8.79e-05,11189.69,Al/St 240/40 2-bundle 220.0
way/61918154-220,way/979801144-220,220,491.556,2.980914,14.954252,0.0001951,49681.9,Al/St 240/40 2-bundle 220.0
way/61918154-380,way/952346322-380,380,3396.205,0.688814,5.648274,0.00039817,45920.93,Al/St 240/40 4-bundle 380.0
way/29077623-220,way/979801144-220,220,491.556,3.616681,18.143681,0.00023671,60278.01,Al/St 240/40 2-bundle 220.0
DE67-380,DE62-380,380,3396.205,0.213444,1.750237,0.00012338,14229.57,Al/St 240/40 4-bundle 380.0
DE67-220,DE62-220,220,983.112,0.427483,2.144539,0.00011191,14249.43,Al/St 240/40 2-bundle 220.0
way/24462426-380,DE66-380,380,3396.205,0.199795,1.638318,0.00011549,13319.66,Al/St 240/40 4-bundle 380.0
way/24462426-220,DE66-220,220,983.112,0.399916,2.006248,0.0001047,13330.55,Al/St 240/40 2-bundle 220.0
way/113546939-220,DE100-220,220,983.112,0.123106,0.61758,3.22e-05,4103.52,Al/St 240/40 2-bundle 220.0
way/106096507-380,DE124-380,380,3396.205,0.160413,1.315388,9.27e-05,10694.21,Al/St 240/40 4-bundle 380.0
way/59925390-380,DE89-380,380,1698.103,0.316134,2.592296,4.57e-05,10537.79,Al/St 240/40 4-bundle 380.0
DE89-220,DE86-220,220,491.556,0.310751,1.558933,2.03e-05,5179.18,Al/St 240/40 2-bundle 220.0
way/59925390-380,way/26291794-380,380,3396.205,0.157135,1.28851,9.08e-05,10475.69,Al/St 240/40 4-bundle 380.0
DE31-380,way/206289192-380,380,1698.103,1.176073,9.6438,0.00016996,39202.44,Al/St 240/40 4-bundle 380.0
way/28452784-220,DE72-220,220,983.112,0.222608,1.116748,5.83e-05,7420.25,Al/St 240/40 2-bundle 220.0
DE80-380,way/1076001174-380,380,1698.103,0.07948,0.651733,1.15e-05,2649.32,Al/St 240/40 4-bundle 380.0
way/1076001174-220,DE80-220,220,491.556,0.158758,0.796437,1.04e-05,2645.97,Al/St 240/40 2-bundle 220.0
way/68549340-380,DE87-380,380,3396.205,0.066062,0.541707,3.82e-05,4404.12,Al/St 240/40 4-bundle 380.0
way/68549340-220,DE87-220,220,983.112,0.132792,0.666172,3.48e-05,4426.39,Al/St 240/40 2-bundle 220.0
DE113-220,way/93278553-220,220,983.112,0.08778,0.440361,2.3e-05,2925.99,Al/St 240/40 2-bundle 220.0
DE89-220,way/25051880-220,220,491.556,0.631586,3.168455,4.13e-05,10526.43,Al/St 240/40 2-bundle 220.0
DE82-220,DE84-220,220,491.556,0.127274,0.63849,8.33e-06,2121.23,Al/St 240/40 2-bundle 220.0
DE78-220,way/59925390-220,220,983.112,0.172319,0.864466,4.51e-05,5743.96,Al/St 240/40 2-bundle 220.0
DE78-220,way/22944791-220,220,491.556,0.30464,1.528276,1.99e-05,5077.33,Al/St 240/40 2-bundle 220.0
way/953015049-380,DE30-380,380,1698.103,1.256411,10.302573,0.00018157,41880.38,Al/St 240/40 4-bundle 380.0
way/25044557-380,DE112-380,380,1698.103,0.203608,1.669585,2.94e-05,6786.93,Al/St 240/40 4-bundle 380.0
DE111-380,way/25043127-380,380,3396.205,0.076661,0.628617,4.43e-05,5110.71,Al/St 240/40 4-bundle 380.0
way/170123812-380,DE26-380,380,3396.205,1.292416,10.597809,0.00074708,86161.05,Al/St 240/40 4-bundle 380.0
DE27-380,way/942448206-380,380,3396.205,0.040441,0.331613,2.34e-05,2696.04,Al/St 240/40 4-bundle 380.0
way/112695048-380,way/42488850-380,380,3396.205,0.072325,0.593067,4.18e-05,4821.68,Al/St 240/40 4-bundle 380.0
way/42560068-380,way/26383042-380,380,3396.205,0.438351,3.594478,0.00025339,29223.4,Al/St 240/40 4-bundle 380.0
way/32904794-380,DE30-380,380,3396.205,0.187967,1.541333,0.00010866,12531.16,Al/St 240/40 4-bundle 380.0
DE21-220,way/27149550-220,220,983.112,0.743955,3.732174,0.00019477,24798.5,Al/St 240/40 2-bundle 220.0
DE135-220,way/90148336-220,220,983.112,0.331464,1.662846,8.68e-05,11048.81,Al/St 240/40 2-bundle 220.0
DE35-380,way/33411203-380,380,1698.103,0.126874,1.040364,1.83e-05,4229.12,Al/St 240/40 4-bundle 380.0
DE35-220,way/33411203-220,220,491.556,0.25307,1.26957,1.66e-05,4217.84,Al/St 240/40 2-bundle 220.0
DE39-220,way/61918154-220,220,491.556,2.08688,10.46918,0.00013659,34781.33,Al/St 240/40 2-bundle 220.0
way/796306640-380,way/61918154-380,380,3396.205,0.28308,2.321254,0.00016364,18871.98,Al/St 240/40 4-bundle 380.0
way/829116805-220,way/1128250707-220,220,983.112,0.779285,3.909412,0.00020402,25976.16,Al/St 240/40 2-bundle 220.0
DE129-220,way/22761692-220,220,1966.224,0.113326,0.568518,0.00011867,7555.06,Al/St 240/40 2-bundle 220.0
DE114-380,DE110-380,380,3396.205,0.187332,1.536121,0.00010829,12488.79,Al/St 240/40 4-bundle 380.0
DE93-220,way/23380800-220,220,491.556,0.289797,1.453815,1.9e-05,4829.95,Al/St 240/40 2-bundle 220.0
DE97-220,DE113-220,220,491.556,0.895959,4.494728,5.86e-05,14932.65,Al/St 240/40 2-bundle 220.0
way/169244940-220,way/23284340-220,220,491.556,1.642817,8.241467,0.00010752,27380.29,Al/St 240/40 2-bundle 220.0
way/870598507-380,DE133-380,380,3396.205,0.310234,2.543919,0.00017933,20682.27,Al/St 240/40 4-bundle 380.0
DE136-380,DE138-380,380,3396.205,0.305286,2.503342,0.00017647,20352.37,Al/St 240/40 4-bundle 380.0
way/91854336-380,DE110-380,380,1698.103,0.043428,0.356112,6.28e-06,1447.61,Al/St 240/40 4-bundle 380.0
way/91854336-220,DE110-220,220,491.556,0.086843,0.435664,5.68e-06,1447.39,Al/St 240/40 2-bundle 220.0
way/24921206-220,way/59925390-220,220,983.112,0.170128,0.853476,4.45e-05,5670.94,Al/St 240/40 2-bundle 220.0
DE105-220,DE102-220,220,983.112,0.16341,0.819775,4.28e-05,5447.01,Al/St 240/40 2-bundle 220.0
way/78441561-380,way/24976300-380,380,1698.103,0.701016,5.748331,0.00010131,23367.2,Al/St 240/40 4-bundle 380.0
way/28956649-380,way/78441561-380,380,1698.103,2.676914,21.950696,0.00038685,89230.47,Al/St 240/40 4-bundle 380.0
way/24976300-220,way/28956649-220,220,491.556,6.752333,33.874206,0.00044194,112538.89,Al/St 240/40 2-bundle 220.0
way/27919734-380,way/24839976-380,380,3396.205,0.162051,1.328816,9.37e-05,10803.38,Al/St 240/40 4-bundle 380.0
way/27919734-220,way/24839976-220,220,983.112,0.325738,1.63412,8.53e-05,10857.94,Al/St 240/40 2-bundle 220.0
DE104-380,DE95-380,380,3396.205,0.272358,2.233337,0.00015744,18157.21,Al/St 240/40 4-bundle 380.0
DE104-380,way/25943440-380,380,3396.205,0.653275,5.356852,0.00037763,43551.64,Al/St 240/40 4-bundle 380.0
DE50-380,way/979801144-380,380,3396.205,0.303501,2.488706,0.00017544,20233.38,Al/St 240/40 4-bundle 380.0
way/1089769599-380,way/22720647-380,380,3396.205,0.859629,7.04896,0.00049691,57308.62,Al/St 240/40 4-bundle 380.0
DE136-380,way/26927264-380,380,3396.205,0.160717,1.317882,9.29e-05,10714.49,Al/St 240/40 4-bundle 380.0
DE126-220,way/22761839-220,220,491.556,0.128372,0.643999,8.4e-06,2139.53,Al/St 240/40 2-bundle 220.0
way/870598507-380,DE136-380,380,3396.205,0.237984,1.951471,0.00013757,15865.62,Al/St 240/40 4-bundle 380.0
DE100-220,way/63114179-220,220,491.556,0.248448,1.246381,1.63e-05,4140.8,Al/St 240/40 2-bundle 220.0
way/42049947-380,DE209-380,380,1698.103,0.487113,3.994324,7.04e-05,16237.09,Al/St 240/40 4-bundle 380.0
way/26814283-380,way/42736239-380,380,3396.205,0.509783,4.180224,0.00029468,33985.56,Al/St 240/40 4-bundle 380.0
DE168-380,DE165-380,380,3396.205,0.279734,2.293815,0.0001617,18648.9,Al/St 240/40 4-bundle 380.0
way/883928228-380,way/1128250707-380,380,3396.205,0.088759,0.727827,5.13e-05,5917.29,Al/St 240/40 4-bundle 380.0
way/89176956-220,DE164-220,220,491.556,0.102926,0.516347,6.74e-06,1715.44,Al/St 240/40 2-bundle 220.0
way/24462426-380,DE67-380,380,1698.103,0.102415,0.839805,1.48e-05,3413.84,Al/St 240/40 4-bundle 380.0
way/24462426-220,DE67-220,220,491.556,0.204838,1.027602,1.34e-05,3413.96,Al/St 240/40 2-bundle 220.0
way/35176751-380,way/907539360-380,380,3396.205,0.624849,5.123765,0.0003612,41656.63,Al/St 240/40 4-bundle 380.0
way/1071504343-380,way/603661085-380,380,3396.205,0.685921,5.624555,0.0003965,45728.09,Al/St 240/40 4-bundle 380.0
DE147-380,way/152403632-380,380,3396.205,0.086418,0.708624,5e-05,5761.17,Al/St 240/40 4-bundle 380.0
way/22964137-380,DE91-380,380,3396.205,0.155624,1.27612,9e-05,10374.96,Al/St 240/40 4-bundle 380.0
way/33816726-380,way/92165128-380,380,3396.205,0.168387,1.380775,9.73e-05,11225.81,Al/St 240/40 4-bundle 380.0
way/952004951-220,DE60-220,220,983.112,0.460597,2.310661,0.00012058,15353.23,Al/St 240/40 2-bundle 220.0
way/810315511-380,DE57-380,380,3396.205,0.156131,1.280273,9.03e-05,10408.72,Al/St 240/40 4-bundle 380.0
DE40-220,DE43-220,220,983.112,0.277094,1.390089,7.25e-05,9236.47,Al/St 240/40 2-bundle 220.0
DE181-380,way/46584363-380,380,1698.103,0.0635,0.520703,9.18e-06,2116.68,Al/St 240/40 4-bundle 380.0
way/26472665-220,DE29-220,220,491.556,1.776833,8.913778,0.00011629,29613.88,Al/St 240/40 2-bundle 220.0
way/33169401-380,way/26472665-380,380,1698.103,1.118047,9.167987,0.00016157,37268.24,Al/St 240/40 4-bundle 380.0
way/951773852-380,way/32904794-380,380,3396.205,0.788266,6.463783,0.00045566,52551.08,Al/St 240/40 4-bundle 380.0
DE23-220,DE24-220,220,491.556,0.076445,0.383498,5e-06,1274.08,Al/St 240/40 2-bundle 220.0
way/1094015892-380,way/32063539-380,380,1698.103,1.05014,8.611146,0.00015176,35004.66,Al/St 240/40 4-bundle 380.0
way/1094015892-380,way/32063539-380,380,1698.103,1.05014,8.611146,0.00015176,35004.66,Al/St 240/40 4-bundle 380.0
way/234171369-380,way/1094015892-380,380,1698.103,1.39964,11.477049,0.00020227,46654.67,Al/St 240/40 4-bundle 380.0
way/30040568-380,way/1094015892-380,380,1698.103,2.134738,17.504848,0.0003085,71157.92,Al/St 240/40 4-bundle 380.0
way/23161029-220,way/32843531-220,220,491.556,1.662754,8.341484,0.00010883,27712.57,Al/St 240/40 2-bundle 220.0
way/32843531-380,way/157328339-380,380,1698.103,2.515869,20.630123,0.00036358,83862.29,Al/St 240/40 4-bundle 380.0
way/42488850-380,way/42797575-380,380,1698.103,3.427279,28.103692,0.00049529,114242.65,Al/St 240/40 4-bundle 380.0
way/42488850-380,way/42799487-380,380,1698.103,2.018804,16.554194,0.00029174,67293.47,Al/St 240/40 4-bundle 380.0
way/35763480-380,way/32472806-380,380,1698.103,0.732895,6.009736,0.00010591,24429.82,Al/St 240/40 4-bundle 380.0
way/24268944-380,DE141-380,380,1698.103,0.366024,3.001397,5.29e-05,12200.8,Al/St 240/40 4-bundle 380.0
way/25426571-380,DE141-380,380,1698.103,0.057892,0.474711,8.37e-06,1929.72,Al/St 240/40 4-bundle 380.0
DE141-380,way/870598507-380,380,1698.103,0.437892,3.590712,6.33e-05,14596.39,Al/St 240/40 4-bundle 380.0
DE141-380,way/870598507-380,380,1698.103,0.437892,3.590712,6.33e-05,14596.39,Al/St 240/40 4-bundle 380.0
way/22767509-220,way/152403632-220,220,983.112,1.521732,7.634021,0.00039839,50724.39,Al/St 240/40 2-bundle 220.0
way/92165128-380,way/152403632-380,380,1698.103,2.198393,18.026821,0.0003177,73279.76,Al/St 240/40 4-bundle 380.0
way/22761839-220,way/27871140-220,220,983.112,0.300691,1.508465,7.87e-05,10023.02,Al/St 240/40 2-bundle 220.0
way/22766160-220,way/22767509-220,220,491.556,1.000733,5.020346,6.55e-05,16678.89,Al/St 240/40 2-bundle 220.0
way/27871140-220,way/29374542-220,220,983.112,0.339666,1.703993,8.89e-05,11322.21,Al/St 240/40 2-bundle 220.0
way/22766160-220,way/22767509-220,220,491.556,1.000733,5.020346,6.55e-05,16678.89,Al/St 240/40 2-bundle 220.0
way/870598507-380,way/26593935-380,380,5094.308,0.043673,0.358117,5.68e-05,4367.28,Al/St 240/40 4-bundle 380.0
way/23084554-220,way/22690852-220,220,983.112,0.138882,0.696726,3.64e-05,4629.41,Al/St 240/40 2-bundle 220.0
way/24839976-380,way/26927264-380,380,1698.103,0.394449,3.234484,5.7e-05,13148.31,Al/St 240/40 4-bundle 380.0
way/275138524-380,DE69-380,380,1698.103,0.063912,0.524081,9.24e-06,2130.41,Al/St 240/40 4-bundle 380.0
DE69-380,DE75-380,380,1698.103,0.146586,1.202008,2.12e-05,4886.21,Al/St 240/40 4-bundle 380.0
DE75-380,way/32472806-380,380,1698.103,0.071184,0.583706,1.03e-05,2372.79,Al/St 240/40 4-bundle 380.0
way/275138524-380,DE69-380,380,1698.103,0.063912,0.524081,9.24e-06,2130.41,Al/St 240/40 4-bundle 380.0
DE69-380,DE75-380,380,1698.103,0.146586,1.202008,2.12e-05,4886.21,Al/St 240/40 4-bundle 380.0
DE75-380,way/32472806-380,380,1698.103,0.071184,0.583706,1.03e-05,2372.79,Al/St 240/40 4-bundle 380.0
way/42507488-220,way/24414688-220,220,491.556,1.499099,7.520479,9.81e-05,24984.98,Al/St 240/40 2-bundle 220.0
way/24921206-220,way/150267232-220,220,491.556,0.205869,1.032776,1.35e-05,3431.15,Al/St 240/40 2-bundle 220.0
way/24921206-220,way/150267232-220,220,491.556,0.205869,1.032776,1.35e-05,3431.15,Al/St 240/40 2-bundle 220.0
way/946025110-380,way/398680313-380,380,1698.103,3.22477,26.443118,0.00046602,107492.35,Al/St 240/40 4-bundle 380.0
way/398680313-380,way/28729619-380,380,1698.103,0.236429,1.938719,3.42e-05,7880.97,Al/St 240/40 4-bundle 380.0
DE92-220,way/24921206-220,220,491.556,0.510488,2.560947,3.34e-05,8508.13,Al/St 240/40 2-bundle 220.0
DE92-220,way/24921206-220,220,491.556,0.506171,2.539293,3.31e-05,8436.19,Al/St 240/40 2-bundle 220.0
way/18629425-380,way/26245195-380,380,1698.103,1.323445,10.852253,0.00019126,44114.85,Al/St 240/40 4-bundle 380.0
way/24158385-220,way/26245195-220,220,983.112,0.167952,0.842561,4.4e-05,5598.41,Al/St 240/40 2-bundle 220.0
way/24858617-220,way/24414688-220,220,491.556,0.105529,0.529402,6.91e-06,1758.81,Al/St 240/40 2-bundle 220.0
way/24237879-220,way/18629425-220,220,983.112,0.924168,4.636243,0.00024195,30805.6,Al/St 240/40 2-bundle 220.0
way/1089769599-380,way/1280364401-380,380,1698.103,0.165917,1.360518,2.4e-05,5530.56,Al/St 240/40 4-bundle 380.0
way/23583867-380,way/1089911133-380,380,1698.103,0.854371,7.005839,0.00012347,28479.02,Al/St 240/40 4-bundle 380.0
way/28327356-380,way/28343121-380,380,1698.103,0.764621,6.269895,0.0001105,25487.38,Al/St 240/40 4-bundle 380.0
way/29713902-380,DE103-380,380,1698.103,0.126978,1.041222,1.84e-05,4232.61,Al/St 240/40 4-bundle 380.0
way/29713902-380,DE103-380,380,1698.103,0.126978,1.041222,1.84e-05,4232.61,Al/St 240/40 4-bundle 380.0
way/24462426-220,way/37554416-220,220,491.556,1.135562,5.696738,7.43e-05,18926.04,Al/St 240/40 2-bundle 220.0
way/24462426-220,DE83-220,220,491.556,1.202017,6.03012,7.87e-05,20033.62,Al/St 240/40 2-bundle 220.0
way/26472665-380,way/33169401-380,380,1698.103,1.115519,9.147259,0.00016121,37183.98,Al/St 240/40 4-bundle 380.0
way/946710698-220,way/1091984573-220,220,491.556,3.388541,16.999183,0.00022178,56475.69,Al/St 240/40 2-bundle 220.0
way/946710698-220,way/1091984573-220,220,491.556,3.388541,16.999183,0.00022178,56475.69,Al/St 240/40 2-bundle 220.0
way/11285720-380,way/23583867-380,380,1698.103,0.890089,7.298731,0.00012863,29669.64,Al/St 240/40 4-bundle 380.0
way/11285720-380,way/23583867-380,380,1698.103,0.890089,7.298731,0.00012863,29669.64,Al/St 240/40 4-bundle 380.0
way/1040551074-220,way/91854336-220,220,491.556,0.305066,1.530413,2e-05,5084.43,Al/St 240/40 2-bundle 220.0
way/31024391-380,way/1134105414-380,380,1698.103,0.155525,1.275306,2.25e-05,5184.17,Al/St 240/40 4-bundle 380.0
way/142487746-380,DE20-380,380,1698.103,0.813806,6.67321,0.00011761,27126.87,Al/St 240/40 4-bundle 380.0
DE20-380,way/142487746-380,380,1698.103,0.813299,6.66905,0.00011753,27109.96,Al/St 240/40 4-bundle 380.0
way/37554416-220,way/24921206-220,220,491.556,0.595845,2.989156,3.9e-05,9930.75,Al/St 240/40 2-bundle 220.0
way/37554416-220,way/24921206-220,220,491.556,0.595845,2.989156,3.9e-05,9930.75,Al/St 240/40 2-bundle 220.0
way/92024105-220,way/91854336-220,220,491.556,0.331631,1.663684,2.17e-05,5527.19,Al/St 240/40 2-bundle 220.0
way/149256409-380,way/24757392-380,380,1698.103,1.699955,13.939629,0.00024567,56665.16,Al/St 240/40 4-bundle 380.0
way/156673637-220,way/167352587-220,220,491.556,1.931348,9.688928,0.00012641,32189.13,Al/St 240/40 2-bundle 220.0
way/35763480-380,way/22964137-380,380,1698.103,0.253324,2.077256,3.66e-05,8444.13,Al/St 240/40 4-bundle 380.0
way/32472806-380,way/22964137-380,380,1698.103,0.490614,4.023032,7.09e-05,16353.79,Al/St 240/40 4-bundle 380.0
way/22964137-380,DE96-380,380,1698.103,0.102428,0.839908,1.48e-05,3414.26,Al/St 240/40 4-bundle 380.0
DE96-380,way/24667346-380,380,1698.103,0.216835,1.778044,3.13e-05,7227.82,Al/St 240/40 4-bundle 380.0
way/22964137-380,DE96-380,380,1698.103,0.102428,0.839908,1.48e-05,3414.26,Al/St 240/40 4-bundle 380.0
DE96-380,way/24667346-380,380,1698.103,0.216835,1.778044,3.13e-05,7227.82,Al/St 240/40 4-bundle 380.0
way/29309786-380,way/456386244-380,380,1698.103,1.954072,16.02339,0.00028239,65135.73,Al/St 240/40 4-bundle 380.0
way/456386244-380,way/952004951-380,380,1698.103,1.440777,11.814369,0.00020821,48025.89,Al/St 240/40 4-bundle 380.0
way/156673636-380,way/29309786-380,380,1698.103,1.224975,10.044793,0.00017703,40832.49,Al/St 240/40 4-bundle 380.0
way/29309786-380,way/148446247-380,380,1698.103,1.520558,12.468576,0.00021974,50685.27,Al/St 240/40 4-bundle 380.0
way/42410916-380,way/148446247-380,380,1698.103,2.678024,21.959795,0.00038701,89267.46,Al/St 240/40 4-bundle 380.0
way/29309786-380,way/456386244-380,380,1698.103,1.954072,16.02339,0.00028239,65135.73,Al/St 240/40 4-bundle 380.0
way/449010725-380,way/907539360-380,380,1698.103,0.811674,6.655729,0.0001173,27055.81,Al/St 240/40 4-bundle 380.0
way/449010725-380,way/907539360-380,380,1698.103,0.811674,6.655729,0.0001173,27055.81,Al/St 240/40 4-bundle 380.0
way/499165542-380,way/108797675-380,380,1698.103,0.081754,0.670384,1.18e-05,2725.14,Al/St 240/40 4-bundle 380.0
way/499165542-380,way/108797675-380,380,1698.103,0.081754,0.670384,1.18e-05,2725.14,Al/St 240/40 4-bundle 380.0
way/957746797-380,way/25943440-380,380,1698.103,0.960304,7.874494,0.00013878,32010.14,Al/St 240/40 4-bundle 380.0
way/29309786-380,way/143882655-380,380,1698.103,3.891922,31.913764,0.00056243,129730.75,Al/St 240/40 4-bundle 380.0
way/948341123-380,way/143882655-380,380,1698.103,2.177954,17.859221,0.00031474,72598.46,Al/St 240/40 4-bundle 380.0
DE47-220,way/26472665-220,220,491.556,1.237382,6.207535,8.1e-05,20623.04,Al/St 240/40 2-bundle 220.0
way/202747445-380,way/24042358-380,380,1698.103,1.519394,12.459034,0.00021957,50646.48,Al/St 240/40 4-bundle 380.0
way/157328339-380,way/1068350839-380,380,1698.103,2.122844,17.407322,0.00030678,70761.47,Al/St 240/40 4-bundle 380.0
way/27739871-220,way/33042984-220,220,491.556,4.490597,22.52783,0.00029391,74843.29,Al/St 240/40 2-bundle 220.0
way/26474759-380,way/26472665-380,380,1698.103,1.453877,11.92179,0.0002101,48462.56,Al/St 240/40 4-bundle 380.0
way/941453716-380,way/1091984573-380,380,1698.103,1.66839,13.680796,0.0002411,55612.99,Al/St 240/40 4-bundle 380.0
way/149256409-380,way/25746125-380,380,1698.103,0.24212,1.985387,3.5e-05,8070.68,Al/St 240/40 4-bundle 380.0
way/289836713-380,way/1089769599-380,380,1698.103,0.424952,3.484607,6.14e-05,14165.07,Al/St 240/40 4-bundle 380.0
way/289836713-380,way/1089769599-380,380,1698.103,0.424952,3.484607,6.14e-05,14165.07,Al/St 240/40 4-bundle 380.0
way/603661085-380,way/289836713-380,380,1698.103,0.68013,5.577064,9.83e-05,22670.99,Al/St 240/40 4-bundle 380.0
way/603661085-380,way/289836713-380,380,1698.103,0.68013,5.577064,9.83e-05,22670.99,Al/St 240/40 4-bundle 380.0
way/1102237380-380,way/275466323-380,380,1698.103,0.092391,0.757604,1.34e-05,3079.69,Al/St 240/40 4-bundle 380.0
way/58429825-380,way/30164703-380,380,1698.103,0.285941,2.344717,4.13e-05,9531.37,Al/St 240/40 4-bundle 380.0
way/58429825-380,way/30164703-380,380,1698.103,0.285941,2.344717,4.13e-05,9531.37,Al/St 240/40 4-bundle 380.0
way/143854536-380,way/31653753-380,380,1698.103,1.404898,11.520168,0.00020303,46829.95,Al/St 240/40 4-bundle 380.0
