bus_id,station_id,voltage,dc,symbol,under_construction,tags,x,y,country
NO76-300,,300.0,f,Substation,f,NO76,6.245588099999998,60.13456679700485,NO
NO77-300,,300.0,f,Substation,f,NO77,6.257223500000008,60.114361597001455,NO
NO78-300,,300.0,f,Substation,f,NO78,10.844127598485269,59.930377758754105,NO
NO79-300,,300.0,f,Substation,f,NO79,5.548759499999992,59.90144399696501,NO
NO8-420,,420.0,f,Substation,f,NO8,16.491712299999982,67.98454169793669,NO
NO80-300,,300.0,f,Substation,f,NO80,5.957698550608511,59.83931299705047,NO
NO81-300,,300.0,f,Substation,f,NO81,6.880565000000009,59.83186269695297,NO
NO82-300,,300.0,f,Substation,f,NO82,6.1192238,59.78724229694518,NO
NO83-300,,300.0,f,Substation,f,NO83,6.147843000000002,59.778948596943685,NO
NO84-300,,300.0,f,Substation,f,NO84,9.819146669586477,59.72749861887493,NO
NO84-420,,420.0,f,Substation,f,NO84,9.819521813347576,59.72768997452378,NO
NO85-300,,300.0,f,Substation,f,NO85,9.094020200013784,59.54227654690203,NO
NO86-420,,420.0,f,Substation,f,NO86,6.684334400000002,59.54186069690163,NO
NO87-300,,300.0,f,Substation,f,NO87,8.631587606653556,59.49973348061359,NO
NO88-300,,300.0,f,Substation,f,NO88,6.690121299999995,59.48085449689056,NO
NO89-300,,300.0,f,Substation,f,NO89,7.98704244972473,59.47544844699188,NO
NO9-420,,420.0,f,Substation,f,NO9,16.43582049999999,67.9816518979364,NO
NO90-420,,420.0,f,Substation,f,NO90,9.457948001302611,59.231361847007264,NO
NO91-420,,420.0,f,Substation,f,NO91,9.438009547951506,59.224103446902994,NO
NO92-420,,420.0,f,Substation,f,NO92,6.632306999905655,59.0653086468454,NO
NO93-300,,300.0,f,Substation,f,NO93,6.647718899999993,59.04780979680989,NO
NO94-420,,420.0,f,Substation,f,NO94,6.30128150000001,59.01802829680416,NO
NO95-420,,420.0,f,Substation,f,NO95,6.287580700000001,58.99528349679987,NO
NO96-300,,300.0,f,Substation,f,NO96,5.650635389844621,58.96284174844709,NO
NO97-420,,420.0,f,Substation,f,NO97,6.112912599999998,58.88633029677879,NO
NO98-420,,420.0,f,Substation,f,NO98,6.0864204000000015,58.87127399677581,NO
NO99-300,,300.0,f,Substation,f,NO99,6.689654599999997,58.64749649673163,NO
relation/10086891-300,,300.0,f,Substation,f,relation/10086891,5.976015034178005,60.926333752247686,NO
relation/10104222-420,,420.0,f,Substation,f,relation/10104222,6.945521884026759,62.84251191211328,NO
relation/10175479-300,,300.0,f,Substation,f,relation/10175479,6.4536389229455455,58.29499065865814,NO
relation/10220813-420,,420.0,f,Substation,f,relation/10220813,7.144657803750032,60.49908465691788,NO
relation/10308957-300,,300.0,f,Substation,f,relation/10308957,10.7207909575547,59.95806758250444,NO
relation/10327289-300,,300.0,f,Substation,f,relation/10327289,6.555750183737348,60.12249768150892,NO
relation/10547156-300,,300.0,f,Substation,f,relation/10547156,7.93885857869641,59.46328803077655,NO
relation/11036958-300,,300.0,f,Substation,f,relation/11036958,6.670453273937847,59.48474196695096,NO
relation/11036958-420,,420.0,f,Substation,f,relation/11036958,6.670807995082767,59.48494150943383,NO
relation/11512349-300,,300.0,f,Substation,f,relation/11512349,5.986809177891344,59.84627020441584,NO
relation/11568632-420,,420.0,f,Substation,f,relation/11568632,9.475947112534437,59.12861697406245,NO
relation/11981383,,450.0,t,Substation,f,relation/11981383,6.865913763398876,58.282510422352445,NO
relation/12274653-420,,420.0,f,Substation,f,relation/12274653,6.602145560303242,59.56031432202856,NO
relation/12277754-300,,300.0,f,Substation,f,relation/12277754,8.971500960878783,60.70524496729824,NO
relation/12832053,,515.0,t,Substation,f,relation/12832053,6.654776609920736,59.53010059373906,NO
relation/12832053-420,,420.0,f,Substation,f,relation/12832053,6.654956104800672,59.52990729398316,NO
relation/12969006-300,,300.0,f,Substation,f,relation/12969006,5.551698848289848,59.27351907738526,NO
relation/13284562-300,,300.0,f,Substation,f,relation/13284562,9.633863619287672,59.11708854265632,NO
relation/13447791-420,,420.0,f,Substation,f,relation/13447791,6.016692726490472,61.44620588741697,NO
relation/13989591-300,,300.0,f,Substation,f,relation/13989591,5.316238069958961,59.31761072325926,NO
relation/17099135-300,,300.0,f,Substation,f,relation/17099135,5.680166271739917,58.9262588766886,NO
relation/3993780-300,,300.0,f,Substation,f,relation/3993780,7.301546250295709,60.862811152822616,NO
relation/3993780-420,,420.0,f,Substation,f,relation/3993780,7.301919374829291,60.86300925163511,NO
relation/7802012-300,,300.0,f,Substation,f,relation/7802012,6.012479163845273,60.88824812532687,NO
relation/7805329-300,,300.0,f,Substation,f,relation/7805329,6.3310626541990045,60.13221886183165,NO
relation/7809753-300,,300.0,f,Substation,f,relation/7809753,5.766324384182823,59.86232599272888,NO
relation/7812776-420,,420.0,f,Substation,f,relation/7812776,8.183680269382291,60.62602992000319,NO
relation/7814748-300,,300.0,f,Substation,f,relation/7814748,7.245772182273138,61.43798342457297,NO
relation/7839089-420,,420.0,f,Substation,f,relation/7839089,7.110930011268621,62.85919205077578,NO
relation/7839720-300,,300.0,f,Substation,f,relation/7839720,8.522882009399853,62.66384738830419,NO
relation/7839720-420,,420.0,f,Substation,f,relation/7839720,8.52328463886981,62.6640425459925,NO
relation/7842286-300,,300.0,f,Substation,f,relation/7842286,9.312599820193672,61.48306439232077,NO
relation/7845549-300,,300.0,f,Substation,f,relation/7845549,7.818501275346328,61.059422687430775,NO
relation/7847764-420,,420.0,f,Substation,f,relation/7847764,8.576666757981386,60.43759241621972,NO
relation/7851611-300,,300.0,f,Substation,f,relation/7851611,9.069934634797598,60.60603846440761,NO
relation/7854485-300,,300.0,f,Substation,f,relation/7854485,8.961312878529048,60.26680667135976,NO
relation/7854485-420,,420.0,f,Substation,f,relation/7854485,8.961689115714721,60.26700036421985,NO
relation/7879876-300,,300.0,f,Substation,f,relation/7879876,8.493090650804385,59.86546681192415,NO
relation/7879879-420,,420.0,f,Substation,f,relation/7879879,8.67793104060643,59.882397858616,NO
relation/7883264-300,,300.0,f,Substation,f,relation/7883264,7.850781238790937,59.624699733692246,NO
relation/7883882-300,,300.0,f,Substation,f,relation/7883882,8.036144306932275,59.448024771517176,NO
relation/7928148,,500.0,t,Substation,f,relation/7928148,7.900400664968465,58.25974981208866,NO
relation/7928148-420,,420.0,f,Substation,f,relation/7928148,7.9005754406029824,58.25984794935619,NO
relation/8182117-420,,420.0,f,Substation,f,relation/8182117,7.249616362912333,59.3460548524069,NO
relation/8193470-300,,300.0,f,Substation,f,relation/8193470,6.890474719054764,58.27890984913606,NO
relation/8196063-300,,300.0,f,Substation,f,relation/8196063,9.841908210717754,61.58165914357311,NO
relation/8206955-300,,300.0,f,Substation,f,relation/8206955,10.577146485847887,60.2887244688693,NO
relation/8211981-300,,300.0,f,Substation,f,relation/8211981,11.12196897226023,61.81302762074036,NO
relation/8239198-300,,300.0,f,Substation,f,relation/8239198,10.933286297062818,59.92992896116603,NO
relation/8293948-420,,420.0,f,Substation,f,relation/8293948,15.99032091378428,67.62269397550581,NO
relation/8294222-420,,420.0,f,Substation,f,relation/8294222,15.707444381570047,67.32420494410522,NO
relation/8332571-300,,300.0,f,Substation,f,relation/8332571,6.031951351867062,58.49502081357644,NO
relation/8473044-220,,220.0,f,Substation,f,relation/8473044,13.782692113781762,66.05082327954955,NO
relation/8473044-300,,300.0,f,Substation,f,relation/8473044,13.783069811199487,66.05064850497526,NO
relation/8473044-420,,420.0,f,Substation,f,relation/8473044,13.783249560908912,66.05087161443245,NO
relation/8476872-300,,300.0,f,Substation,f,relation/8476872,13.290527015659809,65.85201431785116,NO
relation/8481866-300,,300.0,f,Substation,f,relation/8481866,13.42668085269571,65.5346155116061,NO
relation/8482013-300,,300.0,f,Substation,f,relation/8482013,12.792255721247445,65.20460662604397,NO
relation/8488332-300,,300.0,f,Substation,f,relation/8488332,12.836707504294605,64.70452653703856,NO
relation/8488332-420,,420.0,f,Substation,f,relation/8488332,12.837168556700854,64.70471006626043,NO
relation/8520950-300,,300.0,f,Substation,f,relation/8520950,10.44000163740998,63.392051610466055,NO
relation/8527323-420,,420.0,f,Substation,f,relation/8527323,11.687439233801031,63.02939217810527,NO
relation/8679746-300,,300.0,f,Substation,f,relation/8679746,7.699670197544551,61.506038090257015,NO
relation/8721337-300,,300.0,f,Substation,f,relation/8721337,6.603255446253946,59.32739779079445,NO
relation/8834935-300,,300.0,f,Substation,f,relation/8834935,5.456969708946896,60.39448342194228,NO
relation/8836351-300,,300.0,f,Substation,f,relation/8836351,5.342035561947889,60.28722942145114,NO
relation/8837899-300,,300.0,f,Substation,f,relation/8837899,5.1325271512389765,60.36570070953805,NO
relation/8846883-300,,300.0,f,Substation,f,relation/8846883,5.396100401424387,59.93084395594044,NO
relation/8846916-300,,300.0,f,Substation,f,relation/8846916,5.509854259280807,59.88481605203459,NO
relation/8847096-300,,300.0,f,Substation,f,relation/8847096,5.413107695518586,59.787236458639406,NO
relation/8850169-300,,300.0,f,Substation,f,relation/8850169,6.630782372306673,60.12913039376835,NO
relation/8857031-300,,300.0,f,Substation,f,relation/8857031,6.816654250267526,59.82130722639875,NO
relation/8857363-300,,300.0,f,Substation,f,relation/8857363,6.816080776838289,59.6496237133601,NO
relation/8860331-300,,300.0,f,Substation,f,relation/8860331,6.410297046557281,59.6687830391661,NO
relation/8860331-420,,420.0,f,Substation,f,relation/8860331,6.410652126936926,59.668983261515415,NO
relation/8864887-300,,300.0,f,Substation,f,relation/8864887,5.505430665996321,59.27827213375187,NO
relation/8886202-300,,300.0,f,Substation,f,relation/8886202,6.663982724931814,59.06038454197493,NO
relation/8886202-420,,420.0,f,Substation,f,relation/8886202,6.664333187029427,59.06058405356041,NO
relation/8890360-300,,300.0,f,Substation,f,relation/8890360,6.725059939090403,58.65803214887904,NO
relation/8890887,,525.0,t,Substation,f,relation/8890887,6.7544309946114405,58.66906040668477,NO
relation/8890887-300,,300.0,f,Substation,f,relation/8890887,6.753403351184293,58.67003169773293,NO
relation/8890887-420,,420.0,f,Substation,f,relation/8890887,6.753734136337635,58.66987420117838,NO
relation/8894066-300,,300.0,f,Substation,f,relation/8894066,6.84788073238772,58.27602566732688,NO
relation/8894066-420,,420.0,f,Substation,f,relation/8894066,6.848224705554573,58.27622463397408,NO
relation/8896922-300,,300.0,f,Substation,f,relation/8896922,6.775453084729332,58.077008504879245,NO
relation/9032385-300,,300.0,f,Substation,f,relation/9032385,10.66771943483218,59.93493704090485,NO
relation/9552168-300,,300.0,f,Substation,f,relation/9552168,8.923889437276587,60.25868324246623,NO
way/100151486-420,,420.0,f,Substation,f,way/100151486,10.782993038428891,59.72889769223971,NO
way/100648754-300,,300.0,f,Substation,f,way/100648754,9.672889631494694,59.11559834434178,NO
way/1028850312-300,,300.0,f,Substation,f,way/1028850312,5.194458247057923,60.36721824761237,NO
way/1028850314-300,,300.0,f,Substation,f,way/1028850314,4.869643699789878,60.54846387179329,NO
way/113442999-300,,300.0,f,Substation,f,way/113442999,10.811297459917274,59.92182039330386,NO
way/114318083-420,,420.0,f,Substation,f,way/114318083,10.61683589412941,59.591600634151966,NO
way/114336709-300,,300.0,f,Substation,f,way/114336709,11.26738560882036,60.83557727909898,NO
way/114414014-300,,300.0,f,Substation,f,way/114414014,10.738484586265812,59.51636114094072,NO
way/114414014-420,,420.0,f,Substation,f,way/114414014,10.738862503910772,59.51654999769921,NO
way/114669733-300,,300.0,f,Substation,f,way/114669733,5.809583403091764,60.58140603650173,NO
way/114845318-300,,300.0,f,Substation,f,way/114845318,10.648544060488454,59.57566351556916,NO
way/114845318-420,,420.0,f,Substation,f,way/114845318,10.648922137102543,59.57585262123904,NO
way/1156161502-300,,300.0,f,Substation,f,way/1156161502,7.444087594432482,59.73628671751714,NO
way/118231876-300,,300.0,f,Substation,f,way/118231876,5.334456378313149,59.3789266634663,NO
