bus0,bus1,voltage,s_nom,length,type,geometry
NO30-420,NO29-420,420.0,1876.85,3923.32,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.478052055141129 62.71502358922529, 8.482668702110457 62.71901021313582, 8.499223457972652 62.743110803484406, 8.499886187501556 62.74863401654456)"
NO30-420,NO29-420,420.0,1876.85,3908.87,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.478052055141129 62.71502358922529, 8.48197031937689 62.719154647569134, 8.498466933089055 62.743189786886305, 8.499886187501556 62.74863401654456)"
NO30-420,NO29-420,420.0,1876.85,3900.05,Al/St 240/40 4-bundle 380.0,"LINESTRING (8.478052055141129 62.71502358922529, 8.481256853420764 62.71927205312387, 8.497719646148616 62.743295782502386, 8.499886187501556 62.74863401654456)"
relation/10104222-420,relation/7839089-420,420.0,1876.85,9086.08,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.945521884026759 62.84251191211328, 6.955954761970824 62.8407707798691, 6.9969928 62.8420633, 6.9997019 62.8420193, 7.0020542 62.8419323, 7.0026764 62.8418834, 7.0033658 62.841772, 7.0041355 62.8417193, 7.0047941 62.8420443, 7.0091862 62.8441727, 7.0137781 62.8464068, 7.0171228 62.848025, 7.0228869 62.8508132, 7.0292652 62.8516626, 7.0366278 62.8526331, 7.0404634 62.8531373, 7.04483 62.8532566, 7.052536 62.8531508, 7.0607597 62.8530406, 7.0669985 62.8529574, 7.0740044 62.853863, 7.0806456 62.8547295, 7.088204 62.8557133, 7.0955908 62.8566752, 7.099285947347439 62.85715152798171, 7.110930011268621 62.85919205077578)"
NO71-420,NO72-420,420.0,1876.85,2281.16,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.213347899999986 60.433477697054336, 6.220508686557593 60.43621723890372, 6.2391502551523725 60.44306904377668, 6.246148699999998 60.445906897056304)"
NO71-420,NO72-420,420.0,1876.85,2281.64,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.213347899999986 60.433477697054336, 6.220227867800782 60.436385129439685, 6.238861141090917 60.44324867487564, 6.246148699999998 60.445906897056304)"
NO71-420,NO72-420,420.0,1876.85,2287.9,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.213347899999986 60.433477697054336, 6.219657075972139 60.43668838124174, 6.238566131184914 60.443465086648075, 6.246148699999998 60.445906897056304)"
NO69-420,NO70-420,420.0,1876.85,3117.97,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.6630685 60.50492589706585, 6.672122132400989 60.50518767405317, 6.71049947790504 60.506344610277715, 6.7195397 60.50667459706621)"
NO69-420,NO70-420,420.0,1876.85,3120.76,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.6630685 60.50492589706585, 6.672132507949599 60.50486269210219, 6.710554749320335 60.50606652172431, 6.7195397 60.50667459706621)"
NO69-420,NO70-420,420.0,1876.85,3127.63,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.6630685 60.50492589706585, 6.672106579044334 60.504563508092495, 6.710656134078283 60.505793495235245, 6.7195397 60.50667459706621)"
NO68-420,NO67-420,420.0,1876.85,2483.21,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.004368899999994 60.5876943970792, 7.012674736095974 60.58585955191643, 7.0375013210520265 60.58057526355289, 7.046404500000005 60.57967169707794)"
NO68-420,NO67-420,420.0,1876.85,2479.2,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.004368899999994 60.5876943970792, 7.012902341248241 60.58612775084694, 7.037598047494171 60.58080550298288, 7.046404500000005 60.57967169707794)"
NO68-420,NO67-420,420.0,1876.85,2478.58,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.004368899999994 60.5876943970792, 7.013070025892801 60.586388883058184, 7.037729718059129 60.581016465418195, 7.046404500000005 60.57967169707794)"
way/114669733-300,relation/8834935-300,300.0,1005.455,31547.26,Al/St 240/40 3-bundle 300.0,"LINESTRING (5.456969708946896 60.39448342194228, 5.46729142797038 60.395156005290396, 5.4782215 60.3949664, 5.4808393 60.3997005, 5.4835188 60.4045187, 5.4925632 60.4072448, 5.496828 60.4085283, 5.499427 60.409315, 5.5035657 60.410364, 5.5075474 60.4113719, 5.5109538 60.412236, 5.5176097 60.4139186, 5.5207774 60.4147211, 5.5372032 60.418879, 5.5391586 60.4192709, 5.5411984 60.4196807, 5.5444251 60.435717, 5.55103 60.4390015, 5.5542594 60.4404465, 5.5575049 60.4419086, 5.565121 60.4453281, 5.5660531 60.4463098, 5.567531 60.4478675, 5.5697975 60.4502566, 5.5746576 60.4553768, 5.5772164 60.4572879, 5.5794212 60.4589291, 5.5824521 60.4611878, 5.5845469 60.4627508, 5.5867168 60.4643679, 5.5892166 60.4662309, 5.5922301 60.4684765, 5.5938368 60.4696729, 5.5978373 60.4726553, 5.5998355 60.4741417, 5.6024668 60.4761006, 5.6037569 60.477347, 5.6057015 60.4792304, 5.6076917 60.4811592, 5.6121267 60.4863585, 5.6169668 60.4920615, 5.6188242 60.4942439, 5.6207071 60.4964559, 5.6229199 60.4990521, 5.624949 60.5014737, 5.6273469 60.5044478, 5.6283849 60.5057341, 5.6307265 60.5086365, 5.6359702 60.5151337, 5.6404871 60.5207175, 5.6406426 60.5223027, 5.641171 60.5275897, 5.6415305 60.5326819, 5.6418657 60.5374355, 5.6446391 60.5400238, 5.6520125 60.5441683, 5.6579348 60.5474827, 5.6635058 60.5509023, 5.6689346 60.554224, 5.674763 60.5577826, 5.679481 60.558666, 5.6841186 60.5595179, 5.6952344 60.560605, 5.7042521 60.5616145, 5.7075659 60.5619799, 5.7343885 60.5634072, 5.7389563 60.5655367, 5.7445005 60.5681122, 5.7532109 60.5721648, 5.7821453 60.5772974, 5.7942501 60.5774594, 5.7993436 60.5775266, 5.801164474095363 60.578237194276085, 5.809583403091764 60.58140603650173)"
NO76-300,NO77-300,300.0,1005.455,2335.82,Al/St 240/40 3-bundle 300.0,"LINESTRING (6.245588099999998 60.134566797004844, 6.247968490544772 60.1302288749958, 6.254517602698441 60.11864905333218, 6.257223500000008 60.114361597001455)"
NO73-300,NO74-300,300.0,1005.455,3143.13,Al/St 240/40 3-bundle 300.0,"LINESTRING (6.170076499999991 60.26485889702665, 6.1780893412348705 60.26280077531674, 6.211889558884101 60.253405653576245, 6.218808900000004 60.250522997024234)"
relation/8836351-300,way/1028850312-300,300.0,1005.455,15044.73,Al/St 240/40 3-bundle 300.0,"LINESTRING (5.194458247057923 60.36721824761237, 5.203226069404395 60.36533292833022, 5.2072527 60.3633869, 5.2126452 60.3607818, 5.2247299 60.3587138, 5.2299985 60.3553579, 5.2313335 60.3545065, 5.2391361 60.351033, 5.2441357 60.3490413, 5.2468823 60.3462652, 5.2505743 60.3421074, 5.2534671 60.3366487, 5.2565758 60.3343044, 5.2590508 60.3324362, 5.2608767 60.3304882, 5.2619516 60.3277019, 5.2585472 60.3255249, 5.2554475 60.3235408, 5.2590032 60.3142167, 5.2600801 60.3114091, 5.2611771 60.3096708, 5.262537 60.3075112, 5.2623627 60.3029444, 5.2671316 60.2994103, 5.2692519 60.2978385, 5.2715573 60.2936262, 5.273992 60.2891372, 5.274678 60.2878723, 5.2797246 60.2838452, 5.2835716 60.2830166, 5.2877433 60.2821193, 5.298138 60.2798671, 5.3016517 60.280407, 5.3054121 60.2809845, 5.3086107 60.2814723, 5.3137623 60.2827403, 5.3166578 60.283453, 5.3215724 60.2836172, 5.331192227659027 60.28528230708801, 5.342035561947889 60.287229421451144)"
relation/10220813-420,relation/7847764-420,420.0,1876.85,102213.57,Al/St 240/40 4-bundle 380.0,"LINESTRING (7.1446578037500315 60.49908465691788, 7.136066216644664 60.5109906866902, 7.1356174 60.5119453, 7.1337547 60.5159192, 7.1367547 60.5188511, 7.1394396 60.5214606, 7.1407592 60.5280491, 7.1402556 60.5321762, 7.1397547 60.5363517, 7.1395133 60.5383567, 7.138875 60.5395809, 7.1374615 60.5423032, 7.1339142 60.5450362, 7.1288549 60.5489262, 7.1215117 60.5544996, 7.1188791 60.5583133, 7.1136904 60.5632905, 7.1150932 60.5689412, 7.1155208 60.5705651, 7.115989 60.5726206, 7.1161453 60.5766764, 7.1174502 60.5821551, 7.120927 60.5861954, 7.1242241 60.5881377, 7.1268875 60.5895041, 7.1319359 60.5920852, 7.1359008 60.5940759, 7.1410326 60.5962846, 7.1433251 60.6002502, 7.1487683 60.6024811, 7.1548964 60.6042361, 7.1571301 60.604788, 7.1628177 60.6066998, 7.1678512 60.6083684, 7.177466 60.611077, 7.1858123 60.6136817, 7.1898249 60.6142503, 7.1964258 60.6151782, 7.2025359 60.6160362, 7.2062165 60.6165465, 7.2098509 60.6168966, 7.2160508 60.6174658, 7.2229529 60.6176474, 7.2291346 60.6178142, 7.2338641 60.6179392, 7.2377533 60.6180418, 7.2439223 60.6182024, 7.2476124 60.6182991, 7.2523646 60.6184221, 7.256003 60.6185179, 7.260777 60.6186414, 7.2657381 60.6182481, 7.2697139 60.6179373, 7.2739504 60.617599, 7.2778657 60.6172897, 7.2823423 60.6169355, 7.284891 60.6167319, 7.2887132 60.6164307, 7.293227 60.6160705, 7.2957292 60.6160849, 7.2995579 60.616093, 7.3031502 60.6161077, 7.3073431 60.6161233, 7.3123936 60.6161407, 7.3163152 60.6172878, 7.3197471 60.6182919, 7.3250283 60.6198397, 7.3287016 60.62095, 7.3324808 60.6220921, 7.3360589 60.623175, 7.3401667 60.6244092, 7.3436543 60.6254598, 7.3501021 60.626784, 7.3546701 60.6279241, 7.3591765 60.6285452, 7.3659253 60.6277179, 7.3714885 60.6270374, 7.3787945 60.6261419, 7.3855054 60.625321, 7.392959 60.6244363, 7.3959278 60.6238612, 7.4018911 60.6225882, 7.4069202 60.6215101, 7.4120432 60.6204184, 7.4172682 60.6193012, 7.4216536 60.6183629, 7.4256159 60.6175153, 7.4311546 60.6168449, 7.4368429 60.6161034, 7.442033 60.6154256, 7.4476522 60.6146886, 7.4541351 60.611804, 7.4575556 60.6102788, 7.4620637 60.6098413, 7.4678725 60.6092928, 7.4723872 60.6088596, 7.4760583 60.6100418, 7.479542 60.6111252, 7.4832963 60.6111521, 7.4892161 60.6111971, 7.4953915 60.611241, 7.5027287 60.6112981, 7.5076278 60.6113294, 7.5116933 60.6110084, 7.5154598 60.610708, 7.5194803 60.6103869, 7.5233663 60.6100779, 7.52748 60.6097489, 7.5301945 60.6083075, 7.532173 60.6058892, 7.5338919 60.6037848, 7.5359023 60.6013273, 7.5374801 60.5992201, 7.5395715 60.5964343, 7.5418437 60.5936442, 7.5461684 60.5923109, 7.5506598 60.5909267, 7.5536132 60.5900119, 7.5578807 60.5883544, 7.5625681 60.5852928, 7.5676207 60.5820041, 7.5723415 60.5789232, 7.5732118 60.5773685, 7.5746924 60.5747253, 7.5757706 60.5729621, 7.5772123 60.5706151, 7.5788122 60.5690822, 7.5815957 60.5664211, 7.5837545 60.5646268, 7.5862044 60.5625919, 7.5899863 60.5594557, 7.5946668 60.5555715, 7.6014394 60.5539959, 7.6065573 60.5527979, 7.6131767 60.5512557, 7.6200163 60.5518122, 7.6244286 60.5521696, 7.6303184 60.5526479, 7.6347658 60.5530096, 7.6413453 60.5532614, 7.6484585 60.5530254, 7.653147 60.5528711, 7.6575673 60.5527221, 7.6615185 60.5516642, 7.6659679 60.5504777, 7.6694065 60.5495625, 7.6727046 60.5494728, 7.6789445 60.5492987, 7.6864456 60.549081, 7.6906651 60.5489618, 7.6946354 60.5488477, 7.6995814 60.5487053, 7.7066463 60.5485048, 7.7100795 60.5484046, 7.7131051 60.5474313, 7.7190707 60.546777, 7.7252126 60.5461467, 7.7333132 60.54543, 7.7418121 60.5446951, 7.7497135 60.542646, 7.7553157 60.5399862, 7.7587724 60.538359, 7.7609316 60.5347476, 7.7623451 60.5323771, 7.7622861 60.5290624, 7.7621996 60.5246936, 7.7621282 60.5209878, 7.7624094 60.5177277, 7.7669732 60.516734, 7.7713422 60.5158421, 7.7745438 60.5151693, 7.7785396 60.5145852, 7.7843177 60.5137389, 7.7931516 60.5124436, 7.7979165 60.5117473, 7.8021196 60.5111347, 7.8061724 60.5091515, 7.812033 60.5062887, 7.8171624 60.503787, 7.8236228 60.5006364, 7.8284642 60.4982715, 7.834474 60.4950616, 7.8407997 60.4916751, 7.8431761 60.4904015, 7.8487766 60.4900844, 7.8559273 60.4896722, 7.8602403 60.4899391, 7.8660554 60.4899021, 7.8730489 60.4898501, 7.8814942 60.4897938, 7.8876632 60.4897515, 7.8928828 60.4897092, 7.9000121 60.4896588, 7.9064109 60.4896103, 7.9098505 60.489186, 7.915467 60.4884831, 7.9198819 60.4879308, 7.9266398 60.4870867, 7.9321933 60.4863955, 7.936753 60.4866967, 7.9422408 60.4870641, 7.9464921 60.4872094, 7.951583 60.4873865, 7.9558879 60.4864563, 7.9627812 60.4849631, 7.9681563 60.4838029, 7.97321 60.4827102, 7.9793707 60.4813793, 7.9825947 60.4792071, 7.9900623 60.4777809, 7.9951984 60.4768011, 8.000713 60.475749, 8.0076545 60.4744259, 8.0108408 60.4738132, 8.01627 60.473902, 8.0233971 60.474019, 8.0312231 60.474143, 8.0369661 60.4742351, 8.0447791 60.474361, 8.0496821 60.474438, 8.0546581 60.474519, 8.0581005 60.4748871, 8.0630542 60.4754169, 8.0735407 60.4765411, 8.0796668 60.477198, 8.0897194 60.4782735, 8.0953976 60.4788815, 8.1017733 60.4795582, 8.1065449 60.4800683, 8.1109813 60.4792449, 8.1175688 60.4780171, 8.1253231 60.4765791, 8.1314304 60.4754463, 8.1354806 60.4746929, 8.1405902 60.472455, 8.1447778 60.4706127, 8.1503481 60.4681691, 8.1547781 60.4662238, 8.1591538 60.464304, 8.1631881 60.4620766, 8.1672996 60.4598046, 8.170765 60.4578976, 8.1754063 60.4574001, 8.1801581 60.4568991, 8.1878749 60.4560769, 8.1919327 60.4556459, 8.1964036 60.4552009, 8.2077688 60.4539801, 8.2106411 60.4533942, 8.2147972 60.4513395, 8.2206273 60.4488521, 8.2249222 60.4470199, 8.2294823 60.4470079, 8.2379383 60.4469878, 8.2449067 60.4469666, 8.2506198 60.4469507, 8.2576954 60.4469282, 8.2637304 60.4469137, 8.269524 60.4468925, 8.2746765 60.4468793, 8.2801026 60.4472775, 8.2869518 60.447787, 8.2930993 60.4482432, 8.2998356 60.4487393, 8.3057261 60.4491719, 8.3118345 60.449623, 8.3180257 60.4500777, 8.3252496 60.4506098, 8.3307239 60.450161, 8.3379528 60.4495661, 8.3440901 60.4490631, 8.3499936 60.448582, 8.3561969 60.4480752, 8.3618402 60.4476069, 8.3671135 60.4471756, 8.3731421 60.4466769, 8.3788669 60.4462072, 8.3841187 60.4457706, 8.3903146 60.4452626, 8.3971354 60.4453354, 8.4039938 60.4454148, 8.4109072 60.4454908, 8.4168849 60.4455591, 8.4226245 60.4456251, 8.4279393 60.4456792, 8.4328108 60.4446042, 8.4378557 60.4434896, 8.444023 60.442129, 8.4485769 60.4411223, 8.4547654 60.4397584, 8.4587431 60.4388798, 8.4635228 60.4379118, 8.4702283 60.4365573, 8.4759602 60.4344048, 8.4809303 60.433373, 8.4853667 60.4324388, 8.4914898 60.4311501, 8.4982493 60.4297333, 8.5023028 60.430131, 8.5095495 60.4305209, 8.5153419 60.430844, 8.5193342 60.4311509, 8.5223815 60.4313779, 8.5292624 60.4319041, 8.5369027 60.4324917, 8.5423744 60.4334671, 8.5490102 60.434653, 8.5545462 60.4356882, 8.560136 60.4367611, 8.565772314201434 60.43719230042812, 8.576666757981386 60.437592416219715)"
way/469098816-300,NO49-300,300.0,1005.455,25972.74,Al/St 240/40 3-bundle 300.0,"LINESTRING (7.021945659212094 61.21787072253332, 7.034374064323993 61.22088277877521, 7.0365232 61.2232704, 7.0381325 61.2250574, 7.0416731 61.2289926, 7.0479119 61.2340347, 7.0516026 61.2364832, 7.055068 61.2387792, 7.0576242 61.2404763, 7.0628732 61.2439566, 7.0675993 61.2470842, 7.0691711 61.2486505, 7.0709896 61.2504335, 7.0746642 61.2540352, 7.077384 61.2567234, 7.0809406 61.260198, 7.0852965 61.2644589, 7.0890087 61.2680977, 7.0905644 61.2696036, 7.0927289 61.2717348, 7.0953602 61.2743092, 7.0981456 61.277035, 7.1011832 61.2800079, 7.1039486 61.2827177, 7.1062264 61.2849515, 7.1063371 61.2850605, 7.1095946 61.2882621, 7.1117136 61.2903327, 7.1135884 61.292179, 7.1156859 61.2942326, 7.1176225 61.2961238, 7.1213239 61.2997692, 7.1230888 61.3015004, 7.1262538 61.304612, 7.1303844 61.3086557, 7.1371007 61.3142798, 7.1402013 61.3168598, 7.1435487 61.3196559, 7.1462202 61.3218647, 7.1498465 61.324892, 7.1533549 61.327816, 7.1578932 61.3316147, 7.1595776 61.3330096, 7.1631288 61.3359688, 7.1658057 61.3381997, 7.168225 61.340204, 7.1706873 61.3422647, 7.1736646 61.3447575, 7.1764111 61.3470264, 7.1793294 61.3494596, 7.1819579 61.3516509, 7.1837711 61.353158, 7.1863782 61.3553285, 7.1899831 61.3583268, 7.192204 61.3601781, 7.1967316 61.3639318, 7.2009909 61.3674845, 7.2053575 61.3711191, 7.2090268 61.3741622, 7.2117895 61.3764494, 7.2150028 61.3791271, 7.2193265 61.3827089, 7.2228777 61.3856686, 7.2250771 61.3874978, 7.22821 61.3900923, 7.2299588 61.391541, 7.2334564 61.3944511, 7.2361922 61.3967137, 7.2388905 61.3989582, 7.2428441 61.4022374, 7.2458857 61.4047511, 7.2488737 61.4072312, 7.2517222 61.4095956, 7.2538948 61.4113874, 7.25091147869926 61.4150967270986, 7.247752500000001 61.41933499720628)"
NO46-300,NO47-300,300.0,1005.455,2138.39,Al/St 240/40 3-bundle 300.0,"LINESTRING (7.579235999999994 61.53302419722276, 7.58845911049097 61.53224555731407, 7.608416488383227 61.528598755523106, 7.617256299999994 61.52711579722198)"
relation/7814748-300,NO48-300,300.0,1005.455,10638.52,Al/St 240/40 3-bundle 300.0,"LINESTRING (7.245772182273138 61.43798342457297, 7.243233086630489 61.44372912328571, 7.2426134 61.4457351, 7.2418302 61.4481709, 7.2416478 61.4501963, 7.2412991 61.453183, 7.2410202 61.4557105, 7.2405803 61.4594246, 7.2401673 61.4629024, 7.2395933 61.4658725, 7.2391641 61.4697902, 7.2382522 61.4779779, 7.238059 61.4806007, 7.2392821 61.4842273, 7.2428119 61.4856921, 7.2498447 61.4962692, 7.2533208 61.497841, 7.2572905 61.5027325, 7.2589803 61.5063718, 7.2601712 61.5088925, 7.2620434 61.5129021, 7.2729707 61.5182799, 7.281629254756149 61.52246384239184, 7.287025399999993 61.52613119722185)"
NO53-420,NO51-420,420.0,1876.85,1982.56,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.511985100000007 61.20847229717521, 6.518504915136544 61.211655636446956, 6.529287371567107 61.21868474809227, 6.53686207955831 61.221398852691294)"
NO51-420,NO53-420,420.0,1876.85,1980.29,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.511985100000007 61.20847229717521, 6.518776438102567 61.211524293948436, 6.529558606307817 61.21855353126964, 6.53686207955831 61.221398852691294)"
NO53-420,NO51-420,420.0,1876.85,1979.29,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.511985100000007 61.20847229717521, 6.519032631268011 61.211379537727574, 6.529870163947946 61.218411745808446, 6.53686207955831 61.221398852691294)"
NO51-420,NO52-420,420.0,1876.85,4140.72,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.53686207955831 61.221398852691294, 6.558116680011768 61.22110022648883, 6.604389684735823 61.22042083662733, 6.613458399999996 61.21948699717683)"
NO42-420,NO41-420,420.0,1876.85,3651.39,Al/St 240/40 4-bundle 380.0,"LINESTRING (5.824357900000004 61.83792759726604, 5.825264513443051 61.842402624821325, 5.830922846016514 61.86612445956313, 5.83293020000001 61.870517697270586)"
NO42-420,NO41-420,420.0,1876.85,3649.7,Al/St 240/40 4-bundle 380.0,"LINESTRING (5.824357900000004 61.83792759726604, 5.825930295299156 61.842359587760825, 5.8316084435056466 61.866063046401585, 5.83293020000001 61.870517697270586)"
NO42-420,NO41-420,420.0,1876.85,3658.13,Al/St 240/40 4-bundle 380.0,"LINESTRING (5.824357900000004 61.83792759726604, 5.824574867501657 61.84242626041529, 5.830275878039541 61.86620623583105, 5.83293020000001 61.870517697270586)"
relation/13447791-420,NO44-420,420.0,1876.85,64509.87,Al/St 240/40 4-bundle 380.0,"LINESTRING (5.2864945 61.75702789725478, 5.279221212666418 61.75418298402103, 5.2765381 61.7530168, 5.2709913 61.7505997, 5.2647471 61.747893, 5.2614856 61.7460901, 5.2581167 61.7442413, 5.2550751 61.7425677, 5.2477634 61.7385496, 5.2452059 61.7359555, 5.2404571 61.7311471, 5.2329361 61.7267693, 5.2269065 61.7233032, 5.2201366 61.7204619, 5.2176368 61.7194249, 5.2081311 61.7184591, 5.2037108 61.7180067, 5.1993012 61.7175644, 5.1957178 61.7173509, 5.1931214 61.7171882, 5.1925743 61.7152513, 5.1913726 61.7116669, 5.1920807 61.7067193, 5.1923704 61.7043444, 5.1934782 61.7002921, 5.1943874 61.6969387, 5.1956534 61.6923246, 5.1963186 61.6898824, 5.1968765 61.6878318, 5.1972198 61.6811907, 5.1972198 61.6792159, 5.1972842 61.6759939, 5.1964581 61.6730133, 5.1957554 61.6702921, 5.1941138 61.664518, 5.193513 61.6618369, 5.193053 61.6597908, 5.1955193 61.6539014, 5.1968417 61.650748, 5.1982605 61.6473498, 5.2024716 61.6451716, 5.2050841 61.6438213, 5.2096653 61.6414542, 5.2146006 61.6402541, 5.2242136 61.6398438, 5.2339688 61.6388424, 5.2381504 61.6388475, 5.2428174 61.6388551, 5.247353 61.6388589, 5.2497885 61.6388628, 5.2646264 61.6353944, 5.2751487 61.6352186, 5.2792901 61.6351497, 5.2876747 61.6325539, 5.2902818 61.6317421, 5.3067613 61.6266492, 5.316605 61.6226976, 5.3208858 61.6209868, 5.3244048 61.6194059, 5.3312845 61.618438, 5.3336209 61.6181093, 5.3367081 61.617728, 5.3404659 61.6172665, 5.3453314 61.6166647, 5.3523588 61.6158155, 5.3677976 61.6150759, 5.3730551 61.6148265, 5.37328 61.6148158, 5.3756511 61.6147062, 5.3783923 61.6140558, 5.3854224 61.612365, 5.3914413 61.6109226, 5.3963658 61.6097443, 5.4059869 61.607455, 5.4117107 61.6061821, 5.4168445 61.6050418, 5.4229706 61.6036617, 5.4258406 61.6030188, 5.4298586 61.6020238, 5.4368484 61.6002863, 5.4419553 61.5990221, 5.4447502 61.5983293, 5.4515308 61.596362, 5.4556882 61.5954025, 5.4606771 61.5942516, 5.4689276 61.592187, 5.4738092 61.5909646, 5.4824969 61.5888551, 5.4854286 61.5881417, 5.4921985 61.5865005, 5.4964551 61.5854667, 5.5001378 61.5845707, 5.5096435 61.5810273, 5.5142569 61.5795644, 5.5211288 61.5773788, 5.5235589 61.5766064, 5.5332631 61.5735205, 5.5383566 61.571927, 5.5435775 61.5702887, 5.5494904 61.5684895, 5.5540448 61.5669315, 5.5610669 61.5646735, 5.5670696 61.5627615, 5.5737752 61.5606233, 5.5811244 61.5582819, 5.587948 61.5560871, 5.5906784 61.5552388, 5.5994654 61.5524357, 5.6022951 61.5515298, 5.6068629 61.5503096, 5.6106555 61.5492976, 5.6156713 61.5479507, 5.6253326 61.5453642, 5.6319898 61.5435801, 5.6395161 61.5415659, 5.6431425 61.5405919, 5.6493813 61.5401982, 5.6545526 61.5398736, 5.6623793 61.5393802, 5.6668478 61.539099, 5.6732047 61.5386951, 5.6815624 61.5381659, 5.6867123 61.5378488, 5.6906068 61.5375983, 5.6974518 61.5371688, 5.7018292 61.5359263, 5.7092428 61.5338297, 5.7140493 61.5324847, 5.7186627 61.5311755, 5.7222783 61.5301526, 5.7265726 61.5289494, 5.7334363 61.5270327, 5.7384467 61.5257271, 5.7510893 61.5201022, 5.7550871 61.5189322, 5.7621145 61.5161258, 5.7682085 61.5137004, 5.7749569 61.5119093, 5.7795811 61.5106965, 5.785321 61.5091714, 5.7923913 61.5073033, 5.7963931 61.5062388, 5.8089459 61.5029219, 5.8112204 61.5023998, 5.8157694 61.5013504, 5.8239555 61.4994588, 5.8270401 61.4987523, 5.8362347 61.4959057, 5.8387935 61.4952862, 5.8500427 61.4925468, 5.8543396 61.4913613, 5.8625364 61.4891132, 5.8694082 61.4872235, 5.8754218 61.4855717, 5.8778894 61.4848905, 5.8917618 61.4805853, 5.8983922 61.4789666, 5.9016216 61.4779061, 5.9105372 61.4749654, 5.9120822 61.4745043, 5.9197533 61.4722037, 5.9285509 61.4695648, 5.9368336 61.4670691, 5.9438717 61.4649576, 5.9486997 61.4635072, 5.9543592 61.461803, 5.9587634 61.4604805, 5.968827 61.4574535, 5.9723246 61.4556798, 5.9771097 61.4545211, 5.9790516 61.4540341, 5.9873235 61.4519986, 5.9924412 61.4507322, 5.9970009 61.4496092, 6.0020918 61.4483555, 6.006308525163204 61.44795311574861, 6.016692726490472 61.44620588741697)"
NO40-420,NO39-420,420.0,1876.85,2420.26,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.188285299999997 61.926731797278464, 6.1907814376491075 61.92238565537947, 6.1959172139480065 61.90981581396514, 6.198193399999999 61.90544289727545)"
NO39-420,NO40-420,420.0,1876.85,2420.95,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.188285299999997 61.926731797278464, 6.190311678454045 61.92233450105713, 6.195452893523663 61.90975288795199, 6.198193399999999 61.90544289727545)"
NO39-420,NO40-420,420.0,1876.85,2422.09,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.188285299999997 61.926731797278464, 6.191233605170138 61.9224520287053, 6.196378563908423 61.9098605560058, 6.198193399999999 61.90544289727545)"
NO36-420,NO38-420,420.0,1876.85,3146.27,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.186622400000008 62.073048397298436, 6.1883515686222825 62.0774686395831, 6.200172597696422 62.09596310973501, 6.202313299999997 62.10034589730227)"
NO31-420,NO32-420,420.0,1876.85,3103.23,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.734604400000001 62.44613689734849, 6.742425103176886 62.44875636436334, 6.773670504913996 62.460805497344644, 6.781450499999999 62.46345639735074)"
NO31-420,NO32-420,420.0,1876.85,3105.35,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.734604400000001 62.44613689734849, 6.742010444314536 62.44900280827333, 6.773296350637116 62.46106748960237, 6.781450499999999 62.46345639735074)"
NO33-420,NO34-420,420.0,1876.85,3430.73,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.4076390999999955 62.29007759732778, 6.413155959678549 62.29374959687292, 6.446076345275163 62.30922282375079, 6.452568800000006 62.31252759733077)"
NO34-420,NO33-420,420.0,1876.85,3428.76,Al/St 240/40 4-bundle 380.0,"LINESTRING (6.4076390999999955 62.29007759732778, 6.413681849416676 62.29355954936669, 6.446597312315476 62.309016806077906, 6.452568800000006 62.31252759733077)"
